Model: , Areal mixture of reflectance
Timestamp: ,2022-09-20 11:06:37
,Compound,Molecular Formula,Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Allylbenzene,C9H10,100,75K,0.35-2.5 micron,"Kokaly, R.F.",https://crustal.usgs.gov/speclab/data/HTMLmetadata/Allylbenzene_SA-A29402_75K_ASDHRa_AREF.html

wave,Allylbenzene
0.4,0.9408036455785884
0.401,0.9417494737907244
0.402,0.9441285462092758
0.40299999999999997,0.9457607300000002
0.40399999999999997,0.9473451841554584
0.405,0.94998986
0.406,0.9509129644717106
0.407,0.9523601355282894
0.408,0.9545101615773685
0.409,0.9556678984226316
0.41,0.95760131
0.411,0.9593924120889792
0.412,0.96057791
0.413,0.9619535875816242
0.414,0.96271175
0.415,0.9631623067691646
0.416,0.9638392232308356
0.417,0.96440816
0.418,0.9648036360452396
0.419,0.96498168
0.42,0.9650340714119858
0.421,0.96517527
0.422,0.9652977602592948
0.423,0.9653236897407051
0.424,0.9653526509399812
0.425,0.9654466490600188
0.4260000000000001,0.96555626
0.4270000000000001,0.9655726587196128
0.4280000000000001,0.96544462
0.4290000000000001,0.9652560885719286
0.4300000000000001,0.9651132814280714
0.4310000000000001,0.9650628586589268
0.4320000000000001,0.9649287513410733
0.4330000000000001,0.96467435
0.4340000000000001,0.9644451698963009
0.4350000000000001,0.9644348
0.4360000000000001,0.9641543570985579
0.4370000000000001,0.9638642129014421
0.4380000000000001,0.9637983974239516
0.4390000000000001,0.9635407925760484
0.4400000000000001,0.96323901
0.4410000000000001,0.9631014513755862
0.4420000000000001,0.96323109
0.4430000000000001,0.9631989594379112
0.4440000000000001,0.9631427505620888
0.4450000000000001,0.9631402501721966
0.4460000000000001,0.9631574698278034
0.4470000000000001,0.96335089
0.4480000000000001,0.9635454380545194
0.4490000000000001,0.96358091
0.4500000000000001,0.963662031592568
0.4510000000000001,0.963821288407432
0.4520000000000001,0.9639459790613188
0.4530000000000001,0.9638521109386812
0.4540000000000001,0.96366966
0.4550000000000001,0.9634723119734804
0.4560000000000001,0.96335447
0.4570000000000001,0.9633315185129148
0.4580000000000001,0.96318281
0.4590000000000001,0.9629180973733524
0.4600000000000001,0.9626554326266474
0.4610000000000001,0.96249014
0.4620000000000001,0.9623811810895891
0.4630000000000001,0.96229208
