Model: , Areal mixture of reflectance
Timestamp: ,2022-09-20 11:28:31
,Compound,Molecular Formula,Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Phenanthrene,C14H10,100,75K,0.35-2.5 micron,"Kokaly, R.F.",https://crustal.usgs.gov/speclab/data/HTMLmetadata/Phenanthrene_SA-P11409_75K_ASDHRa_AREF.html

wave,Phenanthrene
0.4,0.3733717370435592
0.401,0.3824106359197821
0.402,0.3930026140802185
0.40299999999999997,0.4049963100000007
0.40399999999999997,0.4171837581255188
0.405,0.4274238
0.406,0.4343665520371594
0.407,0.4375702679628407
0.408,0.4381418438611228
0.409,0.4375279561388773
0.41,0.4327879299999996
0.411,0.4253124147551524
0.412,0.41669658
0.413,0.40734710135468605
0.414,0.3974825699999994
0.415,0.3877379928874418
0.416,0.3790267371125573
0.417,0.37191662
0.418,0.3661272478937207
0.419,0.3621129999999999
0.42,0.36014984134598643
0.421,0.35828444
0.422,0.35724318284134315
0.423,0.3575273171586568
0.424,0.35891800379102434
0.425,0.361297106208976
0.4260000000000001,0.3642741700000002
0.4270000000000001,0.36748257280197216
0.4280000000000001,0.3707627700000002
0.4290000000000001,0.3737262180234397
0.4300000000000001,0.3765285619765607
0.4310000000000001,0.3790339867834643
0.4320000000000001,0.3797123332165357
0.4330000000000001,0.37959969
0.4340000000000001,0.3791324069440305
0.4350000000000001,0.3778268099999999
0.4360000000000001,0.37590381736535255
0.4370000000000001,0.3736403526346472
0.4380000000000001,0.3713733686568268
0.4390000000000001,0.369239051343173
0.4400000000000001,0.3670696299999999
0.4410000000000001,0.3652747479488204
0.4420000000000001,0.36410266
0.4430000000000001,0.3626643916611667
0.4440000000000001,0.3618305083388332
0.4450000000000001,0.3616351166809663
0.4460000000000001,0.3613032133190336
0.4470000000000001,0.36124671
0.4480000000000001,0.3613885885812142
0.4490000000000001,0.36174774
0.4500000000000001,0.3624062558205836
0.4510000000000001,0.3629883141794164
0.4520000000000001,0.3635724878718426
0.4530000000000001,0.3643596721281575
0.4540000000000001,0.3651881500000001
0.4550000000000001,0.3661499803816962
0.4560000000000001,0.3670774100000001
0.4570000000000001,0.3677139376990231
0.4580000000000001,0.3684838400000001
0.4590000000000001,0.36925274570288596
0.4600000000000001,0.3698230342971141
