Model: , Areal mixture of reflectance
Timestamp: ,2022-09-20 11:34:12
,Compound,Molecular Formula,Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Pyridine,C5H5N,100,85K,0.35-2.5 micron,"Kokaly, R.F.",https://crustal.usgs.gov/speclab/data/HTMLmetadata/Pyridine_SA-494410_85K_NIC4aa_RREF.html

wave,Pyridine
0.4,0.4583177
0.401,0.4583177
0.402,0.4583177
0.40299999999999997,0.4583177
0.40399999999999997,0.4583177
0.405,0.4583177
0.406,0.4583176331058376
0.407,0.4516282168941621
0.408,0.4489118375310491
0.409,0.4446649424689506
0.41,0.4374614999999997
0.411,0.4315770288447116
0.412,0.43632099
0.413,0.4641550257920441
0.414,0.5037342299999998
0.415,0.5025651323639517
0.416,0.4838015276360462
0.417,0.47987965
0.418,0.4667946208502907
0.419,0.4467311500000014
0.42,0.4712449911271897
0.421,0.48935771
0.422,0.4629446589321213
0.423,0.4628378710678786
0.424,0.4852120413188729
0.425,0.4713439286811255
0.4260000000000001,0.4648519800000001
0.4270000000000001,0.4671751487761123
0.4280000000000001,0.4690527600000014
0.4290000000000001,0.4939050655377886
0.4300000000000001,0.48145884446221
0.4310000000000001,0.4717262129708412
0.4320000000000001,0.4840232970291602
0.4330000000000001,0.4915335499999994
0.4340000000000001,0.4806510955044442
0.4350000000000001,0.4642015399999987
0.4360000000000001,0.4406976785340298
0.4370000000000001,0.4505510814659713
0.4380000000000001,0.4684859835757288
0.4390000000000001,0.4748435564242719
0.4400000000000001,0.4684664899999996
0.4410000000000001,0.4617570070948286
0.4420000000000001,0.4422019399999999
0.4430000000000001,0.4401177365469693
0.4440000000000001,0.4447724334530313
0.4450000000000001,0.4319894963498735
0.4460000000000001,0.4416244836501276
0.4470000000000001,0.4660936900000005
0.4480000000000001,0.4748931820050805
0.4490000000000001,0.4752332599999996
0.4500000000000001,0.4667520287398256
0.4510000000000001,0.4736260112601752
0.4520000000000001,0.4970994131645369
0.4530000000000001,0.5014158668354635
0.4540000000000001,0.4780300899999962
0.4550000000000001,0.4434644756561413
0.4560000000000001,0.4218650800000001
0.4570000000000001,0.4232389098471023
0.4580000000000001,0.4392236200000024
0.4590000000000001,0.4604885271581573
0.4600000000000001,0.4692043428418437
0.4610000000000001,0.4859113400000002
0.4620000000000001,0.4902130269831304
0.4630000000000001,0.4650326999999988
0.4640000000000001,0.4540226315634832
0.4650000000000001,0.44317897999999945
0.4660000000000001,0.4334476710735793
0.4670000000000001,0.44055502892642173
0.4680000000000001,0.4388207140484196
0.4690000000000001,0.4442255559515813
0.4700000000000001,0.4911055300000006
0.4710000000000001,0.4958847437182594
0.4720000000000001,0.4632565699999997
0.4730000000000001,0.4582888655199922
0.4740000000000001,0.483840864480012
0.4750000000000001,0.5335772404709923
0.4760000000000001,0.5496243395290112
0.4770000000000001,0.53523648
0.4780000000000001,0.5354157122009787
0.4790000000000001,0.5416358099999966
0.4800000000000001,0.5109584989816185
0.4810000000000001,0.4938566610183776
0.4820000000000001,0.5214644984698322
0.4830000000000001,0.5363114815301712
0.4840000000000001,0.538596449999998
0.4850000000000001,0.5206814991495065
0.4860000000000001,0.4983344399999995
0.4870000000000001,0.4936339252185975
0.4880000000000001,0.5111557847814063
0.4890000000000001,0.5343824875688495
0.4900000000000001,0.5431393724311524
0.4910000000000001,0.5360777400000009
0.4920000000000001,0.543828472492676
0.4930000000000001,0.5413106700000019
0.4940000000000001,0.5587997982785178
0.4950000000000001,0.5646276499999974
0.4960000000000001,0.5407277044442096
0.4970000000000001,0.5261721255557872
0.4980000000000001,0.5485401200000035
0.4990000000000001,0.5805265101361023
0.5000000000000001,0.5805377400000021
0.5010000000000001,0.5987156677628602
0.5020000000000001,0.6294904591330405
0.5030000000000001,0.6104615605779689
0.5040000000000001,0.5745226793921918
0.5050000000000001,0.5838281500000045
0.5060000000000001,0.6248871451628418
0.5070000000000001,0.6236452872557372
0.5080000000000001,0.6312328882426834
0.5090000000000001,0.6402071699999985
0.5100000000000001,0.6264301618411158
0.5110000000000001,0.6096144008043667
0.5120000000000001,0.599154619195631
0.5130000000000001,0.6112419991216933
0.5140000000000001,0.5991430299999995
0.5150000000000001,0.5942295264061263
0.5160000000000001,0.582870308602969
0.5170000000000001,0.5771570742646861
0.5180000000000001,0.5994792767723716
0.5190000000000001,0.6067518354888525
0.5200000000000001,0.5923009813196339
0.5210000000000001,0.5908669630205486
0.5220000000000001,0.5963417952496058
0.5230000000000001,0.6088842700000019
0.5240000000000001,0.6261175347492447
0.5250000000000001,0.6085929237794494
0.5260000000000001,0.6142818962205521
0.5270000000000001,0.6286295365218677
0.5280000000000001,0.6266931300000018
0.5290000000000001,0.6428658258112584
0.5300000000000001,0.6451557261832879
0.5310000000000001,0.6253618358778037
0.5320000000000001,0.6490166834428385
0.5330000000000001,0.6544588566761644
0.5340000000000001,0.6401271666396701
0.5350000000000001,0.6604591500405016
0.5360000000000001,0.6567434471642427
0.5370000000000001,0.6246948200000011
0.5380000000000001,0.634291203523674
0.5390000000000001,0.6556433291750432
0.5400000000000001,0.6689491638833074
0.5410000000000001,0.6675516539780395
0.5420000000000001,0.6694126099999999
0.5430000000000001,0.6682819219588036
0.5440000000000002,0.6838798620617997
0.5450000000000002,0.7032640823133255
0.5460000000000002,0.7007168500000011
0.5470000000000002,0.7097409729199298
0.5480000000000002,0.7130330732542708
0.5490000000000002,0.7216957867457312
0.5500000000000002,0.7073811531509291
0.5510000000000002,0.6409057400000004
0.5520000000000002,0.6452077929433642
0.5530000000000002,0.6785013779400042
0.5540000000000002,0.6867660447066657
0.5550000000000002,0.687236905292953
0.5560000000000002,0.6763430121292173
0.5570000000000002,0.6515567228337614
0.5580000000000002,0.6661984107493653
0.5590000000000002,0.6487558988694865
0.5600000000000002,0.6218244400000027
0.5610000000000002,0.6453418159136678
0.5620000000000002,0.6989323008595676
0.5630000000000002,0.7084752791404355
0.5640000000000002,0.7008930058261569
0.5650000000000002,0.7275397800000012
0.5660000000000002,0.7331411799499901
0.5670000000000002,0.688138933911199
0.5680000000000002,0.6516026407258593
0.5690000000000002,0.6531506645121453
0.5700000000000002,0.6847503981587848
0.5710000000000002,0.7045657308660551
0.5720000000000002,0.6971090337009136
0.5730000000000002,0.6641854392435792
0.5740000000000002,0.6469515600000033
0.5750000000000002,0.6620963938647428
0.5760000000000002,0.6874822544168222
0.5770000000000002,0.6822030955831754
0.5780000000000002,0.6752780192510913
0.5790000000000002,0.6776301899999972
0.5800000000000002,0.6653072149639477
0.5810000000000002,0.6560557133124345
0.5820000000000002,0.6568327944583773
0.5830000000000002,0.6543546900000072
0.5840000000000002,0.6868176910223128
0.5850000000000002,0.7029196088579571
0.5860000000000002,0.7033625067130644
0.5870000000000002,0.7271223623944519
0.5880000000000002,0.7143648899999923
0.5890000000000002,0.6793444502346042
0.5900000000000002,0.6763685167034675
0.5910000000000002,0.6935919655310274
0.5920000000000002,0.7176144097742019
0.5930000000000002,0.7156324213868116
0.5940000000000002,0.7017712436934138
0.5950000000000002,0.6949559144598758
0.5960000000000002,0.6759373203791994
0.5970000000000002,0.6904076300000053
0.5980000000000002,0.714089263241538
0.5990000000000002,0.7484128335160605
0.6000000000000002,0.7535886364839418
0.6010000000000002,0.7254733311597067
0.6020000000000002,0.704369429999998
0.6030000000000002,0.6953961849242004
0.6040000000000002,0.7068878874882237
0.6050000000000002,0.6944708283411801
0.6060000000000002,0.6911603531029306
