Model: , Areal mixture of reflectance
Timestamp: ,2022-09-20 11:28:48
,Compound,Molecular Formula,Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Phenazine,C12H8N2,100,293K,0.35-2.5 micron,"Kokaly, R.F.",https://crustal.usgs.gov/speclab/data/HTMLmetadata/Phenazine_SA-P13207_ASDHRa_AREF.html

wave,Phenazine
0.4,0.047255065161976764
0.401,0.047120688793144135
0.402,0.04700000320685586
0.40299999999999997,0.04675670699999998
0.40399999999999997,0.04643456922137778
0.405,0.046106644
0.406,0.04568988237085257
0.407,0.04542696762914741
0.408,0.045236121990770164
0.409,0.04483519900922982
0.41,0.044571727999999984
0.411,0.04423205939668603
0.412,0.043736171
0.413,0.04335405458264417
0.414,0.043112319
0.415,0.04292511992718144
0.416,0.042617838072818534
0.417,0.042164635
0.418,0.041931691329436686
0.419,0.04183627299999999
0.42,0.04161747525104749
0.421,0.04164258
0.422,0.04152003037637246
0.423,0.041257667623627516
0.424,0.04132694405225895
0.425,0.04133216994774105
0.4260000000000001,0.041292287000000004
0.4270000000000001,0.04129588677653224
0.4280000000000001,0.041373540000000014
0.4290000000000001,0.0414847125156697
0.4300000000000001,0.041736279484330334
0.4310000000000001,0.0421719618110138
0.4320000000000001,0.042453063188986236
0.4330000000000001,0.04283101500000003
0.4340000000000001,0.04335519391134091
0.4350000000000001,0.04384632800000003
0.4360000000000001,0.04445668568438635
0.4370000000000001,0.045125124315613725
0.4380000000000001,0.04585778554343918
0.4390000000000001,0.04681212945656093
0.4400000000000001,0.047909614000000066
0.4410000000000001,0.04914070968904319
0.4420000000000001,0.05045536500000007
0.4430000000000001,0.051720968196766144
0.4440000000000001,0.053140644803234036
0.4450000000000001,0.05476836009042827
0.4460000000000001,0.05647740290957193
0.4470000000000001,0.0582831540000001
0.4480000000000001,0.06021685466299349
0.4490000000000001,0.06233236600000011
0.4500000000000001,0.06462676942207167
0.4510000000000001,0.06696897657792858
0.4520000000000001,0.06937872147400062
0.4530000000000001,0.07192612152599963
0.4540000000000001,0.0745785680000003
0.4550000000000001,0.07737654602021997
0.4560000000000001,0.08027688400000017
0.4570000000000001,0.08317943658655429
0.4580000000000001,0.08613809200000032
0.4590000000000001,0.08919382186364287
0.4600000000000001,0.09228018613635744
0.4610000000000001,0.09523499800000017
0.4620000000000001,0.0983172421775584
0.4630000000000001,0.10147456000000037
0.4640000000000001,0.10456590139688636
0.4650000000000001,0.10770559000000017
0.4660000000000001,0.11098512403911956
0.4670000000000001,0.114389035960881
0.4680000000000001,0.1178043049932005
0.4690000000000001,0.12130362500680007
0.4700000000000001,0.1248630500000004
0.4710000000000001,0.12848684738682653
0.4720000000000001,0.13222553000000026
0.4730000000000001,0.1360272698001044
0.4740000000000001,0.14000728019989622
0.4750000000000001,0.14422503168246678
0.4760000000000001,0.14839327831753413
0.4770000000000001,0.15271206000000026
0.4780000000000001,0.15722620635463694
0.4790000000000001,0.16186167000000054
0.4800000000000001,0.16677327926891514
0.4810000000000001,0.17170017073108593
0.4820000000000001,0.17656087118907676
0.4830000000000001,0.1816797788109244
0.4840000000000001,0.18672453000000053
0.4850000000000001,0.19168429040239654
0.4860000000000001,0.19661376000000053
0.4870000000000001,0.20130024532249405
0.4880000000000001,0.20583249467750694
0.4890000000000001,0.2102461923832528
0.4900000000000001,0.21448451761674814
0.4910000000000001,0.2185272300000004
0.4920000000000001,0.22238920138028664
0.4930000000000001,0.2260546800000004
0.4940000000000001,0.2294531222262781
0.4950000000000001,0.2326757500000003
0.4960000000000001,0.235733388717426
0.4970000000000001,0.2386051312825747
0.4980000000000001,0.2413232800000003
0.4990000000000001,0.24382283500445026
0.5000000000000001,0.2461808000000003
0.5010000000000001,0.24855620108362197
0.5020000000000001,0.2506645567025652
0.5030000000000001,0.2525546421982903
0.5040000000000001,0.2543827117193173
0.5050000000000001,0.2562322000000002
0.5060000000000001,0.25795257123483845
0.5070000000000001,0.2595143131477427
0.5080000000000001,0.2610032602211024
0.5090000000000001,0.2624689600000001
0.5100000000000001,0.2639298839032393
0.5110000000000001,0.26532020423663066
0.5120000000000001,0.26653203576336965
0.5130000000000001,0.26773531796717986
0.5140000000000001,0.2689207800000001
0.5150000000000001,0.2700481512613254
0.5160000000000001,0.2711742827616621
0.5170000000000001,0.2722663381588922
0.5180000000000001,0.2732933697296974
0.5190000000000001,0.2742582699504996
0.5200000000000001,0.27525331918864065
0.5210000000000001,0.2762127512170393
0.5220000000000001,0.2771087810397209
0.5230000000000001,0.2780380800000001
0.5240000000000001,0.2789901292378925
0.5250000000000001,0.27991391762089524
0.5260000000000001,0.2807949623791049
0.5270000000000001,0.28177001024950266
0.5280000000000001,0.2827258100000001
0.5290000000000001,0.2836644008612087
0.5300000000000001,0.2847074615983202
0.5310000000000001,0.2857607389344534
0.5320000000000001,0.2868054995523957
0.5330000000000001,0.2878492608180084
0.5340000000000001,0.28893106173851313
0.5350000000000001,0.29001798739223056
0.5360000000000001,0.2910740894389889
0.5370000000000001,0.2920905100000001
0.5380000000000001,0.29313768044890914
0.5390000000000001,0.2941825700989952
0.5400000000000001,0.2951858699340034
0.5410000000000001,0.2961333605251054
0.5420000000000001,0.2970521700000001
0.5430000000000001,0.29794441748292605
0.5440000000000002,0.2988185637756114
0.5450000000000002,0.2997056022592227
0.5460000000000002,0.3005813100000001
0.5470000000000002,0.3014409885712859
0.5480000000000002,0.30229811708971643
0.5490000000000002,0.3031526029102837
0.5500000000000002,0.30400138151221523
0.5510000000000002,0.3048444400000001
0.5520000000000002,0.3056874982124644
0.5530000000000002,0.3065087432509376
0.5540000000000002,0.3072837744993751
0.5550000000000002,0.3079914629231293
0.5560000000000002,0.3086499666331665
