Model: , Areal mixture of reflectance
Timestamp: ,2022-09-20 11:18:20
,Compound,Molecular Formula,Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Fluorene,C13H10,100,75K,0.35-2.5 micron,"Kokaly, R.F.",https://crustal.usgs.gov/speclab/data/HTMLmetadata/Fluorene_SA-128333_75K_ASDHRa_AREF.html

wave,Fluorene
0.4,1.0745363750994978
0.401,1.0814978896792071
0.402,1.0904658103207938
0.40299999999999997,1.103547700000001
0.40399999999999997,1.1183314521624783
0.405,1.1313725000000001
0.406,1.1437907765314697
0.407,1.1514439234685303
0.408,1.1545713192296154
0.409,1.1564942807703846
0.41,1.1523675999999996
0.411,1.1448925747502523
0.412,1.1353242000000001
0.413,1.1217757810861884
0.414,1.1098843999999994
0.415,1.0979321592508144
0.416,1.083857240749184
0.417,1.0732281000000001
0.418,1.0641720905600938
0.419,1.0565631000000002
0.42,1.0511887531184687
0.421,1.0465006
0.422,1.0434597859562806
0.423,1.0420554140437193
0.424,1.041026211397772
0.425,1.042165988602228
0.4260000000000001,1.0442249
0.4270000000000001,1.0462415374976253
0.4280000000000001,1.0499913000000003
0.4290000000000001,1.0531015253964922
0.4300000000000001,1.055641174603508
0.4310000000000001,1.0588529194166116
0.4320000000000001,1.0607945805833885
0.4330000000000001,1.0615798
0.4340000000000001,1.061346287912121
0.4350000000000001,1.0601375
0.4360000000000001,1.0581759695576087
0.4370000000000001,1.055131730442391
0.4380000000000001,1.0512269668976617
0.4390000000000001,1.0479167331023378
0.4400000000000001,1.0443083999999998
0.4410000000000001,1.0407770353136467
0.4420000000000001,1.0380751999999998
0.4430000000000001,1.035091477291454
0.4440000000000001,1.0328206227085457
0.4450000000000001,1.0313283824123518
0.4460000000000001,1.0295696175876483
0.4470000000000001,1.0287191999999998
0.4480000000000001,1.028012307068929
0.4490000000000001,1.0269941999999999
0.4500000000000001,1.0268996958860823
0.4510000000000001,1.0264883041139177
0.4520000000000001,1.0262097077618446
0.4530000000000001,1.0269858922381552
0.4540000000000001,1.0270351999999998
0.4550000000000001,1.0271409989420106
0.4560000000000001,1.0276517
0.4570000000000001,1.0280266048849511
0.4580000000000001,1.0285151
0.4590000000000001,1.028680997533049
0.4600000000000001,1.028434302466951
0.4610000000000001,1.0286148000000002
0.4620000000000001,1.0283388027599725
0.4630000000000001,1.0278198
0.4640000000000001,1.0275904884791152
0.4650000000000001,1.0264384
0.4660000000000001,1.0255649974240515
0.4670000000000001,1.0253074025759483
0.4680000000000001,1.0245797974860504
0.4690000000000001,1.0243284025139496
0.4700000000000001,1.0238874999999998
0.4710000000000001,1.0228824976510231
0.4720000000000001,1.0226476
0.4730000000000001,1.0221211943321131
0.4740000000000001,1.0215544056678867
0.4750000000000001,1.0217624959750804
0.4760000000000001,1.0213600040249196
0.4770000000000001,1.021004
0.4780000000000001,1.0209764974240256
0.4790000000000001,1.0207189
0.4800000000000001,1.0207850995040098
0.4810000000000001,1.0207355004959902
0.4820000000000001,1.020312501893962
0.4830000000000001,1.020501898106038
0.4840000000000001,1.0204074
0.4850000000000001,1.02000930398096
0.4860000000000001,1.0199705
0.4870000000000001,1.0198292999650007
0.4880000000000001,1.0198258000349991
0.4890000000000001,1.019906197096058
0.4900000000000001,1.0196158029039422
0.4910000000000001,1.0195884
0.4920000000000001,1.0195630002539977
0.4930000000000001,1.0192515
0.4940000000000001,1.019390698057019
0.4950000000000001,1.0191964
0.4960000000000001,1.0187441004849902
0.4970000000000001,1.0187925995150098
0.4980000000000001,1.0184125
0.4990000000000001,1.0182241018839813
0.5000000000000001,1.0184464
0.5010000000000001,1.0181253990929822
0.5020000000000001,1.018034698443078
0.5030000000000001,1.0179828010379484
0.5040000000000001,1.0175338044900448
0.5050000000000001,1.0173746
0.5060000000000001,1.017143694986251
0.5070000000000001,1.016893007520624
0.5080000000000001,1.0170491968759687
0.5090000000000001,1.016899
0.5100000000000001,1.0166655991579914
0.5110000000000001,1.016581394774209
0.5120000000000001,1.0163201052257909
0.5130000000000001,1.0162941002600028
0.5140000000000001,1.016243
0.5150000000000001,1.0157614004280084
0.5160000000000001,1.0158041968951552
0.5170000000000001,1.0157007020698965
0.5180000000000001,1.0153054039530394
0.5190000000000001,1.015395297785978
0.5200000000000001,1.0151738944902755
0.5210000000000001,1.0148984082645869
0.5220000000000001,1.0149276997069945
0.5230000000000001,1.0147448000000001
0.5240000000000001,1.0146916993909938
0.5250000000000001,1.0146307908163674
0.5260000000000001,1.0141716091836326
0.5270000000000001,1.0140173015430154
0.5280000000000001,1.0138638
0.5290000000000001,1.0135666993279933
0.5300000000000001,1.013533093838308
0.5310000000000001,1.0133277041077946
0.5320000000000001,1.0131409018680186
0.5330000000000001,1.01326929898199
0.5340000000000001,1.0131674994340285
0.5350000000000001,1.0131392008489577
0.5360000000000001,1.0131399999919997
0.5370000000000001,1.0128191999999998
0.5380000000000001,1.012819300344007
0.5390000000000001,1.0128536939223038
0.5400000000000001,1.0126511040517974
0.5410000000000001,1.0126430000810007
0.5420000000000001,1.0125707
0.5430000000000001,1.0124952022158893
0.5440000000000002,1.0126059966761658
0.5450000000000002,1.0125599009220092
0.5460000000000002,1.0124189000000001
0.5470000000000002,1.012163795575956
0.5480000000000002,1.0117213970041201
0.5490000000000002,1.01157160299588
0.5500000000000002,1.0114586011300113
0.5510000000000002,1.0110321
0.5520000000000002,1.0107950961689232
0.5530000000000002,1.0104119881235938
0.5540000000000002,1.0100161079176042
0.5550000000000002,1.0100374997859978
0.5560000000000002,1.0097175962269622
0.5570000000000002,1.0093402973441328
0.5580000000000002,1.0092075039838009
