wave,n,k
0.4,1.3339633081647324,0.006072290182079085
0.401,1.33333226293334,0.0045448644846269
0.402,1.3324056039755592,0.0033102648553273275
0.403,1.3313333142522046,0.002546047163045112
0.404,1.3302838240798838,0.0020869922683622896
0.405,1.3294213180467656,0.0018211077112602477
0.406,1.3286667387386804,0.0017490008444363788
0.40700000000000003,1.328091028978549,0.0016563708586628306
0.40800000000000003,1.327549652569345,0.0016373495522284652
0.40900000000000003,1.327170335122256,0.001537589958612403
0.41000000000000003,1.3268695911201804,0.0014279235270875908
0.41100000000000003,1.326523361681942,0.0012459810186321008
0.41200000000000003,1.3262616780841163,0.0009766839140074644
0.41300000000000003,1.325878076966673,0.0006472482512309891
0.41400000000000003,1.3254902437217992,0.0003390706171002366
0.41500000000000004,1.3249897295629471,1.9378401340444913e-05
0.41600000000000004,1.3245731289318643,-0.00022976786377244834
0.41700000000000004,1.3240297328373611,-0.0004523959741809555
0.41800000000000004,1.3234734573478237,-0.0006396413167353127
0.41900000000000004,1.3229911824634368,-0.000804462596271013
0.42000000000000004,1.3224340012179159,-0.0008611894521962449
0.42100000000000004,1.3219860491903985,-0.0009635164818188838
0.42200000000000004,1.3215211933746769,-0.0009637490416562482
0.42300000000000004,1.3210378581534774,-0.0009551139390841417
0.42400000000000004,1.3205809543430493,-0.0009622576104711488
0.42500000000000004,1.3202090243561693,-0.0010340214380216363
0.42600000000000005,1.3197233560046335,-0.0010426475115148418
0.42700000000000005,1.3192880964299916,-0.000960468061277966
0.42800000000000005,1.3190002049452232,-0.000936763923042794
0.42900000000000005,1.3186208401942543,-0.0009513732960009743
0.43000000000000005,1.3182494501855107,-0.0008875232871574197
0.43100000000000005,1.3179456032158838,-0.0008896114813063909
0.43200000000000005,1.3176350507396235,-0.0008090458743121675
0.43300000000000005,1.3172919552988476,-0.0007809582179874931
0.43400000000000005,1.317025206430921,-0.0007707273058784933
0.43500000000000005,1.316663965893774,-0.0007749257872267724
0.43600000000000005,1.3162464524340014,-0.0007561136777429969
0.43700000000000006,1.315875691538388,-0.000667
0.43800000000000006,1.3155106091481048,-0.0005245405063321318
0.43900000000000006,1.315190048812455,-0.00037829996891525073
0.44000000000000006,1.314857803367863,-0.00011909890081939204
0.44100000000000006,1.3146381009088808,5.4813037905434784e-05
0.44200000000000006,1.3144706869572174,0.000335
0.44300000000000006,1.3143070989000207,0.0006109879923802482
0.44400000000000006,1.314250164509661,0.0008541926747878726
0.44500000000000006,1.3142169216312012,0.0010925565409175464
0.44600000000000006,1.3142906378228756,0.0012714392106196698
0.44700000000000006,1.3144843116353937,0.001352735056720743
0.44800000000000006,1.3145993448387565,0.0013662891582742031
0.44900000000000007,1.3147651669675802,0.00130491752707169
0.45000000000000007,1.3149362965785318,0.0011504898162801988
0.45100000000000007,1.3150008725682636,0.0007824436533905878
0.45200000000000007,1.314948761368059,0.0004630215704727456
0.45300000000000007,1.3147287482307115,2.2847029294560352e-05
0.45400000000000007,1.3143926309398744,-0.000295656281730085
0.45500000000000007,1.3140118960305869,-0.00047216793278689645
0.45600000000000007,1.3136642759584005,-0.0005321417689425791
0.4570000000000001,1.313300595772198,-0.000605
0.4580000000000001,1.313046250829389,-0.0006225871276038009
0.4590000000000001,1.3127356282351774,-0.0005731557058192991
0.4600000000000001,1.3124711368395907,-0.0005583214072703692
0.4610000000000001,1.312271124758843,-0.000562
0.4620000000000001,1.312058974907338,-0.0006508294591345814
0.4630000000000001,1.3118021918644958,-0.0006064044400807178
0.4640000000000001,1.3114892392339952,-0.0005715727895999334
