wave,L-Histidine
0.4760000000000001,0.8492910187069259
0.4770000000000001,0.84887207
0.4780000000000001,0.8480039282594175
0.4790000000000001,0.8488298700000001
0.4800000000000001,0.8497917235394293
0.4810000000000001,0.851145666460571
0.4820000000000001,0.8530427883242336
0.4830000000000001,0.8538752116757666
0.4840000000000001,0.85367119
0.4850000000000001,0.8541625050868492
0.4860000000000001,0.8571893600000001
0.4870000000000001,0.858620176457371
0.4880000000000001,0.8592659135426293
0.4890000000000001,0.8599005337860243
0.4900000000000001,0.8602791362139758
0.4910000000000001,0.8620836700000002
0.4920000000000001,0.8639815810208901
0.4930000000000001,0.8639007199999998
0.4940000000000001,0.8633346582237178
0.4950000000000001,0.8631570300000001
0.4960000000000001,0.8638527508060841
0.4970000000000001,0.8649333591939162
0.4980000000000001,0.86547112
0.4990000000000001,0.8657457172540275
0.5000000000000001,0.86592621
0.5010000000000001,0.865864647581352
0.5020000000000001,0.8676227927196644
0.5030000000000001,0.8697134481868909
0.5040000000000001,0.8695316918180181
0.5050000000000001,0.8695889700000001
0.5060000000000001,0.8702008253450328
0.5070000000000001,0.8709680769824509
0.5080000000000001,0.8711337366871669
0.5090000000000001,0.8723940800000001
0.5100000000000001,0.8733382156840568
0.5110000000000001,0.8729066363619455
0.5120000000000001,0.8732247336380545
0.5130000000000001,0.8737311349359494
0.5140000000000001,0.8742857600000001
0.5150000000000001,0.875029399892098
0.5160000000000001,0.8760186003302836
0.5170000000000001,0.8766962764464779
0.5180000000000001,0.8768700982618826
0.5190000000000001,0.8770944518209182
0.5200000000000001,0.8772765556764163
0.5210000000000001,0.8780603764853758
0.5220000000000001,0.8795229053745077
0.5230000000000001,0.8800212100000001
0.5240000000000001,0.8810309344637449
0.5250000000000001,0.882477286599136
0.5260000000000001,0.882807243400864
0.5270000000000001,0.8828384296881968
0.5280000000000001,0.8833620000000002
0.5290000000000001,0.8842901569087691
0.5300000000000001,0.8841356184991751
0.5310000000000001,0.8847522576672168
0.5320000000000001,0.8856597409251094
0.5330000000000001,0.8854703272676726
0.5340000000000001,0.8851971036000199
0.5350000000000001,0.88537710459997
0.5360000000000001,0.8859761340095803
0.5370000000000001,0.88604265
0.5380000000000001,0.8855444199862997
0.5390000000000001,0.8855430836154194
0.5400000000000001,0.8866635975897207
0.5410000000000001,0.8872232344037441
0.5420000000000001,0.88718408
0.5430000000000001,0.8872342261127945
0.5440000000000002,0.8880398658308086
0.5450000000000002,0.887845163894639
0.5460000000000002,0.8878696600000001
0.5470000000000002,0.8884727959408594
0.5480000000000002,0.8880668793060278
0.5490000000000002,0.8875321806939721
0.5500000000000002,0.8875366399552995
0.5510000000000002,0.88817984
0.5520000000000002,0.8881983250206005
0.5530000000000002,0.8887003953793312
0.5540000000000002,0.8895463730804462
0.5550000000000002,0.8893996514674146
0.5560000000000002,0.8894681917965179
0.5570000000000002,0.8896478379151042
0.5580000000000002,0.8895435931273437
0.5590000000000002,0.8891264883422835
0.5600000000000002,0.8896278700000001
0.5610000000000002,0.8909108693890941
0.5620000000000002,0.8918497734688614
0.5630000000000002,0.8925232165311389
0.5640000000000002,0.8936412788192885
0.5650000000000002,0.8950948100000001
0.5660000000000002,0.8954968509154092
0.5670000000000002,0.8955426071618418
0.5680000000000002,0.8951146685587719
0.5690000000000002,0.8940294508523083
0.5700000000000002,0.8925905636187359
0.5710000000000002,0.8909524400978948
0.5720000000000002,0.8894573348531569
0.5730000000000002,0.8885412891602831
0.5740000000000002,0.8881914600000002
0.5750000000000002,0.8887321523090232
0.5760000000000002,0.8899630487926484
0.5770000000000002,0.8909026812073519
0.5780000000000002,0.8920591384353845
0.5790000000000002,0.89306831
0.5800000000000002,0.8931367242618424
0.5810000000000002,0.8923498084121791
0.5820000000000002,0.8912968810585468
0.5830000000000002,0.8903230399999997
0.5840000000000002,0.8891681274942748
0.5850000000000002,0.8879175662676865
0.5860000000000002,0.8872309505984699
0.5870000000000002,0.8874670876383528
0.5880000000000002,0.8877320900000001
0.5890000000000002,0.8884443104430091
0.5900000000000002,0.8894886062180892
0.5910000000000002,0.8903625425212741
0.5920000000000002,0.8911804518209183
0.5930000000000002,0.8922302205162054
0.5940000000000002,0.8932818239504026
0.5950000000000002,0.8934793440743963
0.5960000000000002,0.8939341209043091
0.5970000000000002,0.8939709099999997
0.5980000000000002,0.8929624606795068
0.5990000000000002,0.8930304186470542
0.6000000000000002,0.8934627713529459
0.6010000000000002,0.8933749208786087
0.6020000000000002,0.89247787
0.6030000000000002,0.8924284651565032
0.6040000000000002,0.8929441080620969
0.6050000000000002,0.8932128446252687
0.6060000000000002,0.8929856422721227
0.6070000000000002,0.8928711407451074
0.6080000000000002,0.8929456506543674
0.6090000000000002,0.8929783690184491
0.6100000000000002,0.8932406273773476
0.6110000000000002,0.8930727199999999
0.6120000000000002,0.8924824004542046
0.6130000000000002,0.8925278228596856
0.6140000000000002,0.8926708071403144
0.6150000000000002,0.8926163305448054
0.6160000000000002,0.8921408699999999
0.6170000000000002,0.8915348608798088
0.6180000000000002,0.8915788664358784
0.6190000000000002,0.8921267290427479
0.6200000000000002,0.89223665
0.6210000000000002,0.8924242256553565
0.6220000000000002,0.8919897499332031
0.6230000000000002,0.8909864101001947
0.6240000000000002,0.8909572402914058
0.6250000000000002,0.89108354
0.6260000000000002,0.8911967874005479
0.6270000000000002,0.8909368065807706
0.6280000000000002,0.8894894989461524
0.6290000000000002,0.8897170377242772
0.6300000000000002,0.8914750199999999
0.6310000000000002,0.8908879144270786
0.6320000000000002,0.8906092683593819
0.6330000000000002,0.8908045260945611
0.6340000000000002,0.8912849400000001
0.6350000000000002,0.8918924294051941
0.6360000000000002,0.8918329401989918
0.6370000000000002,0.8913428898010078
0.6380000000000002,0.8913128403004029
0.6390000000000002,0.89114869
0.6400000000000002,0.8910110583560671
0.6410000000000002,0.8908466577822107
0.6420000000000002,0.8904393981451927
0.6430000000000002,0.8904251501424014
0.6440000000000002,0.8906081290993909
0.6450000000000002,0.8905180665585721
0.6460000000000002,0.8903459951621419
0.6470000000000002,0.89039575950229
0.6480000000000002,0.8904712799999999
0.6490000000000002,0.8900358083792838
0.6500000000000002,0.8898737448552058
0.6510000000000002,0.8901165051447943
0.6520000000000002,0.8904185869791699
0.6530000000000002,0.89013344
0.6540000000000002,0.8902936660260603
0.6550000000000002,0.8905949515962202
0.6560000000000002,0.8903148256025197
0.6570000000000003,0.8903378797693977
0.6580000000000003,0.8901324851367513
0.6590000000000003,0.8896461665467726
0.6600000000000003,0.8894735051798409
0.6610000000000003,0.8893178115569311
0.6620000000000003,0.8889072499999999
0.6630000000000003,0.8883327804977099
0.6640000000000003,0.8883825508870556
0.6650000000000003,0.8884121194086296
0.6660000000000003,0.8880946031752316
0.6670000000000003,0.8874783499999999
0.6680000000000003,0.8869914421932903
0.6690000000000003,0.8871011067100646
0.6700000000000003,0.8874481230595307
0.6710000000000003,0.8867804399999998
0.6720000000000003,0.8860999293973939
0.6730000000000003,0.8860396790190392
0.6740000000000003,0.8864906309809608
0.6750000000000003,0.8859502754037539
0.6760000000000003,0.8852049699999999
0.6770000000000003,0.8848143205996121
0.6780000000000003,0.8848742800644968
0.6790000000000003,0.8848764299570022
0.6800000000000003,0.8843397553668535
0.6810000000000003,0.8835320505382054
0.6820000000000003,0.8835858643616818
0.6830000000000003,0.8833039484574771
0.6840000000000003,0.8824883863115629
0.6850000000000003,0.8813625599999997
0.6860000000000003,0.8799269633993335
0.6870000000000003,0.8782668815625367
0.6880000000000003,0.8758450084374619
0.6890000000000003,0.8720355980943799
0.6900000000000003,0.8688406299999993
0.6910000000000003,0.8669044399485994
0.6920000000000003,0.8669019442273892
0.6930000000000003,0.8693761905150749
0.6940000000000003,0.8729008647530485
0.6950000000000003,0.8758697045490459
0.6960000000000003,0.8773246071068451
0.6970000000000003,0.8786799493397334
0.6980000000000003,0.8796123206764138
0.6990000000000003,0.8801770800000001
0.7000000000000003,0.8807867836913371
0.7010000000000003,0.8811559162569499
0.7020000000000003,0.8814687637430504
0.7030000000000003,0.8817166075215753
0.7040000000000003,0.88156211
0.7050000000000003,0.8816335226178261
0.7060000000000003,0.8817644026404681
0.7070000000000003,0.8815190849063546
0.7080000000000003,0.8813490299999999
0.7090000000000003,0.8810936782958829
0.7100000000000003,0.880923274882556
0.7110000000000003,0.8811674026761662
0.7120000000000003,0.8810744309298185
0.7130000000000003,0.8807687199999998
0.7140000000000003,0.8804140648142962
0.7150000000000003,0.879895503180441
0.7160000000000003,0.8796681845463726
0.7170000000000003,0.8799354973267733
0.7180000000000003,0.8804197885491855
0.7190000000000003,0.880274703917104
0.7200000000000003,0.8799705591243437
0.7210000000000003,0.8796467264766646
0.7220000000000003,0.8790508499999999
0.7230000000000003,0.8788598189860898
0.7240000000000003,0.8787584209333625
0.7250000000000003,0.8783050890666372
0.7260000000000003,0.8775847072038718
0.7270000000000003,0.8769344099999998
0.7280000000000003,0.876375672660653
0.7290000000000003,0.8756417270910452
0.7300000000000003,0.8745447619393028
0.7310000000000003,0.8734083913637133
0.7320000000000003,0.8722678881695813
0.7330000000000003,0.8710848668625568
0.7340000000000003,0.8709279947061647
0.7350000000000003,0.8709917693621874
0.7360000000000003,0.8707327200000001
0.7370000000000003,0.8709435497674977
0.7380000000000003,0.8709203072107118
0.7390000000000003,0.8712808427892885
0.7400000000000003,0.8725196576116765
0.7410000000000003,0.87291342
0.7420000000000003,0.8729852401276013
0.7430000000000003,0.87299161979811
0.7440000000000003,0.8729848901345932
0.7450000000000003,0.8734788300000003
0.7460000000000003,0.8740021598878989
0.7470000000000003,0.8739909389605518
0.7480000000000003,0.873438966559172
0.7490000000000003,0.8729177152125039
0.7500000000000003,0.87288362
0.7510000000000003,0.8730444206049117
0.7520000000000003,0.8721049201349931
0.7530000000000003,0.8714427532433376
0.7540000000000003,0.8713166712607125
0.7550000000000003,0.8709874699999999
0.7560000000000003,0.8706164336225188
0.7570000000000003,0.8702975595662216
0.7580000000000003,0.8700659946312462
0.7590000000000003,0.86984867
0.7600000000000003,0.8698382965058649
0.7610000000000003,0.8694888740576374
0.7620000000000003,0.8686917559423621
0.7630000000000003,0.8687066998503985
0.7640000000000003,0.86913806
0.7650000000000003,0.8692592943201862
0.7660000000000003,0.8686913333364332
0.7670000000000003,0.8688025477757112
0.7680000000000003,0.8690298177272773
0.7690000000000003,0.8691530206682068
0.7700000000000004,0.8692198245059745
0.7710000000000004,0.8684451232410375
0.7720000000000004,0.8678224162270244
0.7730000000000004,0.86791682
0.7740000000000004,0.8678649124324244
0.7750000000000004,0.8681081458565656
0.7760000000000004,0.8679009741434341
0.7770000000000004,0.8669531994778944
0.7780000000000004,0.86694151
0.7790000000000004,0.8669007320093199
0.7800000000000004,0.8665011990715463
0.7810000000000004,0.8661369172856356
0.7820000000000004,0.8662446089229893
0.7830000000000004,0.8661704064510644
0.7840000000000004,0.8658155199214039
0.7850000000000004,0.8658115901178941
0.7860000000000004,0.8655435426805536
0.7870000000000004,0.8655934900000001
0.7880000000000004,0.8659515345501908
0.7890000000000004,0.8654065571906403
0.7900000000000004,0.8649795785395729
0.7910000000000004,0.8646328434673345
0.7920000000000004,0.8640311999999999
0.7930000000000004,0.8635357596460177
0.7940000000000004,0.8635180605309735
0.7950000000000004,0.8635452994551948
0.7960000000000004,0.8628412499999998
0.7970000000000004,0.8622941998294982
0.7980000000000004,0.8622771488138474
0.7990000000000004,0.8622178411861525
0.8000000000000004,0.8611900902777023
0.8010000000000004,0.86134613
0.8020000000000004,0.8613513591904833
0.8030000000000004,0.8602704197753109
0.8040000000000004,0.8595962634831256
0.8050000000000004,0.8594070118924189
0.8060000000000004,0.8596532313847141
0.8070000000000004,0.8597916884705762
0.8080000000000004,0.859215217294135
0.8090000000000004,0.8587761587810876
0.8100000000000004,0.8585632999999999
0.8110000000000004,0.8581945273082731
0.8120000000000004,0.8579253538406462
0.8130000000000004,0.8576173861593535
0.8140000000000004,0.857337362800228
0.8150000000000004,0.85730922
0.8160000000000004,0.8572087737348371
0.8170000000000004,0.856395507210739
0.8180000000000004,0.8553025318595067
0.8190000000000004,0.8555965370596706
0.8200000000000004,0.855990650308703
0.8210000000000004,0.8560215086375679
0.8220000000000004,0.8554533870436476
0.8230000000000004,0.8547174973589469
0.8240000000000004,0.85479498
0.8250000000000004,0.8548323418865186
0.8260000000000004,0.8540210103945842
0.8270000000000004,0.8540407396054157
0.8280000000000004,0.8534768256392562
0.8290000000000004,0.8524802299999997
0.8300000000000004,0.8519314277433769
0.8310000000000004,0.850818584628468
0.8320000000000004,0.8493062002476869
0.8330000000000004,0.8475910999999993
0.8340000000000004,0.8458373306891062
0.8350000000000004,0.8439062322399871
0.8360000000000004,0.841518231640017
0.8370000000000004,0.8383432917496337
0.8380000000000004,0.8343498699999982
0.8390000000000004,0.8301147900013981
0.8400000000000004,0.8251148980122971
0.8410000000000004,0.8190486413251309
0.8420000000000004,0.8124011864746621
0.8430000000000004,0.8043862258087545
0.8440000000000004,0.7949671008148551
0.8450000000000004,0.7855078437777073
0.8460000000000004,0.7790957782394795
0.8470000000000004,0.77593613
0.8480000000000004,0.7759994664467659
0.8490000000000004,0.7796442306709767
0.8500000000000004,0.7876777793290305
0.8510000000000004,0.7965951308263118
0.8520000000000004,0.8048664300000035
0.8530000000000004,0.8126395320580436
0.8540000000000004,0.8188452927991619
0.8550000000000004,0.8236052648005621
0.8560000000000004,0.8275049510033116
0.8570000000000004,0.8310529248321493
0.8580000000000004,0.8335361382975861
0.8590000000000004,0.8359510175536233
0.8600000000000004,0.8386601529085592
0.8610000000000004,0.8407550500000004
0.8620000000000004,0.8417275528986291
0.8630000000000004,0.8420174174849008
0.8640000000000004,0.8423916625150996
0.8650000000000004,0.8431044728718291
0.8660000000000004,0.8432279199999999
0.8670000000000004,0.8429768060755607
0.8680000000000004,0.8427805894045298
0.8690000000000004,0.8427607403969801
0.8700000000000004,0.8429004499999999
0.8710000000000004,0.8425955758520584
0.8720000000000004,0.8421808107055652
0.8730000000000004,0.8432160889416533
0.8740000000000004,0.8432165999951998
0.8750000000000004,0.84256673
0.8760000000000004,0.8426052337664754
0.8770000000000004,0.8429818665153742
0.8780000000000004,0.8428657123230838
0.8790000000000004,0.8419250294069938
0.8800000000000004,0.8409767700000003
0.8810000000000004,0.8413665815222238
0.8820000000000005,0.8409426927166641
0.8830000000000005,0.8393354721451207
0.8840000000000005,0.8375778799999993
0.8850000000000005,0.8359693097967971
0.8860000000000005,0.8339489909139626
0.8870000000000005,0.8319946890860356
0.8880000000000005,0.8306231037157364
0.8890000000000005,0.8281180899999988
0.8900000000000005,0.8252914197411934
0.8910000000000005,0.8222655203743795
0.8920000000000005,0.8186113330837441
0.8930000000000005,0.8147540485728838
0.8940000000000005,0.8110291677576759
0.8950000000000005,0.8078049480499964
0.8960000000000005,0.8052074479250024
0.8970000000000005,0.8030612114622282
0.8980000000000005,0.8018990199999999
0.8990000000000005,0.801563980205602
0.9000000000000005,0.8015845652331912
0.9010000000000004,0.8028462247668099
0.9020000000000004,0.8045721527406283
0.9030000000000004,0.8064456000000009
0.9040000000000004,0.8084544775472761
0.9050000000000004,0.8098318629071557
0.9060000000000004,0.8119287680618978
0.9070000000000004,0.8146037232503338
0.9080000000000004,0.8160762308005085
0.9090000000000004,0.8171562839646023
0.9100000000000004,0.818354514053098
0.9110000000000004,0.8191637919073387
0.9120000000000004,0.8190061500000008
0.9130000000000004,0.820704773213965
0.9140000000000004,0.8220261379337035
0.9150000000000004,0.8222905947108644
0.9160000000000004,0.8226184167217674
0.9170000000000004,0.8211170999999996
0.9180000000000004,0.8201145395089243
0.9190000000000004,0.8195899857366129
0.9200000000000004,0.8175555906888059
0.9210000000000004,0.8170696499999999
0.9220000000000004,0.8169491847869476
0.9230000000000004,0.8164278819739209
0.9240000000000004,0.8160265780260788
0.9250000000000004,0.8162661776038761
0.9260000000000004,0.8160697799999994
0.9270000000000004,0.8151244446408925
0.9280000000000004,0.8145885670829461
0.9290000000000004,0.8151579986113697
0.9300000000000004,0.8154662269177693
0.9310000000000004,0.8156713926763274
0.9320000000000004,0.8169390117402134
0.9330000000000004,0.8175260223896808
0.9340000000000004,0.8185643892323928
0.9350000000000004,0.81944788
0.9360000000000004,0.8193276638892395
0.9370000000000004,0.8207165614673414
0.9380000000000004,0.8207899285326588
0.9390000000000004,0.8195352125474248
0.9400000000000004,0.8193276500000004
0.9410000000000004,0.8200959198043987
0.9420000000000004,0.8210861060305984
0.9430000000000004,0.8209537926462677
0.9440000000000004,0.8199663298747982
0.9450000000000004,0.8208028592340918
0.9460000000000004,0.8197262621099937
0.9470000000000004,0.8183317618350076
0.9480000000000004,0.8191501418155367
0.9490000000000004,0.8188337700000005
0.9500000000000004,0.8197299290957915
0.9510000000000004,0.8206394771427141
0.9520000000000004,0.8199966128572854
0.9530000000000004,0.8192464775013746
0.9540000000000004,0.8181323399999999
0.9550000000000004,0.8178918129843307
0.9560000000000004,0.8195410213682323
0.9570000000000004,0.8209199624211798
0.9580000000000004,0.8181474199999982
0.9590000000000004,0.8149249011009109
0.9600000000000004,0.8150350280520985
0.9610000000000004,0.816937632921855
0.9620000000000004,0.8189737596386938
0.9630000000000004,0.8175135299999979
0.9640000000000004,0.8139690233611674
0.9650000000000004,0.8143051146761658
0.9660000000000004,0.8137943202158889
0.9670000000000004,0.8136749911932118
0.9680000000000004,0.8129073183608825
0.9690000000000004,0.8107434787041656
0.9700000000000004,0.8121786869437535
0.9710000000000004,0.8108449866756658
0.9720000000000004,0.8082586500000006
0.9730000000000004,0.8095064074810742
0.9740000000000004,0.8082545037200501
0.9750000000000004,0.8064405062799478
0.9760000000000004,0.8052200222047214
0.9770000000000004,0.8052423600000002
0.9780000000000004,0.8054808835010693
0.9790000000000004,0.8038310077864103
0.9800000000000004,0.8027572214757256
0.9810000000000004,0.8035868317035175
0.9820000000000004,0.8027039152053518
0.9830000000000004,0.8022244347980595
0.9840000000000004,0.8009643378029092
0.9850000000000004,0.7987303323403457
0.9860000000000004,0.7979495500000006
0.9870000000000004,0.7988793063986628
0.9880000000000004,0.7965191876418934
0.9890000000000004,0.7949012823581048
0.9900000000000004,0.7993798952126544
0.9910000000000004,0.7951149899999996
0.9920000000000004,0.7946123664223647
0.9930000000000004,0.7954333214066269
0.9940000000000004,0.7908135423955777
0.9950000000000006,0.7909601300000008
0.9960000000000006,0.7923250310407112
0.9970000000000006,0.7934290699607017
0.9980000000000006,0.7929271050589467
0.9990000000000006,0.7905547237243732
1.0000000000000004,0.7900812599999997
1.0010000000000006,0.7892413099999994
1.002000000000001,0.7884139999999995
1.0030000000000006,0.7875071199999992
1.0040000000000004,0.7864215503679627
1.0050000000000006,0.785325229999999
1.006000000000001,0.7838827399999997
1.0070000000000006,0.78330505
1.0080000000000005,0.7834014299999996
1.0090000000000006,0.782616591085891
1.010000000000001,0.7818274499999995
1.0110000000000006,0.7812418299999992
1.0120000000000005,0.7800164799999996
1.0130000000000006,0.7791396399999996
1.014000000000001,0.7785065833056691
1.0150000000000006,0.7783912400000004
1.0160000000000005,0.77894711
1.0170000000000006,0.7789810899999997
1.018000000000001,0.7782211299999996
1.0190000000000006,0.7775673953734623
1.0200000000000005,0.7766523999999989
1.0210000000000006,0.7741614599999993
1.022000000000001,0.77319729
1.0230000000000006,0.7731720199999998
1.0240000000000005,0.7730208000000004
1.0250000000000006,0.7737288499999997
1.0260000000000007,0.7732086799999992
1.0270000000000006,0.7719795699999996
1.0280000000000005,0.7712758199999994
1.0290000000000006,0.7699583199999995
1.0300000000000007,0.7689650699999997
1.0310000000000006,0.7684779799999999
1.0320000000000005,0.768303943167683
1.0330000000000006,0.7678356199999997
1.0340000000000007,0.7673360099999993
1.0350000000000006,0.7663598699999989
1.0360000000000005,0.7648646799999997
1.0370000000000006,0.7642962076232372
1.0380000000000007,0.7634724399999998
1.0390000000000006,0.7631653000000007
1.0400000000000005,0.7645555699999999
1.0410000000000006,0.7643264499999989
1.0420000000000007,0.7626261000349954
1.0430000000000006,0.7622728899999999
1.0440000000000005,0.7620701199999999
1.0450000000000006,0.7617987400000004
1.0460000000000007,0.7622547100000003
1.0470000000000006,0.7628146440065996
1.0480000000000005,0.7628179199999997
1.0490000000000006,0.76198542
1.0500000000000007,0.7620660100000003
1.0510000000000006,0.7626366
1.0520000000000005,0.7626414300000001
1.0530000000000006,0.7628846199999999
1.0540000000000007,0.7627018099999993
1.0550000000000006,0.7616114324177581
1.0560000000000005,0.7613356100000002
1.0570000000000006,0.7615387399999999
1.0580000000000007,0.76139683
1.0590000000000006,0.76142496
1.0600000000000005,0.761426243108689
1.0610000000000006,0.7611573299999994
1.0620000000000007,0.7603388399999993
1.0630000000000006,0.7593010699999998
1.0640000000000005,0.7589644799999997
1.0650000000000006,0.7582506013878607
1.0660000000000007,0.7572693799999993
1.0670000000000006,0.7565544199999995
1.0680000000000005,0.7558440599999998
1.0690000000000006,0.7552475899999997
1.0700000000000007,0.7549893558234174
1.0710000000000006,0.7544168799999997
1.0720000000000005,0.7540410799999997
1.0730000000000006,0.7532105999999991
1.0740000000000007,0.7519422199999991
1.0750000000000006,0.7506515999999993
1.0760000000000003,0.749636889999999
1.0770000000000006,0.7481186399999991
1.0780000000000007,0.7467845443645625
1.0790000000000006,0.7453281899999988
1.0800000000000003,0.7436839299999992
1.0810000000000006,0.7418532399999986
1.0820000000000007,0.7398142799999988
1.0830000000000006,0.737956557951203
1.0840000000000003,0.7353360699999985
1.0850000000000006,0.7319610699999979
1.0860000000000007,0.7288681299999971
1.0870000000000006,0.7255493399999977
1.0880000000000003,0.7220697279612017
1.0890000000000006,0.7184477399999977
1.0900000000000007,0.7149754799999978
1.0910000000000006,0.7117010399999977
1.0920000000000003,0.7081317899999987
1.0930000000000006,0.7052004331356846
1.0940000000000007,0.7020588499999976
1.0950000000000006,0.6983327299999967
1.0960000000000003,0.6934713099999954
1.0970000000000006,0.6865598599999948
1.0980000000000008,0.6787269699999909
1.0990000000000006,0.6685209299999916
1.1000000000000003,0.6558606599999941
1.1010000000000006,0.6425587499999891
1.1020000000000008,0.6260586999999905
1.1030000000000006,0.6118593199999895
1.1040000000000003,0.5961309099999942
1.1050000000000006,0.583236099999994
1.1060000000000008,0.5741686810928863
1.1070000000000009,0.5681796100000002
1.1080000000000003,0.5684524200000021
1.1090000000000009,0.5716906200000045
1.1100000000000008,0.5783494100000058
1.1110000000000009,0.5872074999600113
1.1120000000000003,0.5974071000000049
1.1130000000000009,0.608350520000006
1.1140000000000008,0.6173844900000062
1.1150000000000009,0.626741950000005
1.1160000000000003,0.6342395802369809
1.1170000000000009,0.6396876000000037
1.1180000000000008,0.645106850000004
1.1190000000000009,0.6495909700000029
1.1200000000000006,0.6539586200000022
1.1210000000000009,0.6586615497070322
1.1220000000000008,0.6631850600000034
1.1230000000000009,0.6684100000000034
1.1240000000000006,0.6734103600000019
1.1250000000000009,0.6775668300000024
1.1260000000000008,0.6812177900000029
1.127000000000001,0.6844636800000021
1.1280000000000006,0.6875280700000018
1.129000000000001,0.6901808673062713
1.1300000000000008,0.6928539300000018
1.131000000000001,0.6949612500000011
1.1320000000000006,0.6965314700000006
1.133000000000001,0.6978097600000007
1.1340000000000008,0.6989431336086396
1.135000000000001,0.6994792200000001
1.1360000000000006,0.6995944999999999
1.137000000000001,0.6994678399999994
1.1380000000000008,0.6986175199999984
1.139000000000001,0.6968817035816407
1.1400000000000006,0.6948794699999987
1.141000000000001,0.6929530499999985
1.1420000000000008,0.6907784299999987
1.143000000000001,0.6887306599999988
1.1440000000000006,0.6869205210138976
1.145000000000001,0.6849242999999988
1.1460000000000008,0.6830331099999986
1.147000000000001,0.6814101299999992
1.1480000000000006,0.6802527899999997
1.149000000000001,0.6796758799999993
1.1500000000000008,0.6787450899999996
1.1510000000000007,0.6782706399999993
1.1520000000000006,0.6771485199999991
1.1530000000000007,0.6752656699999988
1.1540000000000008,0.6734572599999983
1.1550000000000007,0.6709164999999979
1.1560000000000006,0.6679060499999981
1.1570000000000007,0.66502412487251
1.1580000000000008,0.6610728499999963
1.1590000000000007,0.6568202399999973
1.1600000000000006,0.6527343399999966
1.1610000000000007,0.6477068699999962
1.1620000000000008,0.6419457520897861
1.1630000000000007,0.6351666499999952
1.1640000000000006,0.6277896799999969
1.1650000000000007,0.6207705099999946
1.1660000000000008,0.6125238499999947
1.1670000000000007,0.6065473576492314
1.1680000000000006,0.6012287099999973
1.1690000000000007,0.5973015399999987
1.1700000000000008,0.5953278499999993
1.1710000000000007,0.5945963300000007
1.1720000000000006,0.5956136182711735
1.1730000000000007,0.5976267500000019
1.1740000000000008,0.6003970500000021
1.1750000000000007,0.6036304200000019
1.1760000000000006,0.6064771400000016
1.1770000000000007,0.6089379800000012
1.1780000000000008,0.6107480500000013
1.1790000000000007,0.6122300000000006
1.1800000000000006,0.6130426004099593
1.1810000000000007,0.6137467000000006
1.1820000000000008,0.614704010000001
1.1830000000000007,0.6158205900000009
1.1840000000000006,0.6172154500000008
1.1850000000000007,0.6189183159904024
1.1860000000000008,0.6208782200000021
1.1870000000000007,0.6232094800000015
1.1880000000000006,0.6254721900000015
1.1890000000000007,0.6278203100000016
1.1900000000000008,0.630079524078594
1.1910000000000007,0.6319500200000016
1.1920000000000006,0.6336982300000009
