wave,poly-HCN
0.5870000000000002,0.02006358485728299
0.5880000000000002,0.020062920265349504
0.5890000000000002,0.020062255686820407
0.5900000000000002,0.020061591121692146
0.5910000000000002,0.020060926569968274
0.5920000000000002,0.02006026203164879
0.5930000000000002,0.020059597506737248
0.5940000000000002,0.02005893299522299
0.5950000000000002,0.02005826849711667
0.5960000000000002,0.020057604012414743
0.5970000000000002,0.020056939541117202
0.5980000000000002,0.02005627508322405
0.5990000000000002,0.02005561063873529
0.6000000000000002,0.020054946207650914
0.6010000000000002,0.02005428178997093
0.6020000000000002,0.020053617385695333
0.6030000000000002,0.020052952994820572
0.6040000000000002,0.020052288617353753
0.6050000000000002,0.020051624253291322
0.6060000000000002,0.02005095990263328
0.6070000000000002,0.020050295565376075
0.6080000000000002,0.02004963124152681
0.6090000000000002,0.020048966931081935
0.6100000000000002,0.02004830263404145
0.6110000000000002,0.020047638350401797
0.6120000000000002,0.02004697408017364
0.6130000000000002,0.020046309823342767
0.6140000000000002,0.020045645579919835
0.6150000000000002,0.020044981349901292
0.6160000000000002,0.020044317133287137
0.6170000000000002,0.02004365293007737
0.6180000000000002,0.020042988740275547
0.6190000000000002,0.02004232456387456
0.6200000000000002,0.02004166040087796
0.6210000000000002,0.0200409962512893
0.6220000000000002,0.020040332115101478
0.6230000000000002,0.020039667992318044
0.6240000000000002,0.020039003882942552
0.6250000000000002,0.02003833978697145
0.6260000000000002,0.02003767570440118
0.6270000000000002,0.020037011635238855
0.6280000000000002,0.020036347579480918
0.6290000000000002,0.02003568353712737
0.6300000000000002,0.02003501950817821
0.6310000000000002,0.02003435549263699
0.6320000000000002,0.020033691490496608
0.6330000000000002,0.020033027501760614
0.6340000000000002,0.02003236352643256
0.6350000000000002,0.020031699564508898
0.6360000000000002,0.020031035615989623
0.6370000000000002,0.02003024430477396
0.6380000000000002,0.02002922782768124
0.6390000000000002,0.020028211382012273
0.6400000000000002,0.020027194967763506
0.6410000000000002,0.020026178584938492
0.6420000000000002,0.02002516223353723
0.6430000000000002,0.02002414591355617
0.6440000000000002,0.020023129624995306
0.6450000000000002,0.020022113367858196
0.6460000000000002,0.02002109714214484
0.6470000000000002,0.02002008094785168
0.6480000000000002,0.020019064784982277
0.6490000000000002,0.020018048653536624
0.6500000000000002,0.020017032553514724
0.6510000000000002,0.020016016484913024
0.6520000000000002,0.020015000447735076
0.6530000000000002,0.02001398444198088
0.6540000000000002,0.020012968467646886
0.6550000000000002,0.020011952524736643
0.6560000000000002,0.020010936613253705
0.6570000000000003,0.020009920733190967
0.6580000000000003,0.02000890488455198
0.6590000000000003,0.020007889067333195
0.6600000000000003,0.020006873281538162
0.6610000000000003,0.02000585752716688
0.6620000000000003,0.020004841804222906
0.6630000000000003,0.02000382611269913
0.6640000000000003,0.020002810452599107
0.6650000000000003,0.020001794823922836
0.6660000000000003,0.020000779226670318
0.6670000000000003,0.019999763660841552
0.6680000000000003,0.01999874812643654
0.6690000000000003,0.019997732623455278
0.6700000000000003,0.01999671715189777
0.6710000000000003,0.01999570171176046
0.6720000000000003,0.019994686303050457
0.6730000000000003,0.01999367092576776
0.6740000000000003,0.01999265557990526
0.6750000000000003,0.019991640265470068
0.6760000000000003,0.019990624982455074
0.6770000000000003,0.019989609730867386
0.6780000000000003,0.01998859451070345
0.6790000000000003,0.019987579321959714
0.6800000000000003,0.019986564164643283
0.6810000000000003,0.019985549038754158
0.6820000000000003,0.019984533944285232
0.6830000000000003,0.01998351888124361
0.6840000000000003,0.019982503849625743
0.6850000000000003,0.019981488849431628
0.6860000000000003,0.019980473880664817
0.6870000000000003,0.01997945894332176
0.6880000000000003,0.019978444037402454
0.6890000000000003,0.019977429162910454
0.6900000000000003,0.019976414319842206
0.6910000000000003,0.01997539950819771
0.6920000000000003,0.019974384727976968
0.6930000000000003,0.019973369979187083
0.6940000000000003,0.0199723552618174
0.6950000000000003,0.01997134057587502
0.6960000000000003,0.019970325921359944
0.6970000000000003,0.01996931129826862
0.6980000000000003,0.019968296706601052
0.6990000000000003,0.019967282146360787
0.7000000000000003,0.019966267617544275
0.7010000000000003,0.01996525312015507
0.7020000000000003,0.019964238654189614
0.7030000000000003,0.019963224219651465
0.7040000000000003,0.01996220981653707
0.7050000000000003,0.01996119544485353
0.7060000000000003,0.019960181104593744
0.7070000000000003,0.01995916679575771
0.7080000000000003,0.01995815251834898
0.7090000000000003,0.01995713827236756
0.7100000000000003,0.019956124057809888
0.7110000000000003,0.019955109874679522
0.7120000000000003,0.01995409572297646
0.7130000000000003,0.019953081602697154
0.7140000000000003,0.019952067513848704
0.7150000000000003,0.019951053456420453
0.7160000000000003,0.01995003943042306
0.7170000000000003,0.019949025435852974
0.7180000000000003,0.01994801147270664
0.7190000000000003,0.019946997540991163
0.7200000000000003,0.01994598364069944
0.7210000000000003,0.019944969771831467
0.7220000000000003,0.019943955934394353
0.7230000000000003,0.019942942128384544
0.7240000000000003,0.019941928353798488
0.7250000000000003,0.01994091461064329
0.7260000000000003,0.019939900898911844
0.7270000000000003,0.019938887218607704
0.7280000000000003,0.01993787356973442
0.7290000000000003,0.01993685995228489
0.7300000000000003,0.019935846366262666
0.7310000000000003,0.019934832811667746
0.7320000000000003,0.019933819288500132
0.7330000000000003,0.019932805796763375
0.7340000000000003,0.01993179233645037
0.7350000000000003,0.019930778907568225
0.7360000000000003,0.01992976551010983
0.7370000000000003,0.019929691379477532
0.7380000000000003,0.019930134446514813
0.7390000000000003,0.01993057751955618
0.7400000000000003,0.01993102059860874
0.7410000000000003,0.01993146368367249
0.7420000000000003,0.019931906774736774
0.7430000000000003,0.01993234987181225
0.7440000000000003,0.019932792974895364
0.7450000000000003,0.019933236083986117
0.7460000000000003,0.01993367919908451
0.7470000000000003,0.019934122320186987
0.7480000000000003,0.019934565447300656
0.7490000000000003,0.019935008580421965
0.7500000000000003,0.019935451719550912
0.7510000000000003,0.019935894864687498
0.7520000000000003,0.01993633801582817
0.7530000000000003,0.019936781172980034
0.7540000000000003,0.019937224336135984
0.7550000000000003,0.019937667505303125
0.7560000000000003,0.019938110680474352
0.7570000000000003,0.01993855386165677
0.7580000000000003,0.019938997048843277
0.7590000000000003,0.019939440242040973
0.7600000000000003,0.019939883441242756
0.7610000000000003,0.01994032664645573
0.7620000000000003,0.01994076985767279
0.7630000000000003,0.01994121307489749
0.7640000000000003,0.01994165629812983
0.7650000000000003,0.019942099527373358
0.7660000000000003,0.019942542762620974
0.7670000000000003,0.01994298600387623
0.7680000000000003,0.019943429251139122
0.7690000000000003,0.019943872504409654
0.7700000000000004,0.019944315763687825
0.7710000000000004,0.019944759028973635
0.7720000000000004,0.019945202300267084
0.7730000000000004,0.019945645577568172
0.7740000000000004,0.019946088860873346
0.7750000000000004,0.01994653215018971
0.7760000000000004,0.019946975445510162
0.7770000000000004,0.019947418746841805
0.7780000000000004,0.019947862054177534
0.7790000000000004,0.019948305367520902
0.7800000000000004,0.01994874868687546
0.7810000000000004,0.019949192012234107
0.7820000000000004,0.019949635343603944
0.7830000000000004,0.019950078680974315
0.7840000000000004,0.019950522024355877
0.7850000000000004,0.01995096537374863
0.7860000000000004,0.01995140872914547
0.7870000000000004,0.019951852090546396
0.7880000000000004,0.019952295457958513
0.7890000000000004,0.01995273883137827
0.7900000000000004,0.019953182210802112
0.7910000000000004,0.019953625596237146
0.7920000000000004,0.019954068987676266
0.7930000000000004,0.019954512385126577
0.7940000000000004,0.019954955788580975
0.7950000000000004,0.01995539919804301
0.7960000000000004,0.019955842613512687
0.7970000000000004,0.01995628603499
0.7980000000000004,0.019956729462474954
0.7990000000000004,0.019957172895967545
0.8000000000000004,0.019957616335464223
0.8010000000000004,0.019958059780972093
0.8020000000000004,0.0199585032324876
0.8030000000000004,0.019958946690007195
0.8040000000000004,0.01995939015353798
0.8050000000000004,0.019959833623072853
0.8060000000000004,0.019960277098615364
0.8070000000000004,0.019960720580165514
0.8080000000000004,0.019961164067723303
0.8090000000000004,0.01996160756128873
0.8100000000000004,0.019962051060858244
0.8110000000000004,0.01996249456643895
0.8120000000000004,0.019962938078027292
0.8130000000000004,0.019963381595619722
0.8140000000000004,0.01996382511921979
0.8150000000000004,0.0199642686488275
0.8160000000000004,0.019964712184442845
0.8170000000000004,0.019965155726069383
0.8180000000000004,0.019965599273696455
0.8190000000000004,0.019966042827334718
0.8200000000000004,0.019966486386977067
0.8210000000000004,0.019966929952630608
0.8220000000000004,0.019967373524288234
0.8230000000000004,0.0199678171019535
0.8240000000000004,0.019968260685629957
0.8250000000000004,0.0199687042753105
0.8260000000000004,0.019969147870998682
0.8270000000000004,0.01996959147269095
0.8280000000000004,0.01997003508039441
0.8290000000000004,0.019970478694101956
0.8300000000000004,0.019970922313820694
0.8310000000000004,0.019971365939543517
0.8320000000000004,0.01997180957127398
0.8330000000000004,0.019972253209008528
0.8340000000000004,0.01997269685275782
0.8350000000000004,0.019973140502507647
0.8360000000000004,0.019973584158268665
0.8370000000000004,0.01997402782003377
0.8380000000000004,0.01997447148780651
0.8390000000000004,0.019974915161586893
0.8400000000000004,0.019975358841374913
0.8410000000000004,0.019975802527170572
0.8420000000000004,0.019976246218970317
0.8430000000000004,0.019976689916781254
0.8440000000000004,0.01997713362059983
0.8450000000000004,0.01997757733041894
0.8460000000000004,0.019978021046252792
0.8470000000000004,0.01997846476808718
0.8480000000000004,0.019978908495932757
0.8490000000000004,0.01997935222978242
0.8500000000000004,0.019979795969643277
0.8510000000000004,0.01998023971550822
0.8520000000000004,0.0199806834673808
0.8530000000000004,0.01998112722526102
0.8540000000000004,0.019981570989145325
0.8550000000000004,0.019982014759040823
0.8560000000000004,0.01998219391722955
0.8570000000000004,0.019981155765108838
0.8580000000000004,0.019980117645864937
0.8590000000000004,0.019979079559494295
0.8600000000000004,0.019978041506000466
0.8610000000000004,0.019977003485376343
0.8620000000000004,0.01997596549763614
0.8630000000000004,0.01997492754276564
0.8640000000000004,0.01997388962077551
0.8650000000000004,0.019972851731658636
0.8660000000000004,0.019971813875418576
0.8670000000000004,0.019970776052051775
0.8680000000000004,0.01996973826156534
0.8690000000000004,0.019968700503952164
0.8700000000000004,0.0199676627792158
0.8710000000000004,0.019966625087352696
0.8720000000000004,0.019965587428369957
0.8730000000000004,0.01996454980226048
0.8740000000000004,0.019963512209031364
0.8750000000000004,0.01996247464867551
0.8760000000000004,0.019961437121196468
0.8770000000000004,0.01996039962659424
0.8780000000000004,0.01995936216486882
0.8790000000000004,0.019958324736020217
0.8800000000000004,0.019957287340048424
0.8810000000000004,0.01995624997694989
0.8820000000000005,0.019955212646731724
0.8830000000000005,0.01995417534939037
0.8840000000000005,0.019953138084925826
0.8850000000000005,0.019952100853338095
0.8860000000000005,0.019951063654627177
0.8870000000000005,0.019950026488796624
0.8880000000000005,0.01994898935583933
0.8890000000000005,0.01994795225575885
0.8900000000000005,0.019946915188558734
0.8910000000000005,0.01994587815423543
0.8920000000000005,0.01994484115278894
0.8930000000000005,0.01994380418421926
0.8940000000000005,0.019942767248526394
0.8950000000000005,0.01994173034571034
0.8960000000000005,0.01994069347577465
0.8970000000000005,0.019939656638715775
0.8980000000000005,0.019938619834537263
0.8990000000000005,0.01993758306323201
0.9000000000000005,0.019936546324810678
0.9010000000000004,0.019935509619262604
0.9020000000000004,0.01993447294659134
0.9030000000000004,0.019933436306803998
0.9040000000000004,0.019932399699889913
0.9050000000000004,0.019931363125856194
0.9060000000000004,0.019930326584699287
0.9070000000000004,0.019929290076422745
0.9080000000000004,0.019928253601023016
0.9090000000000004,0.0199272171585001
0.9100000000000004,0.019926180748857547
0.9110000000000004,0.01992514437209536
0.9120000000000004,0.019924108028209986
0.9130000000000004,0.019923071717204976
0.9140000000000004,0.01992203543907678
0.9150000000000004,0.019920999193828948
0.9160000000000004,0.019919962981457928
0.9170000000000004,0.019918926801967274
0.9180000000000004,0.019917890655356985
0.9190000000000004,0.019916854541623508
0.9200000000000004,0.019915818460770396
0.9210000000000004,0.019914782412794096
0.9220000000000004,0.019913746397701715
0.9230000000000004,0.019912710415486146
0.9240000000000004,0.01991167446614739
0.9250000000000004,0.01991063854969255
0.9260000000000004,0.019909602666114523
0.9270000000000004,0.01990856681541686
0.9280000000000004,0.019907530997599565
0.9290000000000004,0.01990649521265908
0.9300000000000004,0.019905459460598962
0.9310000000000004,0.01990442374142276
0.9320000000000004,0.019903388055123372
0.9330000000000004,0.01990235240170435
0.9340000000000004,0.019901316781162137
0.9350000000000004,0.019900281193503844
0.9360000000000004,0.019899245638725915
0.9370000000000004,0.019898210116828352
0.9380000000000004,0.0198971746278076
0.9390000000000004,0.019896139171670768
0.9400000000000004,0.019895103748410747
0.9410000000000004,0.019894068358034644
0.9420000000000004,0.019893033000538907
0.9430000000000004,0.01989199767591998
0.9440000000000004,0.019890962384184974
0.9450000000000004,0.01988992712533033
0.9460000000000004,0.0198888918993525
0.9470000000000004,0.01988785670626214
0.9480000000000004,0.019886821546048594
0.9490000000000004,0.019885786418715412
0.9500000000000004,0.019884751324266148
0.9510000000000004,0.019883716262693696
0.9520000000000004,0.019882681234005162
0.9530000000000004,0.019881646238196993
0.9540000000000004,0.01988061127526919
0.9550000000000004,0.019879576345225303
0.9560000000000004,0.01987854144805823
0.9570000000000004,0.019877506583775073
0.9580000000000004,0.019876471752375835
0.9590000000000004,0.019875436953856962
0.9600000000000004,0.0198744021882149
0.9610000000000004,0.01987336745546031
0.9620000000000004,0.019872332755582534
0.9630000000000004,0.019871298088588674
0.9640000000000004,0.01987026345447873
0.9650000000000004,0.019869228853249155
0.9660000000000004,0.019868194284899943
0.9670000000000004,0.01986715974943465
0.9680000000000004,0.01986612524684972
0.9690000000000004,0.019865090777145156
0.9700000000000004,0.01986405634032451
0.9710000000000004,0.01986302193638778
0.9720000000000004,0.019861987565331418
0.9730000000000004,0.019860953227158973
0.9740000000000004,0.019859918921866893
0.9750000000000004,0.01985888464945873
0.9760000000000004,0.019857850409934485
0.9770000000000004,0.019856816203290606
0.9780000000000004,0.019855782029530644
0.9790000000000004,0.019854747888651048
0.9800000000000004,0.01985371378065537
0.9810000000000004,0.019852679705543608
0.9820000000000004,0.019851645663312212
0.9830000000000004,0.019850611653964734
0.9840000000000004,0.019849577677501173
0.9850000000000004,0.019848543733917978
0.9860000000000004,0.019847509823222254
0.9870000000000004,0.019846475945406894
0.9880000000000004,0.019845442100475452
0.9890000000000004,0.019844408288424376
0.9900000000000004,0.019843374509257217
0.9910000000000004,0.01984234076297753
0.9920000000000004,0.019841307049578205
0.9930000000000004,0.0198402733690628
0.9940000000000004,0.019839239721431312
0.9950000000000006,0.019838206106683742
0.9960000000000006,0.01983717252482009
0.9970000000000006,0.019836138975840356
0.9980000000000006,0.019835105459740987
0.9990000000000006,0.01983407197652909
1.0000000000000004,0.019833038526197555
1.0010000000000006,0.019832005108753492
1.002000000000001,0.019830971724193347
1.0030000000000006,0.01982993837251712
1.0040000000000004,0.019828905053721257
1.0050000000000006,0.019827877534247307
1.006000000000001,0.019826853583577275
1.0070000000000006,0.01982582966519786
1.0080000000000005,0.01982480577911616
1.0090000000000006,0.019823781925332185
1.010000000000001,0.019822758103838822
1.0110000000000006,0.01982173431464318
1.0120000000000005,0.019820710557741705
1.0130000000000006,0.019819686833134398
1.014000000000001,0.01981866314082481
1.0150000000000006,0.01981763948080939
1.0160000000000005,0.019816615853088138
1.0170000000000006,0.019815592257661052
1.018000000000001,0.019814568694531687
1.0190000000000006,0.01981354516370004
1.0200000000000005,0.01981252166515901
1.0210000000000006,0.0198114981989157
1.022000000000001,0.01981047476497011
1.0230000000000006,0.019809451363315134
1.0240000000000005,0.01980842799396143
1.0250000000000006,0.019807404656901895
1.0260000000000007,0.019806381352136526
1.0270000000000006,0.019805358079668878
1.0280000000000005,0.019804334839495397
1.0290000000000006,0.019803311631619636
1.0300000000000007,0.019802288456038042
1.0310000000000006,0.019801265312754168
1.0320000000000005,0.019800242201768015
1.0330000000000006,0.01979921912307603
1.0340000000000007,0.01979819607667821
1.0350000000000006,0.019797173062581663
1.0360000000000005,0.019796150080779285
1.0370000000000006,0.019795127131271073
1.0380000000000007,0.019794104214064134
1.0390000000000006,0.01979308132914781
1.0400000000000005,0.01979205847653276
1.0410000000000006,0.019791035656215428
1.0420000000000007,0.019790012868192264
1.0430000000000006,0.01978899011246682
1.0440000000000005,0.019787967389035543
1.0450000000000006,0.01978694469790554
1.0460000000000007,0.019785922039069703
1.0470000000000006,0.019784899412531587
1.0480000000000005,0.01978387681829119
1.0490000000000006,0.019782854256348514
1.0500000000000007,0.019781831726700005
1.0510000000000006,0.01978080922935277
1.0520000000000005,0.0197797867642997
1.0530000000000006,0.019778764331547904
1.0540000000000007,0.019777741931090276
1.0550000000000006,0.019776719562930367
1.0560000000000005,0.01977569722706818
1.0570000000000006,0.01977467492350371
1.0580000000000007,0.01977365265223696
1.0590000000000006,0.019772630413267933
1.0600000000000005,0.019771608206596625
1.0610000000000006,0.019770586032223036
1.0620000000000007,0.019769563890147168
1.0630000000000006,0.01976854178036902
1.0640000000000005,0.019767519702888592
1.0650000000000006,0.019766497657709436
1.0660000000000007,0.01976547564482445
1.0670000000000006,0.019764453664240733
1.0680000000000005,0.019763431715954738
1.0690000000000006,0.019762409799966463
1.0700000000000007,0.019761387916272355
1.0710000000000006,0.019760366064883073
1.0720000000000005,0.01975934424579151
1.0730000000000006,0.019758322458994115
1.0740000000000007,0.019757300704497993
1.0750000000000006,0.01975627898229959
1.0760000000000003,0.01975525729240246
1.0770000000000006,0.0197542356347995
1.0780000000000007,0.01975321400949781
1.0790000000000006,0.01975219241649384
1.0800000000000003,0.019751170855791145
1.0810000000000006,0.01975014932738617
1.0820000000000007,0.019749127831278912
1.0830000000000006,0.01974810636747293
1.0840000000000003,0.019747084935964665
1.0850000000000006,0.01974606353675412
1.0860000000000007,0.019745042169848404
1.0870000000000006,0.0197440208352333
1.0880000000000003,0.019742999532926575
1.0890000000000006,0.019741978262914017
1.0900000000000007,0.019740957025202732
1.0910000000000006,0.019739935819785615
1.0920000000000003,0.019738914646673322
1.0930000000000006,0.019737893505862303
1.0940000000000007,0.01973687239734545
1.0950000000000006,0.019735851321133424
1.0960000000000003,0.019734830277215565
1.0970000000000006,0.01973380926560253
1.0980000000000008,0.019732788286287217
1.0990000000000006,0.019731767339273176
1.1000000000000003,0.019730746424556855
1.1010000000000006,0.019729725542141807
1.1020000000000008,0.019728704692028032
1.1030000000000006,0.019727683874211976
1.1040000000000003,0.019726663088697194
1.1050000000000006,0.019725642335483684
1.1060000000000008,0.019724621614567894
1.1070000000000009,0.01972360092595693
1.1080000000000003,0.019722580269640133
1.1090000000000009,0.01972155964562816
1.1100000000000008,0.019720539053917463
1.1110000000000009,0.019719518494504484
1.1120000000000003,0.01971849796739278
1.1130000000000009,0.019717477472582345
1.1140000000000008,0.019716457010073185
1.1150000000000009,0.019715436579865298
1.1160000000000003,0.01971441618195513
1.1170000000000009,0.019713395816349788
1.1180000000000008,0.019712375483042166
1.1190000000000009,0.019711355182035817
1.1200000000000006,0.01971033491333074
1.1210000000000009,0.01970931467693049
1.1220000000000008,0.01970829447282796
1.1230000000000009,0.0197072743010267
1.1240000000000006,0.019706254161530268
1.1250000000000009,0.019705234054328002
1.1260000000000008,0.019704213979430563
1.127000000000001,0.01970319393683795
1.1280000000000006,0.019702173926543054
1.129000000000001,0.019701153948552985
1.1300000000000008,0.019700134002860636
1.131000000000001,0.01969911408946956
1.1320000000000006,0.01969809420838331
1.133000000000001,0.019697074359598332
1.1340000000000008,0.019696054543114627
1.135000000000001,0.019695034758932195
1.1360000000000006,0.01969401500705459
1.137000000000001,0.0196929952874747
1.1380000000000008,0.01969197560019964
1.139000000000001,0.019690955945225852
1.1400000000000006,0.019689936322553336
1.141000000000001,0.019688916732185646
1.1420000000000008,0.019687897174115676
1.143000000000001,0.01968687764835053
1.1440000000000006,0.019685858154890212
1.145000000000001,0.019684877423713942
1.1460000000000008,0.019684337554458864
1.147000000000001,0.019683797694266758
1.1480000000000006,0.01968325784313052
1.149000000000001,0.0196827180010537
1.1500000000000008,0.019682178168039854
1.1510000000000007,0.019681638344081875
1.1520000000000006,0.019681098529183316
1.1530000000000007,0.019680558723344177
1.1540000000000008,0.019680018926564458
1.1550000000000007,0.019679479138844158
1.1560000000000006,0.01967893936018328
1.1570000000000007,0.01967839959058182
1.1580000000000008,0.01967785983003978
1.1590000000000007,0.01967732007855716
1.1600000000000006,0.01967678033613396
1.1610000000000007,0.019676240602766626
1.1620000000000008,0.01967570087846582
1.1630000000000007,0.019675161163217325
1.1640000000000006,0.019674621457031805
1.1650000000000007,0.019674081759905704
1.1660000000000008,0.019673542071839023
1.1670000000000007,0.019673002392831762
1.1680000000000006,0.01967246272288392
1.1690000000000007,0.0196719230619955
1.1700000000000008,0.0196713834101665
1.1710000000000007,0.019670843767396917
1.1720000000000006,0.019670304133686756
1.1730000000000007,0.019669764509039567
1.1740000000000008,0.019669224893448245
1.1750000000000007,0.01966868528691279
1.1760000000000006,0.01966814568944386
1.1770000000000007,0.0196676061010308
1.1780000000000008,0.019667066521677157
1.1790000000000007,0.019666526951382934
1.1800000000000006,0.019665987390151685
1.1810000000000007,0.019665447837976302
1.1820000000000008,0.019664908294863892
1.1830000000000007,0.01966436876080735
