wave,Water Ice
0.4,0.998997408247953
0.401,0.9989923190971222
0.402,0.9989872800412705
0.40299999999999997,0.9989822901490616
0.40399999999999997,0.9989773485240723
0.405,0.9989724542893874
0.406,0.9989676065976779
0.407,0.9989628046221033
0.408,0.9989580475635534
0.409,0.9989533346363219
0.41,0.9989486650864479
0.411,0.9989407237696388
0.412,0.9989328789295774
0.413,0.9989251281837805
0.414,0.9989174692434155
0.415,0.9989098999098457
0.416,0.9989024180695631
0.417,0.9988950216928869
0.418,0.9988877088216909
0.419,0.9988804775759558
0.42,0.9988733261394269
0.421,0.9988568730689178
0.422,0.9988407288159865
0.423,0.9988248801150892
0.424,0.9988093146383172
0.425,0.9987940209083562
0.4260000000000001,0.9987789882104056
0.4270000000000001,0.99876420652839
0.4280000000000001,0.9987496664805366
0.4290000000000001,0.9987353592619748
0.4300000000000001,0.998721276596518
0.4310000000000001,0.9986903107988108
0.4320000000000001,0.9986601977658542
0.4330000000000001,0.998630880252328
0.4340000000000001,0.9986023072585575
0.4350000000000001,0.9985744331024711
0.4360000000000001,0.9985472166715651
0.4370000000000001,0.9985206208042693
0.4380000000000001,0.9984946117732497
0.4390000000000001,0.998469158855433
0.4400000000000001,0.9984442339611914
0.4410000000000001,0.9984096197164571
0.4420000000000001,0.9983758939448031
0.4430000000000001,0.9983430013434416
0.4440000000000001,0.9983108922207342
0.4450000000000001,0.9982795217203512
0.4460000000000001,0.9982488491858836
0.4470000000000001,0.9982188376245347
0.4480000000000001,0.9981894532589929
0.4490000000000001,0.9981606651444404
0.4500000000000001,0.998132444843092
0.4510000000000001,0.9980939767438523
0.4520000000000001,0.9980564344368344
0.4530000000000001,0.9980197641399629
0.4540000000000001,0.9979839171756126
0.4550000000000001,0.9979488493138101
0.4560000000000001,0.9979145202185774
0.4570000000000001,0.9978808929777004
0.4580000000000001,0.9978479337109624
0.4590000000000001,0.9978156112251085
0.4600000000000001,0.9977838967256606
0.4610000000000001,0.9977344951898787
0.4620000000000001,0.9976863552564661
0.4630000000000001,0.997639398327798
0.4640000000000001,0.9975935537838567
0.4650000000000001,0.9975487578856793
0.4660000000000001,0.997504952861957
0.4670000000000001,0.9974620861542646
0.4680000000000001,0.9974201097736959
0.4690000000000001,0.9973789797577743
0.4700000000000001,0.9973386557142171
0.4710000000000001,0.997281168726645
0.4720000000000001,0.9972251097772619
0.4730000000000001,0.9971703923865217
0.4740000000000001,0.9971169386179778
0.4750000000000001,0.9970646779307081
0.4760000000000001,0.9970135462285087
0.4770000000000001,0.9969634850573179
0.4780000000000001,0.9969144409282646
0.4790000000000001,0.9968663647436766
0.4800000000000001,0.9968192113023482
0.4810000000000001,0.9967506272644788
0.4820000000000001,0.9966837397255318
0.4830000000000001,0.9966184461393195
0.4840000000000001,0.9965546540689102
0.4850000000000001,0.9964922798349921
0.4860000000000001,0.9964312473884033
0.4870000000000001,0.9963714873645544
0.4880000000000001,0.9963129362808687
0.4890000000000001,0.996255535858046
0.4900000000000001,0.996199232436528
0.4910000000000001,0.9961256765364574
0.4920000000000001,0.996053785441992
0.4930000000000001,0.9959834678116336
0.4940000000000001,0.9959146405062428
0.4950000000000001,0.9958472275902626
0.4960000000000001,0.9957811594768083
0.4970000000000001,0.9957163722063714
0.4980000000000001,0.9956528068217769
0.4990000000000001,0.9955904088344538
0.5000000000000001,0.9955291277597919
0.5010000000000001,0.9954529247933955
0.5020000000000001,0.99537827884827
0.5030000000000001,0.9953051137044434
0.5040000000000001,0.9952333592753969
0.5050000000000001,0.995162950931977
0.5060000000000001,0.9950938289204385
0.5070000000000001,0.9950259378584466
0.5080000000000001,0.9949592262968973
0.5090000000000001,0.9948936463351352
0.5100000000000001,0.9948291532848256
0.5110000000000001,0.994746436808796
0.5120000000000001,0.9946653231282212
0.5130000000000001,0.9945857381491175
0.5140000000000001,0.9945076134160874
0.5150000000000001,0.994430885524591
0.5160000000000001,0.9943554956086414
0.5170000000000001,0.994281388895421
0.5180000000000001,0.994208514313705
0.5190000000000001,0.994136824149863
0.5200000000000001,0.9940662737432004
0.5210000000000001,0.9939822671261314
0.5220000000000001,0.993899738529663
0.5230000000000001,0.9938186267374631
0.5240000000000001,0.9937388747170912
0.5250000000000001,0.9936604292283412
0.5260000000000001,0.9935832404761784
0.5270000000000001,0.993507261802685
0.5280000000000001,0.99343244941471
0.5290000000000001,0.9933587621419956
0.5300000000000001,0.9932861612184071
0.5310000000000001,0.9931982484999637
0.5320000000000001,0.9931117898287788
0.5330000000000001,0.9930267290691133
0.5340000000000001,0.992943013667466
0.5350000000000001,0.9928605943382754
0.5360000000000001,0.9927794247828634
0.5370000000000001,0.992699461439811
0.5380000000000001,0.9926206632612499
0.5390000000000001,0.9925429915125408
0.5400000000000001,0.9924664095911182
0.5410000000000001,0.9923744882798388
0.5420000000000001,0.9922840027552209
0.5430000000000001,0.9921949010056844
0.5440000000000002,0.9921071341370795
0.5450000000000002,0.9920206561146727
0.5460000000000002,0.9919354235320617
0.5470000000000002,0.9918513954033463
0.5480000000000002,0.9917685329770883
0.5490000000000002,0.9916867995659476
0.5500000000000002,0.9916061603960532
0.5510000000000002,0.991513961120002
0.5520000000000002,0.991423089272135
0.5530000000000002,0.9913335010889378
0.5540000000000002,0.991245155197185
0.5550000000000002,0.9911580124319589
0.5560000000000002,0.9910720356743558
0.5570000000000002,0.9909871897025001
0.5580000000000002,0.9909034410572529
0.5590000000000002,0.990820757920213
0.5600000000000002,0.9907391100006526
0.5610000000000002,0.9906472629152167
0.5620000000000002,0.9905566400097777
0.5630000000000002,0.9904672044391467
0.5640000000000002,0.9903789211951671
0.5650000000000002,0.9902917569806143
0.5660000000000002,0.9902056800924433
0.5670000000000002,0.9901206603164754
0.5680000000000002,0.9900366688289255
0.5690000000000002,0.989953678108642
0.5700000000000002,0.9898716618540543
0.5710000000000002,0.989779065894553
0.5720000000000002,0.9896876297167043
0.5730000000000002,0.9895973208543971
0.5740000000000002,0.9895081083473242
0.5750000000000002,0.9894199626445118
0.5760000000000002,0.9893328555146145
0.5770000000000002,0.989246759963883
0.5780000000000002,0.9891616501602997
0.5790000000000002,0.9890775013645998
0.5800000000000002,0.9889942898653835
0.5810000000000002,0.9889028733042351
0.5820000000000002,0.9888125227031631
0.5830000000000002,0.9887232106474961
0.5840000000000002,0.9886349108899533
0.5850000000000002,0.9885475982821629
0.5860000000000002,0.9884612487099944
0.5870000000000002,0.9883758390338344
0.5880000000000002,0.9882913470346636
0.5890000000000002,0.9882077513623262
0.5900000000000002,0.9881250314876764
0.5910000000000002,0.9880396076617434
0.5920000000000002,0.9879550825111428
0.5930000000000002,0.987871435643562
0.5940000000000002,0.9877886474314015
0.5950000000000002,0.9877066989721802
0.5960000000000002,0.9876255720501088
0.5970000000000002,0.987545249102242
0.5980000000000002,0.9874657131854121
0.5990000000000002,0.9873869479451889
0.6000000000000002,0.9873089375877036
0.6010000000000002,0.9871924242554917
0.6020000000000002,0.9870773586939616
0.6030000000000002,0.9869637003266339
0.6040000000000002,0.9868514104625309
0.6050000000000002,0.9867404521749138
0.6060000000000002,0.9866307901896584
0.6070000000000002,0.9865223907816126
0.6080000000000002,0.9864152216801952
0.6090000000000002,0.9863092519819705
0.6100000000000002,0.9862044520701928
0.6110000000000002,0.9860486869249471
0.6120000000000002,0.9858951721839383
0.6130000000000002,0.9857438320119235
0.6140000000000002,0.9855945948072745
0.6150000000000002,0.9854473928751286
0.6160000000000002,0.9853021621327325
0.6170000000000002,0.9851588418423792
0.6180000000000002,0.9850173743695242
0.6190000000000002,0.9848777049632459
0.6200000000000002,0.9847397815555143
0.6210000000000002,0.9845922086879427
0.6220000000000002,0.9844465301271296
0.6230000000000002,0.9843026903130546
0.6240000000000002,0.9841606363885819
0.6250000000000002,0.9840203180166613
0.6260000000000002,0.9838816872136514
0.6270000000000002,0.9837446981964659
0.6280000000000002,0.9836093072420862
0.6290000000000002,0.9834754725586684
0.6300000000000002,0.9833431541668967
0.6310000000000002,0.9832139390504288
0.6320000000000002,0.9830861366757336
0.6330000000000002,0.9829597129449841
0.6340000000000002,0.9828346351243825
0.6350000000000002,0.9827108717680828
0.6360000000000002,0.9825883926476692
0.6370000000000002,0.9824671686855956
0.6380000000000002,0.9823471718950981
0.6390000000000002,0.9822283753222569
0.6400000000000002,0.9821107529926806
0.6410000000000002,0.9819726183517907
0.6420000000000002,0.9818359824222667
0.6430000000000002,0.9817008092050861
0.6440000000000002,0.9815670641344897
0.6450000000000002,0.9814347139982957
0.6460000000000002,0.9813037268640507
0.6470000000000002,0.9811740720099384
0.6480000000000002,0.9810457198607953
0.6490000000000002,0.9809186419286734
0.6500000000000002,0.9807928107563556
0.6510000000000002,0.9806550713513789
0.6520000000000002,0.9805187484431661
0.6530000000000002,0.9803838101468189
0.6540000000000002,0.9802502257666467
0.6550000000000002,0.980117965733731
0.6560000000000002,0.9799870015482137
0.6570000000000003,0.9798573057253884
0.6580000000000003,0.979728851744995
0.6590000000000003,0.9796016140040418
0.6600000000000003,0.9794755677721746
0.6610000000000003,0.9793506891502547
0.6620000000000003,0.9792269550311398
0.6630000000000003,0.9791043430630091
0.6640000000000003,0.9789828316147295
0.6650000000000003,0.9788623997431939
0.6660000000000003,0.9787430271629306
0.6670000000000003,0.9786246942167967
0.6680000000000003,0.9785073818490608
0.6690000000000003,0.9783910715792918
0.6700000000000003,0.9782757454782067
0.6710000000000003,0.9781782601651243
0.6720000000000003,0.9780815066414356
0.6730000000000003,0.9779854738054429
0.6740000000000003,0.9778901508298786
0.6750000000000003,0.977795527152605
0.6760000000000003,0.9777015924674828
0.6770000000000003,0.977608336715743
0.6780000000000003,0.9775157500772613
0.6790000000000003,0.9774238229629539
0.6800000000000003,0.9773325460071176
0.6810000000000003,0.9771834176719258
0.6820000000000003,0.9770357201125008
0.6830000000000003,0.9768894235112161
0.6840000000000003,0.9767444990789158
0.6850000000000003,0.9766009190054322
0.6860000000000003,0.9764586564130626
0.6870000000000003,0.9763176853128006
0.6880000000000003,0.9761779805629739
0.6890000000000003,0.9760395178307951
0.6900000000000003,0.9759022735559716
0.6910000000000003,0.9756728658761624
0.6920000000000003,0.9754463279130066
0.6930000000000003,0.9752225767487427
0.6940000000000003,0.9750015334401012
0.6950000000000003,0.9747831227533403
0.6960000000000003,0.9745672729232068
0.6970000000000003,0.9743539154301436
0.6980000000000003,0.9741429847967696
0.6990000000000003,0.9739344184002701
0.7000000000000003,0.9737281562988763
0.7010000000000003,0.9735064371660233
0.7020000000000003,0.9732872500194545
0.7030000000000003,0.9730705291629792
0.7040000000000003,0.9728562117287468
0.7050000000000003,0.9726442375080169
0.7060000000000003,0.972434548794304
0.7070000000000003,0.972227090238971
0.7080000000000003,0.9720218087169158
0.7090000000000003,0.9718186532019673
0.7100000000000003,0.9716175746516915
0.7110000000000003,0.9713983778946396
0.7120000000000003,0.9711815235489117
0.7130000000000003,0.9709669554352179
0.7140000000000003,0.9707546196092719
0.7150000000000003,0.9705444642378591
0.7160000000000003,0.9703364394834514
0.7170000000000003,0.9701304973973455
0.7180000000000003,0.9699265918197896
0.7190000000000003,0.9697246782866031
0.7200000000000003,0.9695247139425855
0.7210000000000003,0.9694449640075297
0.7220000000000003,0.9693656475216602
0.7230000000000003,0.9692867601247872
0.7240000000000003,0.9692082975255374
0.7250000000000003,0.9691302554998917
0.7260000000000003,0.969052629890163
0.7270000000000003,0.9689754166026942
0.7280000000000003,0.9688986116073113
0.7290000000000003,0.9688222109353912
0.7300000000000003,0.9687462106788867
0.7310000000000003,0.9685462631309679
0.7320000000000003,0.9683481748443883
0.7330000000000003,0.9681519080568466
0.7340000000000003,0.9679574262758437
0.7350000000000003,0.96776469421906
0.7360000000000003,0.967573677758068
0.7370000000000003,0.9673843438656764
0.7380000000000003,0.9671966605662052
0.7390000000000003,0.9670105968885754
0.7400000000000003,0.9668261228220784
0.7410000000000003,0.9665348882126064
0.7420000000000003,0.9662470657432036
0.7430000000000003,0.9659625635854101
0.7440000000000003,0.9656812940099704
0.7450000000000003,0.965403173132374
0.7460000000000003,0.9651281206788164
0.7470000000000003,0.9648560597704131
0.7480000000000003,0.9645869167232619
0.7490000000000003,0.9643206208638916
0.7500000000000003,0.964057104358117
0.7510000000000003,0.9637188180382376
0.7520000000000003,0.9633847085908693
0.7530000000000003,0.9630546561874976
0.7540000000000003,0.9627285466959651
0.7550000000000003,0.9624062713051731
0.7560000000000003,0.9620877261808598
0.7570000000000003,0.9617728121501863
0.7580000000000003,0.961461434410778
0.7590000000000003,0.9611535022637312
0.7600000000000003,0.9608489288666718
0.7610000000000003,0.9604698581007743
0.7620000000000003,0.9600955771211925
0.7630000000000003,0.9597259447271611
0.7640000000000003,0.9593608266100785
0.7650000000000003,0.9590000948880056
0.7660000000000003,0.9586436276793712
0.7670000000000003,0.9582913087127751
0.7680000000000003,0.9579430269690665
0.7690000000000003,0.9575986763517851
0.7700000000000004,0.9572581553846212
0.7710000000000004,0.956892416763337
0.7720000000000004,0.9565308853506821
0.7730000000000004,0.9561734500696926
0.7740000000000004,0.9558200047016956
0.7750000000000004,0.9554704475912785
0.7760000000000004,0.9551246813739683
0.7770000000000004,0.9547826127245446
0.7780000000000004,0.954444152124019
0.7790000000000004,0.9541092136438942
0.7800000000000004,0.9537777147456732
0.7810000000000004,0.953453962567515
0.7820000000000004,0.9531334185018469
0.7830000000000004,0.9528160116639378
0.7840000000000004,0.9525016737623875
0.7850000000000004,0.9521903389666487
0.7860000000000004,0.9518819437836603
0.7870000000000004,0.9515764269418738
0.7880000000000004,0.9512737292827829
0.7890000000000004,0.9509737936593562
0.7900000000000004,0.9506765648403934
0.7910000000000004,0.9503819894208528
0.7920000000000004,0.9500900157376025
