wave,50_50,Acetylene,Benzene
0.4740000000000001,0.8150896690702185,0.688276290650287,0.9419030474901502
0.4750000000000001,0.8152737377384451,0.6883601006686866,0.9421873748082038
0.4760000000000001,0.8155475822615545,0.6884269693313133,0.9426681951917958
0.4770000000000001,0.8157543549999999,0.68842143,0.94308728
0.4780000000000001,0.815898152197928,0.6884273315860842,0.943368972809772
0.4790000000000001,0.816117945,0.68858594,0.94364995
0.4800000000000001,0.816344327449051,0.6886433402287955,0.9440453146693066
0.4810000000000001,0.816589232550949,0.6886662197712046,0.9445122453306934
0.4820000000000001,0.8168145119577108,0.6887996201501969,0.9448294037652248
0.4830000000000001,0.8170102830422892,0.6888146398498031,0.9452059262347752
0.4840000000000001,0.817243875,0.6888476,0.94564015
0.4850000000000001,0.8175640367983821,0.6889558989170109,0.9461721746797532
0.4860000000000001,0.8177894050000001,0.68901509,0.94656372
0.4870000000000001,0.8179809173540529,0.6889974501060979,0.9469643846020078
0.4880000000000001,0.8182163226459471,0.6890080598939021,0.947424585397992
0.4890000000000001,0.8184771225337493,0.6891442507265855,0.9478099943409132
0.4900000000000001,0.8187304974662506,0.6892169092734145,0.9482440856590868
0.4910000000000001,0.818998785,0.68927723,0.94872034
0.4920000000000001,0.8192833621542285,0.689386838903911,0.949179885404546
0.4930000000000001,0.81954092,0.68933672,0.94974512
0.4940000000000001,0.8197953420572295,0.6892834901370987,0.9503071939773602
0.4950000000000001,0.820001065,0.6892971999999999,0.95070493
0.4960000000000001,0.8202429774094018,0.6893037595374093,0.9511821952813944
0.4970000000000001,0.8204839175905981,0.6892575004625907,0.9517103347186056
0.4980000000000001,0.82075599,0.68921864,0.95229334
0.4990000000000001,0.8210173823860762,0.6892400397860022,0.9527947249861504
0.5000000000000001,0.82127148,0.68926835,0.95327461
0.5010000000000001,0.8215074576193525,0.6892666196709935,0.9537482955677116
0.5020000000000001,0.8217693916560673,0.6892337168852558,0.9543050664268788
0.5030000000000001,0.8219912605626218,0.6891298920764962,0.9548526290487476
0.5040000000000001,0.8222413624989751,0.6891084902140021,0.955374234783948
0.5050000000000001,0.822481035,0.68912667,0.9558354
0.5060000000000001,0.82268685440108,0.6890547884956753,0.9563189203064848
0.5070000000000001,0.8229069083983802,0.6889795722564872,0.9568342445402732
0.5080000000000001,0.8231913693107431,0.6889847498963989,0.9573979887250872
0.5090000000000001,0.82342711,0.68904549,0.95780873
0.5100000000000001,0.8236335518960689,0.6890271891750918,0.9582399146170462
0.5110000000000001,0.8238231588210472,0.6889446984204631,0.9587016192216312
0.5120000000000001,0.8240142111789528,0.6888657215795368,0.9591627007783688
0.5130000000000001,0.8242238729033791,0.6887906807504075,0.9596570650563506
0.5140000000000001,0.82444805,0.68874508,0.96015102
0.5150000000000001,0.8246422118847376,0.6887133096864938,0.9605711140829816
0.5160000000000001,0.8248306848653068,0.6886819574108295,0.960979412319784
0.5170000000000001,0.8249928617564622,0.6885956517261137,0.9613900717868108
0.5180000000000001,0.8251687882407324,0.6885210907456074,0.9618164857358574
0.5190000000000001,0.825357291393564,0.6884862191130912,0.9622283636740367
0.5200000000000001,0.8254966475043748,0.6883975286790661,0.9625957663296836
0.5210000000000001,0.8256218662434378,0.6883314819814009,0.9629122505054748
0.5220000000000001,0.8257060341583332,0.6882937003778076,0.9631183679388589
0.5230000000000001,0.82579872,0.68824404,0.9633534
0.5240000000000001,0.825876681100661,0.6881388391321913,0.9636145230691308
0.5250000000000001,0.8259867464208431,0.6880520595362185,0.9639214333054678
0.5260000000000001,0.8260577885791569,0.6880288704637815,0.9640867066945322
0.5270000000000001,0.8260930446474466,0.6879821404673047,0.9642039488275884
0.5280000000000001,0.826124045,0.68793017,0.96431792
0.5290000000000001,0.8262406322244222,0.6878919594145941,0.9645893050342504
0.5300000000000001,0.8263518521234439,0.6878626879940003,0.9648410162528874
0.5310000000000001,0.8264226335843707,0.6877958213373331,0.9650494458314084
0.5320000000000001,0.8264750494758448,0.6876998509597095,0.96525024799198
0.5330000000000001,0.8265445855757558,0.6876117586051861,0.9654774125463256
0.5340000000000001,0.8266021618518073,0.6874722775051247,0.96573204619849
0.5350000000000001,0.8266947522222889,0.6873475337423129,0.9660419707022648
0.5360000000000001,0.8267543344041881,0.6872744607307146,0.9662342080776616
0.5370000000000001,0.826815815,0.68725342,0.96637821
0.5380000000000001,0.8268381647651454,0.6871688386856737,0.9665074908446171
0.5390000000000001,0.8268146809593521,0.6870374077006149,0.9665919542180892
0.5400000000000001,0.826846659360432,0.6869607615329233,0.9667325571879406
0.5410000000000001,0.8269105843607436,0.6868718908887089,0.9669492778327784
0.5420000000000001,0.826900215,0.68676466,0.96703577
0.5430000000000001,0.8269133551686916,0.6866628473037348,0.9671638630336484
0.5440000000000002,0.8269217897469626,0.6865280340443977,0.9673155454495276
0.5450000000000002,0.8269180950739007,0.6863969026226262,0.9674392875251752
0.5460000000000002,0.82692769,0.68628293,0.96757245
0.5470000000000002,0.826932399707647,0.6861686684764847,0.9676961309388094
0.5480000000000002,0.8269031645351186,0.6860163168435263,0.9677900122267108
0.5490000000000002,0.8268799204648815,0.6858584931564737,0.9679013477732892
0.5500000000000002,0.8268862999361994,0.6857456011289114,0.9680269987434876
0.5510000000000002,0.8268681149999999,0.68556738,0.96816885
0.5520000000000002,0.826857630198154,0.6853957788561771,0.9683194815401308
0.5530000000000002,0.8268774445011251,0.6852813944460777,0.9684734945561724
0.5540000000000002,0.8268608153325835,0.6850962637026149,0.9686253669625521
0.5550000000000002,0.826841085197302,0.6849358116045161,0.968746358790088
0.5560000000000002,0.8268688303916539,0.6848444893288933,0.9688931714544146
0.5570000000000002,0.8269079957377632,0.6847773791690416,0.9690386123064848
0.5580000000000002,0.8269448838933553,0.6847358312464377,0.9691539365402729
0.5590000000000002,0.8270044038095881,0.6847171203742037,0.9692916872449724
0.5600000000000002,0.82709056,0.68471944,0.96946168
0.5610000000000002,0.8271632504133541,0.6846548891583916,0.9696716116683168
0.5620000000000002,0.8272045858510659,0.6845707286958521,0.9698384430062796
0.5630000000000002,0.827247139148934,0.6845055213041478,0.9699887569937202
0.5640000000000002,0.8272602248691487,0.6843936411188112,0.9701268086194862
0.5650000000000002,0.8272838,0.68429983,0.97026777
0.5660000000000002,0.8273366111915119,0.6842359286779868,0.9704372937050372
0.5670000000000002,0.8273961868506075,0.6841698278650067,0.9706225458362082
0.5680000000000002,0.8274578737662617,0.6840986614233288,0.9708170861091946
0.5690000000000002,0.8274930096486466,0.6840233807528074,0.9709626385444856
0.5700000000000002,0.8275408457504574,0.6839519693318933,0.9711297221690216
0.5710000000000002,0.8276158910590471,0.6838851590666466,0.9713466230514476
0.5720000000000002,0.8276688434114294,0.68383849140003,0.9714991954228288
0.5730000000000002,0.8277271394170385,0.6837923504614093,0.9716619283726676
0.5740000000000002,0.82777631,0.6837154000000001,0.97183722
0.5750000000000002,0.8278231355075052,0.6836246290962911,0.9720216419187192
0.5760000000000002,0.8278738861259549,0.6835342581548738,0.9722135140970362
0.5770000000000002,0.8279301838740452,0.6834420018451262,0.972418365902964
0.5780000000000002,0.8279816544852948,0.6833095613244132,0.9726537476461764
0.5790000000000002,0.828011155,0.68313187,0.97289044
0.5800000000000002,0.8280097239914899,0.6829279051861518,0.973091542796828
0.5810000000000002,0.8279592992927854,0.6826872121343933,0.9732313864511776
0.5820000000000002,0.8279357254714763,0.6824250252437378,0.9734464256992149
0.5830000000000002,0.827901335,0.6821393399999999,0.97366333
0.5840000000000002,0.8278426240864909,0.6818131767526675,0.9738720714203142
0.5850000000000002,0.8277512730093994,0.6814884436037197,0.9740141024150792
0.5860000000000002,0.8276517429859007,0.6811686295944203,0.9741348563773812
0.5870000000000002,0.827536196155473,0.6808557531287625,0.9742166391821836
0.5880000000000002,0.827433825,0.68066669,0.97420096
0.5890000000000002,0.8274322452894058,0.6806014198348967,0.9742630707439148
0.5900000000000002,0.8274611845314235,0.6805849073250337,0.9743374617378132
0.5910000000000002,0.8274455653123844,0.6804957417833108,0.974395388841458
0.5920000000000002,0.8275824486311363,0.6807055479018791,0.9744593493603936
0.5930000000000002,0.8277662709063092,0.6810656224152243,0.974466919397394
0.5940000000000002,0.8278568998927054,0.6813071431696416,0.9744066566157692
0.5950000000000002,0.8278515351609419,0.6814656252455378,0.974237445076346
0.5960000000000002,0.8278850593294933,0.6816386565393654,0.9741314621196212
0.5970000000000002,0.8279090499999999,0.6817537499999999,0.97406435
0.5980000000000002,0.8276551609906599,0.6813085027889278,0.974001819192392
0.5990000000000002,0.8272542289545417,0.6805874001619934,0.97392105774709
0.6000000000000002,0.8269519560454581,0.6800954998380064,0.9738084122529098
0.6010000000000002,0.8268244562749627,0.6800039409155091,0.9736449716344164
0.6020000000000002,0.82668686,0.67984164,0.97353208
0.6030000000000002,0.8265935505805616,0.679699840947119,0.9734872602140042
0.6040000000000002,0.8266516089533524,0.6797945612164392,0.9735086566902657
0.6050000000000002,0.8267833873644319,0.6801684425223741,0.9733983322064896
0.6060000000000002,0.8268544342895429,0.6802868788156882,0.9734219897633976
0.6070000000000002,0.8268311011644116,0.6800551370453705,0.9736070652834528
0.6080000000000002,0.8269475447574621,0.6797596773907304,0.974135412124194
0.6090000000000002,0.8271854178638068,0.6796292139139043,0.9747416218137094
0.6100000000000002,0.8274266075881018,0.6795755605365107,0.9752776546396931
0.6110000000000002,0.82752961,0.6794467599999999,0.97561246
0.6120000000000002,0.8273723676757267,0.6790738055135551,0.9756709298378984
0.6130000000000002,0.8271399407937683,0.6786251628284868,0.9756547187590496
0.6140000000000002,0.8269296292062317,0.678266587171513,0.9755926712409504
0.6150000000000002,0.8267221170751207,0.6778786238796387,0.9755656102706026
0.6160000000000002,0.82657403,0.67755145,0.97559661
0.6170000000000002,0.8265252719449194,0.6773831825332254,0.9756673613566136
0.6180000000000002,0.8266225145611219,0.6775098371822409,0.9757351919400029
0.6190000000000002,0.8266078852925853,0.6774159118785059,0.9757998587066646
0.6200000000000002,0.8265959950000001,0.6773448600000002,0.97584713
0.6210000000000002,0.8267397334520346,0.6776225661428615,0.9758569007612076
0.6220000000000002,0.8270849368940554,0.6782368517212141,0.9759330220668968
0.6230000000000002,0.8274296396589171,0.6788229124181793,0.976036366899655
0.6240000000000002,0.8276151981444628,0.6790689175400508,0.9761614787488749
0.6250000000000002,0.8275689749999999,0.6788550599999998,0.97628289
0.6260000000000002,0.8273841732222644,0.6783640353412066,0.9764043111033222
0.6270000000000002,0.8272063996482675,0.677898157676616,0.9765146416199191
0.6280000000000002,0.8270280085678217,0.6774873782155891,0.9765686389200542
0.6290000000000002,0.8269191960881108,0.6771735531382314,0.9766648390379904
0.6300000000000002,0.82684028,0.6769113499999999,0.97676921
0.6310000000000002,0.8267548673304335,0.6766532045952702,0.9768565300655968
0.6320000000000002,0.8266213890043497,0.6763829681070945,0.9768598099016048
0.6330000000000002,0.826500687414024,0.6761314950294501,0.976869879798598
0.6340000000000002,0.826415035,0.67591763,0.97691244
0.6350000000000002,0.8263469044775449,0.6757206884550845,0.9769731205000052
0.6360000000000002,0.8262946589110435,0.6755661970913162,0.9770231207307708
0.6370000000000002,0.8262402110889564,0.6754207629086836,0.9770596592692292
0.6380000000000002,0.8261694057080571,0.6752617415902159,0.9770770698258984
0.6390000000000002,0.82609707,0.67508864,0.9771055
0.6400000000000002,0.8260485248923979,0.6749376087374747,0.977159441047321
0.6410000000000002,0.8260377637018149,0.6748113557624118,0.977264171641218
0.6420000000000002,0.8259944908654568,0.6746701028250588,0.9773188789058548
0.6430000000000002,0.8259487754571546,0.6745498212028119,0.9773477297114972
0.6440000000000002,0.825886159403344,0.6744198181557816,0.9773525006509064
0.6450000000000002,0.8258264935856707,0.6742353959042048,0.9774175912671366
0.6460000000000002,0.825755777121494,0.6740306061436927,0.9774809480992952
0.6470000000000002,0.8256676508812675,0.6737951623544469,0.977540139408088
0.6480000000000002,0.8255388149999999,0.6735078699999999,0.97756976
0.6490000000000002,0.8253664677492774,0.6731269952190521,0.9776059402795028
0.6500000000000002,0.825141394924203,0.6726488999712011,0.9776338898772048
0.6510000000000002,0.824887605075797,0.6721474600287987,0.9776277501227952
0.6520000000000002,0.8246781270947708,0.6717214042605425,0.9776348499289992
0.6530000000000002,0.8243983099999999,0.6711730999999999,0.97762352
0.6540000000000002,0.8240758447862477,0.6705728092530924,0.9775788803194032
0.6550000000000002,0.8238151683445327,0.6700354868786561,0.9775948498104094
0.6560000000000002,0.8239266527703115,0.6702647754142294,0.9775885301263936
0.6570000000000003,0.8242670865956161,0.6709744229034292,0.9775597502878028
0.6580000000000003,0.8245576920787708,0.6715810947213473,0.9775342894361944
0.6590000000000003,0.8247655665317234,0.672053223981401,0.9774779090820458
0.6600000000000003,0.824842152702415,0.6722522940278987,0.9774320113769313
0.6610000000000003,0.8248742496790435,0.6722710698122962,0.9774774295457908
0.6620000000000003,0.8248209049999999,0.67217666,0.97746515
0.6630000000000003,0.824748484452839,0.6720349185396708,0.9774620503660072
0.6640000000000003,0.8246937672249888,0.6718888852080395,0.977498649241938
0.6650000000000003,0.8246012668500076,0.6717291531946402,0.9774733805053748
0.6660000000000003,0.8245278607340574,0.6715450918406183,0.9775106296274964
0.6670000000000003,0.8244911699999999,0.67137545,0.97760689
0.6680000000000003,0.8244387186500675,0.6712271568613569,0.977650280438778
0.6690000000000003,0.8243712220248987,0.6710702247079646,0.9776722193418328
0.6700000000000003,0.8243020463835138,0.6709145331138311,0.9776895596531964
0.6710000000000003,0.8242381249999999,0.67077196,0.97770429
0.6720000000000003,0.8241806944977949,0.6706435688525885,0.9777178201430012
0.6730000000000003,0.8241304739879405,0.6705288276432942,0.9777321203325868
0.6740000000000003,0.8240798710120595,0.6704109923567058,0.9777487496674132
0.6750000000000003,0.8240261955367554,0.6702829012809128,0.977769489792598
0.6760000000000003,0.823979705,0.67016339,0.97779602
0.6770000000000003,0.8239185192346847,0.6700070480359607,0.9778299904334088
0.6780000000000003,0.8238419876362683,0.6698106436508173,0.9778733316217192
0.6790000000000003,0.8237631965758212,0.6695990042327883,0.977927388918854
0.6800000000000003,0.8236837707942579,0.6693731022590225,0.9779944393294934
0.6810000000000003,0.8236158194825949,0.6691562479924799,0.9780753909727098
0.6820000000000003,0.8235640793885306,0.6689554962511874,0.9781726625258738
0.6830000000000003,0.8235335059172042,0.6687680556232187,0.9782989562111896
0.6840000000000003,0.8235299000721006,0.6685834536920369,0.9784763464521644
0.6850000000000003,0.82351631,0.66839153,0.97864109
0.6860000000000003,0.8234800994843949,0.6681828478994789,0.9787773510693109
0.6870000000000003,0.8234285390052398,0.6679727956371745,0.9788842823733052
0.6880000000000003,0.8233788009947602,0.6677546543628254,0.9790029476266949
0.6890000000000003,0.8233197655903559,0.6675118224283242,0.9791277087523876
0.6900000000000003,0.8232662049999999,0.6672884799999999,0.97924393
0.6910000000000003,0.8232124432475825,0.6670856453149531,0.979339241180212
0.6920000000000003,0.8231248196716663,0.6668513890358481,0.9793982503074846
0.6930000000000003,0.8229472085522223,0.6664859173094344,0.97940849979501
0.6940000000000003,0.8226696277758277,0.6659821950372503,0.9793570605144052
0.6950000000000003,0.8223025451153511,0.6653745723806237,0.9792305178500784
0.6960000000000003,0.8218140798016097,0.664612635936503,0.9790155236667164
0.6970000000000003,0.821304160297585,0.663909461095245,0.9786988594999251
0.6980000000000003,0.8209976580649612,0.6637211418830377,0.9782741742468848
0.6990000000000003,0.8209202900000001,0.6640781200000001,0.97776246
0.7000000000000003,0.8208590427320273,0.6645574029999302,0.9771606824641244
0.7010000000000003,0.8206322422809087,0.66485739275009,0.9764070918117272
0.7020000000000003,0.8202462877190911,0.6649948972499101,0.9754976781882722
0.7030000000000003,0.819705760405304,0.665025469694297,0.9743860511163108
0.7040000000000003,0.8189243649999998,0.66491425,0.9729344799999996
0.7050000000000003,0.817813281222362,0.664730365897959,0.9708961965467648
0.7060000000000003,0.8166243986292182,0.6645252643407829,0.9687235329176536
0.7070000000000003,0.8154120392471873,0.6643366237728113,0.9664874547215632
0.7080000000000003,0.8145381849999997,0.6641474399999999,0.9649289299999996
0.7090000000000003,0.8137274327826776,0.6639328576717766,0.9635220078935786
0.7100000000000003,0.8130057055937703,0.6637000352618369,0.9623113759257036
0.7110000000000003,0.8125353941093444,0.6634631271072445,0.9616076611114442
0.7120000000000003,0.8124078812750255,0.6632334622966459,0.9615823002534052
0.7130000000000003,0.8126903150000003,0.6630263899999999,0.9623542400000008
0.7140000000000003,0.8136172163060766,0.6627715771896437,0.9644628554225094
0.7150000000000003,0.8152478218227093,0.6624905422147892,0.9680051014306292
0.7160000000000003,0.8168085787848613,0.6622310351901405,0.9713861223795822
0.7170000000000003,0.8180747523383238,0.6619462428479285,0.9742032618287192
0.7180000000000003,0.8187832298896991,0.6616523271347713,0.9759141326446268
0.7190000000000003,0.8192721959787012,0.6613658042746863,0.977178587682716
0.7200000000000003,0.8195711310319485,0.6610795385879705,0.9780627234759264
0.7210000000000003,0.8197202670173703,0.6607780560296602,0.9786624780050804
0.7220000000000003,0.819811045,0.6604655399999999,0.97915655
0.7230000000000003,0.8198665103749037,0.6601493370298702,0.9795836837199372
0.7240000000000003,0.8199039995952162,0.6598523239740409,0.9799556752163914
0.7250000000000003,0.8198837604047838,0.6595510260259588,0.9802164947836088
0.7260000000000003,0.8198329205084051,0.6592292832174321,0.980436557799378
0.7270000000000003,0.81977561,0.6589215399999999,0.98062968
0.7280000000000003,0.8196535389571791,0.6586014566412327,0.9807056212731254
0.7290000000000003,0.8195492576773661,0.6582655802156889,0.9808329351390432
0.7300000000000003,0.8194718365484225,0.6579394365228738,0.9810042365739712
0.7310000000000003,0.8193805259131091,0.6576059533348333,0.9811550984913848
0.7320000000000003,0.8192610137357873,0.6572598764749646,0.98126215099661
0.7330000000000003,0.8191345929079046,0.6569073730039497,0.9813618128118594
0.7340000000000003,0.819029988138143,0.6565575704940751,0.9815024057822108
0.7350000000000003,0.818915191147973,0.6562068535071701,0.9816235287887758
0.7360000000000003,0.818810525,0.6558492199999999,0.98177183
0.7370000000000003,0.8187357788379883,0.6554998160946608,0.9819717415813158
0.7380000000000003,0.8186195773674052,0.6551092818499258,0.9821298728848846
0.7390000000000003,0.8184879476325947,0.6547017781500738,0.9822741171151156
0.7400000000000003,0.8183729061504114,0.6543287037307371,0.9824171085700856
0.7410000000000003,0.818309275,0.6539583199999999,0.98266023
0.7420000000000003,0.8182054427779778,0.6535794623801238,0.9828314231758318
0.7430000000000003,0.8180943426110694,0.6531984679736011,0.9829902172485376
0.7440000000000003,0.8180147115926203,0.652797588017599,0.9832318351676416
0.7450000000000003,0.8178917750000001,0.6523901799999999,0.9833933700000002
0.7460000000000003,0.8177804643624936,0.6519896962990629,0.9835712324259244
0.7470000000000003,0.8177167123287334,0.6516196013316333,0.9838138233258336
0.7480000000000003,0.8175831490068997,0.6511861830025497,0.9839801150112496
0.7490000000000003,0.8174165216662833,0.6506866249955998,0.9841464183369668
0.7500000000000003,0.8172451849999999,0.6501761099999998,0.98431426
0.7510000000000003,0.8170351985891218,0.6496473554240083,0.9844230417542352
0.7520000000000003,0.8168941122660867,0.6491897584295784,0.9845984661025948
0.7530000000000003,0.8168029818226088,0.6488040777136141,0.9848018859316034
0.7540000000000003,0.8166944410854108,0.6484196838439383,0.9849691983268832
0.7550000000000003,0.816555085,0.6479975599999999,0.98511261
0.7560000000000003,0.816405262277436,0.6475343002634866,0.9852762242913856
0.7570000000000003,0.8162691340838458,0.6470474746047696,0.985490793562922
0.7580000000000003,0.8160995883909339,0.6465072708041079,0.9856919059777598
0.7590000000000003,0.8159440149999999,0.6459526999999997,0.98593533
0.7600000000000003,0.8158184532509324,0.6454172049443492,0.9862197015575156
0.7610000000000003,0.8156435462915483,0.6449116402061915,0.986375452376905
0.7620000000000003,0.8154581237084516,0.6444219497938081,0.9864942976230952
0.7630000000000003,0.8152516770644705,0.6439098751207509,0.9865934790081902
0.7640000000000003,0.8150192499999999,0.6433324799999998,0.98670602
0.7650000000000003,0.8147648875832516,0.6427376842682851,0.986792090898218
0.7660000000000003,0.8145232131741411,0.642164512895455,0.9868819134528274
0.7670000000000003,0.8142956845505722,0.6415943614030296,0.9869970076981149
0.7680000000000003,0.81409514200542,0.6410944549990498,0.9870958290117902
0.7690000000000003,0.8139083680213801,0.640616294915649,0.9872004411271113
0.7700000000000004,0.8137105057856107,0.6401078594553271,0.9873131521158942
0.7710000000000004,0.8134997863215838,0.6395806258170089,0.9874189468261588
0.7720000000000004,0.8132911320865417,0.6390293255130101,0.9875529386600732
0.7730000000000004,0.8130814099999999,0.6384580699999998,0.98770475
0.7740000000000004,0.8128614427355773,0.6378691138010377,0.9878537716701168
0.7750000000000004,0.8126350002025919,0.6372492170031197,0.9880207834020641
0.7760000000000004,0.812395129797408,0.6365993729968799,0.9881908865979362
0.7770000000000004,0.8121392775585254,0.6359245867478672,0.9883539683691838
0.7780000000000004,0.8119053549999999,0.6352574199999997,0.98855329
0.7790000000000004,0.8116346841985418,0.6345180746300461,0.9887512937670376
0.7800000000000004,0.8113446110697464,0.6337495792212388,0.988939642918254
0.7810000000000004,0.8110469359535022,0.6330569538525072,0.9890369180544972
0.7820000000000004,0.8108871015983159,0.632623914330343,0.9891502888662886
0.7830000000000004,0.8108015942173921,0.6323205766889668,0.9892826117458174
0.7840000000000004,0.810723332056247,0.6319894714328282,0.9894571926796658
0.7850000000000004,0.8105761444156292,0.6315611128507572,0.9895911759805012
0.7860000000000004,0.8103909168522869,0.6310660849502988,0.9897157487542751
0.7870000000000004,0.81021342,0.6305713099999999,0.98985553
0.7880000000000004,0.8099979176091521,0.6300979247146942,0.98989791050361
0.7890000000000004,0.8097588319493024,0.6295693914114292,0.9899482724871757
0.7900000000000004,0.8094904753671315,0.6289497723923801,0.9900311783418828
0.7910000000000004,0.8092013628911288,0.6283096164015637,0.9900931093806938
0.7920000000000004,0.8088099949999998,0.6274751999999996,0.99014479
0.7930000000000004,0.8083486458613568,0.6265030300489972,0.9901942616737164
0.7940000000000004,0.8078917137079644,0.6255054799265033,0.9902779474894255
0.7950000000000004,0.8074459839145889,0.6245362393847935,0.9903557284443844
0.7960000000000004,0.8069461299999996,0.6234837199999993,0.99040854
0.7970000000000004,0.8062424561155608,0.6220825114026133,0.9904024008285082
0.7980000000000004,0.8053539987088512,0.6202227456569727,0.9904852517607295
0.7990000000000004,0.8037894412911477,0.6170055943430252,0.9905732882392704
0.8000000000000004,0.8020199726947261,0.6133956060999596,0.9906443392894928
0.8010000000000004,0.8005428299999996,0.610340889999999,0.9907447700000002
0.8020000000000004,0.7994660848659967,0.6080092371797421,0.9909229325522512
0.8030000000000004,0.7974526585506214,0.6037271565354709,0.9911781605657718
0.8040000000000004,0.7945710126329174,0.5976116723096824,0.9915303529561524
0.8050000000000004,0.793214363566185,0.594609230023799,0.9918194971085712
0.8060000000000004,0.7960090226463282,0.5999381326968305,0.992079912595826
0.8070000000000004,0.8007736402852874,0.6092077875153277,0.9923394930552472
0.8080000000000004,0.8047879045720729,0.6170835537270168,0.9924922554171292
