wave,Tholin Jovanovic P650
0.4860000000000001,0.02076753093520267
0.4870000000000001,0.02074780378112351
0.4880000000000001,0.02072808875212928
0.4890000000000001,0.020708386190854355
0.4900000000000001,0.02068869658279482
0.4910000000000001,0.020678860682465938
0.4920000000000001,0.020669030580055647
0.4930000000000001,0.02065920744835381
0.4940000000000001,0.020649392915995435
0.4950000000000001,0.020639589241941536
0.4960000000000001,0.020619970447903313
0.4970000000000001,0.020600376331291415
0.4980000000000001,0.020580811681487177
0.4990000000000001,0.020561282980811058
0.5000000000000001,0.020541798997580685
0.5010000000000001,0.020532131999292602
0.5020000000000001,0.020522505057755325
0.5030000000000001,0.020512928376948736
0.5040000000000001,0.02050341493913166
0.5050000000000001,0.020493981269993355
0.5060000000000001,0.02047473297877289
0.5070000000000001,0.020455558523956086
0.5080000000000001,0.020436469923552636
0.5090000000000001,0.02041748153237677
0.5100000000000001,0.020398610519965388
0.5110000000000001,0.020389333247930352
0.5120000000000001,0.02038011540318152
0.5130000000000001,0.020370963612126758
0.5140000000000001,0.02036188530070504
0.5150000000000001,0.020352888799333613
0.5160000000000001,0.020343562087898448
0.5170000000000001,0.020334261817058774
0.5180000000000001,0.02032498929080262
0.5190000000000001,0.0203157458870713
0.5200000000000001,0.02030653306236374
0.5210000000000001,0.020296730232448823
0.5220000000000001,0.020286931082235782
0.5230000000000001,0.020277135599059193
0.5240000000000001,0.020267343770502322
0.5250000000000001,0.020257555584354492
0.5260000000000001,0.02024751060933383
0.5270000000000001,0.020237481946047353
0.5280000000000001,0.020227468976862895
0.5290000000000001,0.020217471115852703
0.5300000000000001,0.020207487806949587
0.5310000000000001,0.020197553709277116
0.5320000000000001,0.020187630622036323
0.5330000000000001,0.02017771822126946
0.5340000000000001,0.02016781619742858
0.5350000000000001,0.020157924254650794
0.5360000000000001,0.02014807200673019
0.5370000000000001,0.02013822748067895
0.5380000000000001,0.02012839051146642
0.5390000000000001,0.02011856094033959
0.5400000000000001,0.020108738614560195
0.5410000000000001,0.020108623948566162
0.5420000000000001,0.02010851206268427
0.5430000000000001,0.020108402878801
0.5440000000000002,0.020108296321307506
0.5450000000000002,0.020108192317007223
0.5460000000000002,0.020098393107648604
0.5470000000000002,0.020088600323688866
0.5480000000000002,0.020078813848765975
0.5490000000000002,0.020069033570759842
0.5500000000000002,0.020059259381618233
0.5510000000000002,0.020049511584463886
0.5520000000000002,0.02003976869520585
0.5530000000000002,0.020030030657824938
0.5540000000000002,0.020020297418003707
0.5550000000000002,0.02001056892309805
0.5560000000000002,0.020010472629095943
0.5570000000000002,0.020010378969644194
0.5580000000000002,0.020010287862845644
0.5590000000000002,0.02001019922968439
0.5600000000000002,0.020010112993869456
0.5610000000000002,0.020000415628839363
0.5620000000000002,0.019990722040883924
0.5630000000000002,0.01998103220991254
0.5640000000000002,0.019971346116332
0.5650000000000002,0.01996166374102515
0.5660000000000002,0.019961601672449092
0.5670000000000002,0.019961540971213054
0.5680000000000002,0.01996148160245781
0.5690000000000002,0.019961423532336653
0.5700000000000002,0.01996136672797988
0.5710000000000002,0.019951693166017748
0.5720000000000002,0.01994202318043392
0.5730000000000002,0.019932356755987257
0.5740000000000002,0.019922693877788333
0.5750000000000002,0.01991303453130655
0.5760000000000002,0.01991308470321229
0.5770000000000002,0.019913135582410035
0.5780000000000002,0.019913187176367586
0.5790000000000002,0.019913239492598933
0.5800000000000002,0.01991329253867491
0.5810000000000002,0.019903813636620526
0.5820000000000002,0.019894343201958264
0.5830000000000002,0.019884881449812042
0.5840000000000002,0.019875428603185696
0.5850000000000002,0.019865984893268518
0.5860000000000002,0.01985669382198907
0.5870000000000002,0.01984742980150145
0.5880000000000002,0.019838194682549215
0.5890000000000002,0.019828990459597406
0.5900000000000002,0.0198198192828265
0.5910000000000002,0.01982038079943038
0.5920000000000002,0.01982099674079052
0.5930000000000002,0.019821672411168834
0.5940000000000002,0.01982241365631765
0.5950000000000002,0.019823226924621906
0.5960000000000002,0.019823903852767444
0.5970000000000002,0.019824630231983775
0.5980000000000002,0.01982540972080571
0.5990000000000002,0.0198262462658505
0.6000000000000002,0.01982714412722686
0.6010000000000002,0.01982816924105535
0.6020000000000002,0.01982927480156249
0.6030000000000002,0.019830467343116
0.6040000000000002,0.019831753978447608
0.6050000000000002,0.019833142456619157
0.6060000000000002,0.019834550761373748
0.6070000000000002,0.019836064261724573
0.6080000000000002,0.019837691239217747
0.6090000000000002,0.019839440696916455
0.6100000000000002,0.01984132243054404
0.6110000000000002,0.019852041870297654
0.6120000000000002,0.01986281025797254
0.6130000000000002,0.019873629541159232
0.6140000000000002,0.019884501756934014
0.6150000000000002,0.019895429036406398
0.6160000000000002,0.01989807574107516
0.6170000000000002,0.019900940882934037
0.6180000000000002,0.019904044086064943
0.6190000000000002,0.019907406956058082
0.6200000000000002,0.019911053303335535
0.6210000000000002,0.01990714345673439
0.6220000000000002,0.01990395011504731
0.6230000000000002,0.01990157373711554
0.6240000000000002,0.019900130836045804
0.6250000000000002,0.0198997568211432
0.6260000000000002,0.01989737598850283
0.6270000000000002,0.019895658145337336
0.6280000000000002,0.01989467093823194
0.6290000000000002,0.019894489714214814
0.6300000000000002,0.0198951984652318
0.6310000000000002,0.01990864468363185
0.6320000000000002,0.019923646671681894
0.6330000000000002,0.019940406558063728
0.6340000000000002,0.019959155393316053
0.6350000000000002,0.019980157577826674
0.6360000000000002,0.019992838157374848
0.6370000000000002,0.02000811024799276
0.6380000000000002,0.02002630912195258
0.6390000000000002,0.020047817188505235
0.6400000000000002,0.020073071030260792
0.6410000000000002,0.020105395368418044
0.6420000000000002,0.020140986277699113
0.6430000000000002,0.02018020511615859
0.6440000000000002,0.020223456033541254
0.6450000000000002,0.020271191331843852
0.6460000000000002,0.02030705307382874
0.6470000000000002,0.020347023087680327
0.6480000000000002,0.020391502769598446
0.6490000000000002,0.020440935231217594
0.6500000000000002,0.020495809894743644
0.6510000000000002,0.02050107260708245
0.6520000000000002,0.020506356768343892
0.6530000000000002,0.020511662401364816
0.6540000000000002,0.02051698952877601
0.6550000000000002,0.020522338173012855
0.6560000000000002,0.02037428696824861
0.6570000000000003,0.020254929481847483
0.6580000000000003,0.020158208808755518
0.6590000000000003,0.02007943583990368
0.6600000000000003,0.020014961982820267
0.6610000000000003,0.01994771469336243
0.6620000000000003,0.019891329816736913
0.6630000000000003,0.019843552649447815
0.6640000000000003,0.0198026337091477
0.6650000000000003,0.019767208657675894
0.6660000000000003,0.019762732565080654
0.6670000000000003,0.019758425472875984
0.6680000000000003,0.019754279861786017
0.6690000000000003,0.019750288593691323
0.6700000000000003,0.019746444890227366
0.6710000000000003,0.01974676321593094
0.6720000000000003,0.019747081515127718
0.6730000000000003,0.019747399786840703
0.6740000000000003,0.019747718030100003
0.6750000000000003,0.019748036243942835
0.6760000000000003,0.0197382208567376
0.6770000000000003,0.01972840978208268
0.6780000000000003,0.01971860300882966
0.6790000000000003,0.019708800525954473
0.6800000000000003,0.019699002322536074
0.6810000000000003,0.019686933621898106
0.6820000000000003,0.019674933730765787
0.6830000000000003,0.019663000601699565
0.6840000000000003,0.019651132260747772
0.6850000000000003,0.019639326804469448
0.6860000000000003,0.01961856787046301
0.6870000000000003,0.019597855687891297
0.6880000000000003,0.019577189388645166
0.6890000000000003,0.019556568129520002
0.6900000000000003,0.019535991091395033
0.6910000000000003,0.01951752104459814
0.6920000000000003,0.019499944115580092
0.6930000000000003,0.019483160314614167
0.6940000000000003,0.019467082188437956
0.6950000000000003,0.019451633105855848
0.6960000000000003,0.019437516376935804
0.6970000000000003,0.019423772793334848
0.6980000000000003,0.019410368835988123
0.6990000000000003,0.01939727440800354
0.7000000000000003,0.01938446244857417
0.7010000000000003,0.019383878528220322
0.7020000000000003,0.019383304264039225
0.7030000000000003,0.01938273945881619
0.7040000000000003,0.019382183920143348
0.7050000000000003,0.019381637460252676
0.7060000000000003,0.019381099895898757
0.7070000000000003,0.019380571048245088
0.7080000000000003,0.019380050742718424
0.7090000000000003,0.019379538808909302
0.7100000000000003,0.019379035080451246
0.7110000000000003,0.01936940682490018
0.7120000000000003,0.01935978275295369
0.7130000000000003,0.019350162851221597
0.7140000000000003,0.01934054710647004
0.7150000000000003,0.019330935505639246
0.7160000000000003,0.019330923441501113
0.7170000000000003,0.01933091141495069
0.7180000000000003,0.019330899425810344
0.7190000000000003,0.01933088747390954
0.7200000000000003,0.019330875559070648
0.7210000000000003,0.019330863681126687
0.7220000000000003,0.019330851839903573
0.7230000000000003,0.01933084003523433
0.7240000000000003,0.01933082826694843
0.7250000000000003,0.019330816534882445
0.7260000000000003,0.019332218771936027
0.7270000000000003,0.019333670700007133
0.7280000000000003,0.019335174182547377
0.7290000000000003,0.019336731159711462
0.7300000000000003,0.01933834365177134
0.7310000000000003,0.01933628742708393
0.7320000000000003,0.01933549128812828
0.7330000000000003,0.01933619916015772
0.7340000000000003,0.019338709197096904
0.7350000000000003,0.019343387219286967
0.7360000000000003,0.019359124278931716
0.7370000000000003,0.01937766432074639
0.7380000000000003,0.019399578360420833
0.7390000000000003,0.019425567912051633
0.7400000000000003,0.019456497395989203
0.7410000000000003,0.019458842769875417
0.7420000000000003,0.019461211125523903
0.7430000000000003,0.019463602662249002
0.7440000000000003,0.019466017580800354
0.7450000000000003,0.01946845608335579
0.7460000000000003,0.019467874413614084
0.7470000000000003,0.019467668649795655
0.7480000000000003,0.019467855752761665
0.7490000000000003,0.01946845349618087
0.7500000000000003,0.019469480506636216
0.7510000000000003,0.019477710749509214
0.7520000000000003,0.019486201306285977
0.7530000000000003,0.01949496082897184
0.7540000000000003,0.019503998266056755
0.7550000000000003,0.01951332287277907
0.7560000000000003,0.019523047951011563
0.7570000000000003,0.01953404582960161
0.7580000000000003,0.019546408235957102
0.7590000000000003,0.0195602339415899
0.7600000000000003,0.019575629328624444
0.7610000000000003,0.019613522052061683
0.7620000000000003,0.01965516137374479
0.7630000000000003,0.019700952115893955
0.7640000000000003,0.019751345917661922
0.7650000000000003,0.019806846983474458
0.7660000000000003,0.019908271216706908
0.7670000000000003,0.020024142431754655
0.7680000000000003,0.020156948347480608
0.7690000000000003,0.020309640112476046
0.7700000000000004,0.02048572590939557
0.7710000000000004,0.02059045224737588
0.7720000000000004,0.020704455352362316
0.7730000000000004,0.02082861899717514
0.7740000000000004,0.020963917327623705
0.7750000000000004,0.021111424919940447
0.7760000000000004,0.02116809919580831
0.7770000000000004,0.021227148626561387
0.7780000000000004,0.021288661408512155
0.7790000000000004,0.021352729164402007
0.7800000000000004,0.021419447086469035
0.7810000000000004,0.02142992456798254
0.7820000000000004,0.021440428831866143
0.7830000000000004,0.021450959869753206
0.7840000000000004,0.021461517673142083
0.7850000000000004,0.021472102233389023
0.7860000000000004,0.02144204196771682
0.7870000000000004,0.02141248828741027
0.7880000000000004,0.021383430915985713
0.7890000000000004,0.021354859819300742
0.7900000000000004,0.02132676519900656
0.7910000000000004,0.021274458092676696
0.7920000000000004,0.02122367148189852
0.7930000000000004,0.02117435426001535
0.7940000000000004,0.021126457265090437
0.7950000000000004,0.02107993319699375
0.7960000000000004,0.02102541596153884
0.7970000000000004,0.02097217806939966
0.7980000000000004,0.02092017773651733
0.7990000000000004,0.020869374727418233
0.8000000000000004,0.020819730290920546
0.8010000000000004,0.02078053009019598
0.8020000000000004,0.02074241821186007
0.8030000000000004,0.020705359676721713
0.8040000000000004,0.020669320776516287
0.8050000000000004,0.02063426902229537
0.8060000000000004,0.020592046110863294
0.8070000000000004,0.020551217027644952
0.8080000000000004,0.020511729040894267
0.8090000000000004,0.020473531655831323
0.8100000000000004,0.020436576509290205
0.8110000000000004,0.020407745329769966
0.8120000000000004,0.02037967682592523
0.8130000000000004,0.020352347587348163
0.8140000000000004,0.020325735015465085
0.8150000000000004,0.020299817292169564
0.8160000000000004,0.020259108300923145
0.8170000000000004,0.02021938691876457
0.8180000000000004,0.020180617599827144
0.8190000000000004,0.02014276623711808
0.8200000000000004,0.020105800097962145
0.8210000000000004,0.02005835962307856
0.8220000000000004,0.02001341468955431
0.8230000000000004,0.01997081780079668
0.8240000000000004,0.019930431057286313
0.8250000000000004,0.019892125475223565
0.8260000000000004,0.01985973507149197
0.8270000000000004,0.01982882121202678
0.8280000000000004,0.019799307736509064
0.8290000000000004,0.019771122824522536
0.8300000000000004,0.019744198725494044
0.8310000000000004,0.019718471506937618
0.8320000000000004,0.019693880819598775
0.8330000000000004,0.019670369678319588
0.8340000000000004,0.019647884257423698
0.8350000000000004,0.019626373699633604
0.8360000000000004,0.019608351048283623
0.8370000000000004,0.01959100976090511
0.8380000000000004,0.019574320346695373
0.8390000000000004,0.01955825473405781
0.8400000000000004,0.01954278619590255
0.8410000000000004,0.019521529137872307
0.8420000000000004,0.019501363443509945
0.8430000000000004,0.019482225600853553
0.8440000000000004,0.019464056172807886
0.8450000000000004,0.019446799513538338
0.8460000000000004,0.019423931925015125
0.8470000000000004,0.01940261905728491
0.8480000000000004,0.019382741761734934
0.8490000000000004,0.01936419090603536
0.8500000000000004,0.019346866466534607
0.8510000000000004,0.019328401919661786
0.8520000000000004,0.019311296349854956
0.8530000000000004,0.019295436724178217
0.8540000000000004,0.01928072034457884
0.8550000000000004,0.019267053829899794
0.8560000000000004,0.019253569074685117
0.8570000000000004,0.019241082190713854
0.8580000000000004,0.019229509331040617
0.8590000000000004,0.01921877443459863
0.8600000000000004,0.01920880844525996
0.8610000000000004,0.019191257923523608
0.8620000000000004,0.01917421951756282
0.8630000000000004,0.0191576569985763
0.8640000000000004,0.01914153701247301
0.8650000000000004,0.01912582883156233
0.8660000000000004,0.019119464781073958
0.8670000000000004,0.019113502310972308
0.8680000000000004,0.019107912358730772
0.8690000000000004,0.019102668220494223
0.8700000000000004,0.019097745341827732
0.8710000000000004,0.019093708027806855
0.8720000000000004,0.01908988389224575
0.8730000000000004,0.01908625995457669
0.8740000000000004,0.019082824128325626
0.8750000000000004,0.01907956515318432
0.8760000000000004,0.019076472532674416
0.8770000000000004,0.01907353647688481
0.8780000000000004,0.019070747849831093
0.8790000000000004,0.019068098121078236
0.8800000000000004,0.019065579321217996
0.8810000000000004,0.01906336150273802
0.8820000000000005,0.019061243982722686
0.8830000000000005,0.019059221529314385
0.8840000000000005,0.01905728922208283
0.8850000000000005,0.019055442431294978
0.8860000000000005,0.019044465054960824
0.8870000000000005,0.019033556336264468
0.8880000000000005,0.019022713217541565
0.8890000000000005,0.01901193280345126
0.8900000000000005,0.019001212351316354
0.8910000000000005,0.01900000617355957
0.8920000000000005,0.01899884318386924
0.8930000000000005,0.018997721597386885
0.8940000000000005,0.018996639713922292
0.8950000000000005,0.01899559591343447
0.8960000000000005,0.018994687765101048
0.8970000000000005,0.01899380833037867
0.8980000000000005,0.018992956560211383
0.8990000000000005,0.018992131449635963
0.9000000000000005,0.018991332035685815
0.9010000000000004,0.01899064272424411
0.9020000000000004,0.018989972502712504
0.9030000000000004,0.018989320758720396
0.9040000000000004,0.018988686902552843
0.9050000000000004,0.018988070366180665
0.9060000000000004,0.018987395920710526
0.9070000000000004,0.018986741827131226
0.9080000000000004,0.018986107380236206
0.9090000000000004,0.018985491902878238
0.9100000000000004,0.018984894744686898
0.9110000000000004,0.018984444561780833
0.9120000000000004,0.018984004921861697
0.9130000000000004,0.018983575538605635
0.9140000000000004,0.018983156134659396
0.9150000000000004,0.018982746441320586
0.9160000000000004,0.018973184213869843
0.9170000000000004,0.018963628034128988
0.9180000000000004,0.018954077848409412
0.9190000000000004,0.018944533604070557
0.9200000000000004,0.0189349952494986
0.9210000000000004,0.018935117179211147
0.9220000000000004,0.018935239662450698
0.9230000000000004,0.018935362700705838
0.9240000000000004,0.01893548629547226
0.9250000000000004,0.0189356104482421
0.9260000000000004,0.018936024570031407
0.9270000000000004,0.018936446963508047
0.9280000000000004,0.018936877792942397
0.9290000000000004,0.018937317226079387
0.9300000000000004,0.018937765434202447
0.9310000000000004,0.01893828742607795
0.9320000000000004,0.01893882148200632
0.9330000000000004,0.01893936788485817
0.9340000000000004,0.018939926924662842
0.9350000000000004,0.01894049889877536
0.9360000000000004,0.018941230947312704
0.9370000000000004,0.0189419846080483
0.9380000000000004,0.018942760544703674
0.9390000000000004,0.01894355944329007
0.9400000000000004,0.018944382012964667
0.9410000000000004,0.01894514345126197
0.9420000000000004,0.018945925055589896
0.9430000000000004,0.01894672738174563
0.9440000000000004,0.018947551002245433
0.9450000000000004,0.018948396506910825
0.9460000000000004,0.018949460878744162
0.9470000000000004,0.01895056054783595
0.9480000000000004,0.01895169675751518
0.9490000000000004,0.018952870799473942
0.9500000000000004,0.0189540840158422
0.9510000000000004,0.01895545464864412
0.9520000000000004,0.018956875786109606
0.9530000000000004,0.018958349429336607
0.9540000000000004,0.018959877667331426
0.9550000000000004,0.018961462681254204
0.9560000000000004,0.018963675081522524
0.9570000000000004,0.01896600052338826
0.9580000000000004,0.018968445343126916
0.9590000000000004,0.018971016273894747
0.9600000000000004,0.01897372047304202
0.9610000000000004,0.01897619682489804
0.9620000000000004,0.018978785266238418
0.9630000000000004,0.018981491369270742
0.9640000000000004,0.01898432101365799
0.9650000000000004,0.018987280404914486
0.9660000000000004,0.018990607494846046
0.9670000000000004,0.018994100606349207
0.9680000000000004,0.01899776889964855
0.9690000000000004,0.01900162209449263
0.9700000000000004,0.01900567050702051
0.9710000000000004,0.019010523482737796
0.9720000000000004,0.0190156615271313
0.9730000000000004,0.019021103277136575
0.9740000000000004,0.019026868714860257
0.9750000000000004,0.01903297927173142
0.9760000000000004,0.01904067444428037
0.9770000000000004,0.019048927599815357
0.9780000000000004,0.019057783983054577
0.9790000000000004,0.019067292873582886
0.9800000000000004,0.01907750797040464
0.9810000000000004,0.01908966346709562
0.9820000000000004,0.019102838237618158
0.9830000000000004,0.019117127770005737
0.9840000000000004,0.019132637322147872
0.9850000000000004,0.019149482985877597
0.9860000000000004,0.019170494041983233
0.9870000000000004,0.01919362912019551
0.9880000000000004,0.019219127324340946
0.9890000000000004,0.019247256977916294
0.9900000000000004,0.019278319423854384
0.9910000000000004,0.019314147795533643
0.9920000000000004,0.019353958670453864
0.9930000000000004,0.01939824110734989
0.9940000000000004,0.019447548979151463
0.9950000000000006,0.019502510136437223
0.9960000000000006,0.019489482509072786
0.9970000000000006,0.019477458832941608
0.9980000000000006,0.019466388382728184
0.9990000000000006,0.019456223262928063
1.0000000000000004,0.019446918236528887
1.0010000000000006,0.01942448670509833
1.002000000000001,0.019404456246224555
1.0030000000000006,0.01938662456069551
1.0040000000000004,0.019370807940887858
1.0050000000000006,0.019356839436778017
1.006000000000001,0.01939151109856141
1.0070000000000006,0.019428237573592355
1.0080000000000005,0.019467201298908776
1.0090000000000006,0.019508602120154706
1.010000000000001,0.019552659052653354
1.0110000000000006,0.01958212317318342
1.0120000000000005,0.019613513797505533
1.0130000000000006,0.019646967492086276
1.014000000000001,0.019682631126251238
1.0150000000000006,0.01972066269461692
1.0160000000000005,0.019779010971458177
1.0170000000000006,0.019841348133038395
1.018000000000001,0.019908025973332855
1.0190000000000006,0.01997942948776199
1.0200000000000005,0.020055980224988446
1.0210000000000006,0.02012456103905791
1.022000000000001,0.020198566222934033
1.0230000000000006,0.02027845929897154
1.0240000000000005,0.020364746211193108
1.0250000000000006,0.02045797951136663
1.0260000000000007,0.0205280958482561
1.0270000000000006,0.020602135055437287
1.0280000000000005,0.020680331570748223
1.0290000000000006,0.02076293477735902
1.0300000000000007,0.020850210034243588
1.0310000000000006,0.020909256117821684
1.0320000000000005,0.020971164715675172
1.0330000000000006,0.021036062274610856
1.0340000000000007,0.02110408117900775
1.0350000000000006,0.021175360052765768
1.0360000000000005,0.021100273445437523
1.0370000000000006,0.021028269541737643
1.0380000000000007,0.020959205933852587
1.0390000000000006,0.020892947521229388
1.0400000000000005,0.02082936609557251
1.0410000000000006,0.020906137946823833
1.0420000000000007,0.020986467988148405
1.0430000000000006,0.021070531396361503
1.0440000000000005,0.02115851255233636
1.0450000000000006,0.021250605567239234
1.0460000000000007,0.021297801832833585
1.0470000000000006,0.021346517035656376
1.0480000000000005,0.021396793311840412
1.0490000000000006,0.02144867402544648
1.0500000000000007,0.021502203807092002
1.0510000000000006,0.021477658791859255
1.0520000000000005,0.021453427819810855
1.0530000000000006,0.02142950605398042
1.0540000000000007,0.021405888744087775
1.0550000000000006,0.021382571224751956
1.0560000000000005,0.021298760379217185
1.0570000000000006,0.02121837459380771
1.0580000000000007,0.021141256338104597
1.0590000000000006,0.021067256142039525
1.0600000000000005,0.02099623213829105
1.0610000000000006,0.02093623489801999
1.0620000000000007,0.020878353241439385
1.0630000000000006,0.020822502837795298
1.0640000000000005,0.02076860310056361
1.0650000000000006,0.02071657700315299
1.0660000000000007,0.02067092712441365
1.0670000000000006,0.020626200322805488
1.0680000000000005,0.020582369853720195
1.0690000000000006,0.020539409846470846
1.0700000000000007,0.02049729527249511
1.0710000000000006,0.020675647280107512
1.0720000000000005,0.02087950091458879
1.0730000000000006,0.021112647405445273
1.0740000000000007,0.02137949509660686
1.0750000000000006,0.021685181151710253
1.0760000000000003,0.022251614722808455
1.0770000000000006,0.02295260454771153
1.0780000000000007,0.02382339561571456
1.0790000000000006,0.024909764118117295
1.0800000000000003,0.026271715694178965
1.0810000000000006,0.02646558647263575
1.0820000000000007,0.026665339721827053
1.0830000000000006,0.02687115879609081
1.0840000000000003,0.027083233442247945
1.0850000000000006,0.027301760058062285
1.0860000000000007,0.027441360409156346
1.0870000000000006,0.02758362835234962
1.0880000000000003,0.027728613982873185
1.0890000000000006,0.02787636843709862
1.0900000000000007,0.02802694391773386
1.0910000000000006,0.028180393719747343
1.0920000000000003,0.02833677225703468
1.0930000000000006,0.028496135089842056
1.0940000000000007,0.028658538953038715
1.0950000000000006,0.028824041785185273
1.0960000000000003,0.02889902216151441
1.0970000000000006,0.02897449287925724
1.0980000000000008,0.029050456851745565
1.0990000000000006,0.02912691701018133
1.1000000000000003,0.029203876303792953
1.1010000000000006,0.0294406428774181
1.1020000000000008,0.02968302664335809
1.1030000000000006,0.029931172481141743
1.1040000000000003,0.030185229531348057
1.1050000000000006,0.030445351343999505
1.1060000000000008,0.030296394834415707
1.1070000000000009,0.03014984264344278
1.1080000000000003,0.030005647586857975
1.1090000000000009,0.029863763583492187
1.1100000000000008,0.02972414562498571
1.1110000000000009,0.030489029890002683
1.1120000000000003,0.03131322273001658
1.1130000000000009,0.03220198326343038
1.1140000000000008,0.03316112139034999
1.1150000000000009,0.034197067444917906
1.1160000000000003,0.03433479994206934
1.1170000000000009,0.03447368857259825
1.1180000000000008,0.03461374309865661
1.1190000000000009,0.03475497337571909
1.1200000000000006,0.03489738935368614
1.1210000000000009,0.034763621053546245
1.1220000000000008,0.034631355402677144
1.1230000000000009,0.03450057113884597
1.1240000000000006,0.0343712473658524
1.1250000000000009,0.03424336354603774
1.1260000000000008,0.03493111554914563
1.127000000000001,0.03565275947025093
1.1280000000000006,0.036410219384860554
1.129000000000001,0.037205549903516655
1.1300000000000008,0.038040946955405275
1.131000000000001,0.03952074766173119
1.1320000000000006,0.041130916404872764
1.133000000000001,0.04288516800189868
1.1340000000000008,0.04479899925955699
1.135000000000001,0.04688997855701693
1.1360000000000006,0.048341791950214485
1.137000000000001,0.04988053187667241
1.1380000000000008,0.05151253119020538
1.139000000000001,0.05324470245290591
1.1400000000000006,0.0550846048297533
1.141000000000001,0.055775059892855694
1.1420000000000008,0.05647977592126985
1.143000000000001,0.057199112280118314
1.1440000000000006,0.057933439783194984
1.145000000000001,0.05868314115372364
1.1460000000000008,0.05239205305843875
1.147000000000001,0.04725820390965829
1.1480000000000006,0.043030588121784064
1.149000000000001,0.03952204329554121
1.1500000000000008,0.03659049363403888
1.1510000000000007,0.03265028062300601
1.1520000000000006,0.029675541511046788
1.1530000000000007,0.02740316715245328
1.1540000000000008,0.025649964197505426
1.1550000000000007,0.02428565871910493
1.1560000000000006,0.023349131145590007
1.1570000000000007,0.02258603359412703
1.1580000000000008,0.02196136912502311
1.1590000000000007,0.021447836990709845
1.1600000000000006,0.02102398224480595
1.1610000000000007,0.020772992705389015
1.1620000000000008,0.020550311886889716
1.1630000000000007,0.020352321565589193
1.1640000000000006,0.020175904904863984
1.1650000000000007,0.020018371074847607
1.1660000000000008,0.019768307178640754
1.1670000000000007,0.01956608754873912
1.1680000000000006,0.019401456391427985
1.1690000000000007,0.019266500370367368
1.1700000000000008,0.019155081238370286
1.1710000000000007,0.019065224995518548
1.1720000000000006,0.018989393808698907
1.1730000000000007,0.018924921827800034
1.1740000000000008,0.018869686064313385
1.1750000000000007,0.018821989527708638
1.1760000000000006,0.0188109741692557
1.1770000000000007,0.01880056985055134
1.1780000000000008,0.018790738084842218
1.1790000000000007,0.01878144306187579
1.1800000000000006,0.018772651446880673
1.1810000000000007,0.018745171421677753
1.1820000000000008,0.01871977532789515
