wave,L-Proline
0.4660000000000001,0.6425536980148397
0.4670000000000001,0.6433551819851603
0.4680000000000001,0.6439446724965501
0.4690000000000001,0.6431943275034498
0.4700000000000001,0.6424632100000001
0.4710000000000001,0.6434689328267719
0.4720000000000001,0.64475161
0.4730000000000001,0.6438552578445429
0.4740000000000001,0.6426397121554569
0.4750000000000001,0.6450477309002821
0.4760000000000001,0.646137759099718
0.4770000000000001,0.6453409799999998
0.4780000000000001,0.6434448327729723
0.4790000000000001,0.64272213
0.4800000000000001,0.6431838495708088
0.4810000000000001,0.6451409304291917
0.4820000000000001,0.6471252243261134
0.4830000000000001,0.6455578356738862
0.4840000000000001,0.6443981500000001
0.4850000000000001,0.6450720932605674
0.4860000000000001,0.64588279
0.4870000000000001,0.6463332905366894
0.4880000000000001,0.6473869594633108
0.4890000000000001,0.6487190630252394
0.4900000000000001,0.6480215869747604
0.4910000000000001,0.6482770999999999
0.4920000000000001,0.6492424503464966
0.4930000000000001,0.6490054699999998
0.4940000000000001,0.6472654866360336
0.4950000000000001,0.6469290900000001
0.4960000000000001,0.6482679815735685
0.4970000000000001,0.6484253384264315
0.4980000000000001,0.64822727
0.4990000000000001,0.6485125971467286
0.5000000000000001,0.6489788299999999
0.5010000000000001,0.6478265024409491
0.5020000000000001,0.6490706150541475
0.5030000000000001,0.6509057532972354
0.5040000000000001,0.6495915231429313
0.5050000000000001,0.6488170599999998
0.5060000000000001,0.6482766827141643
0.5070000000000001,0.6479123909287535
0.5080000000000001,0.647987478497985
0.5090000000000001,0.6484288000000001
0.5100000000000001,0.6489980212481125
0.5110000000000001,0.6491228111801527
0.5120000000000001,0.6481818188198472
0.5130000000000001,0.6470474113441133
0.5140000000000001,0.64636999
0.5150000000000001,0.6463784016200325
0.5160000000000001,0.6465403945537723
0.5170000000000001,0.6463588536308185
0.5180000000000001,0.6460045035435353
0.5190000000000001,0.6462409444090439
0.5200000000000001,0.6456818510870457
0.5210000000000001,0.6452362033694314
0.5220000000000001,0.6457729246324928
0.5230000000000001,0.6455406500000002
0.5240000000000001,0.6460694192470926
0.5250000000000001,0.6469941008379664
0.5260000000000001,0.6465359991620334
0.5270000000000001,0.6464672706872069
0.5280000000000001,0.64691108
0.5290000000000001,0.6472916480980809
0.5300000000000001,0.6466965703305835
0.5310000000000001,0.6467075897796111
0.5320000000000001,0.6469047680281803
0.5330000000000001,0.6462507786791868
0.5340000000000001,0.6461187061448928
0.5350000000000001,0.6464259507826609
0.5360000000000001,0.6468037962215245
0.5370000000000001,0.6465961899999999
0.5380000000000001,0.6458403459277184
0.5390000000000001,0.6454331504568773
0.5400000000000001,0.6461150463620821
0.5410000000000001,0.6469192419580196
0.5420000000000001,0.64702064
0.5430000000000001,0.6466926316439178
0.5440000000000002,0.6467748275341233
0.5450000000000002,0.6462803598896988
0.5460000000000002,0.6462923300000001
0.5470000000000002,0.6469327764212641
0.5480000000000002,0.6465749015831367
0.5490000000000002,0.6461540584168634
0.5500000000000002,0.6460325712148122
0.5510000000000002,0.64628375
0.5520000000000002,0.6466270774083482
0.5530000000000002,0.6473679096133194
0.5540000000000002,0.6480216869244538
0.5550000000000002,0.6477560426566265
0.5560000000000002,0.6482127959509596
0.5570000000000002,0.6488078803541824
0.5580000000000002,0.6488255894687265
0.5590000000000002,0.6487785009418094
0.5600000000000002,0.64898109
0.5610000000000002,0.6494793920295203
0.5620000000000002,0.6496823216425341
0.5630000000000002,0.6487644483574655
0.5640000000000002,0.6484205734386344
0.5650000000000002,0.64915347
0.5660000000000002,0.6491462599439994
0.5670000000000002,0.6491434622618869
0.5680000000000002,0.6492188584920754
0.5690000000000002,0.6491765404232043
0.5700000000000002,0.6486364543071429
0.5710000000000002,0.6480671732875355
0.5720000000000002,0.6477315500686965
0.5730000000000002,0.6474717325981519
0.5740000000000002,0.64690191
0.5750000000000002,0.6466583003475035
0.5760000000000002,0.6466930295386182
0.5770000000000002,0.6456699604613813
0.5780000000000002,0.6451999546999468
0.5790000000000002,0.6451788499999999
0.5800000000000002,0.6446459185522855
0.5810000000000002,0.6440735495743213
0.5820000000000002,0.6440593602837857
0.5830000000000002,0.6448721900000002
0.5840000000000002,0.6458396313626137
0.5850000000000002,0.6459758903467827
0.5860000000000002,0.6459932294798261
0.5870000000000002,0.6467625423066463
0.5880000000000002,0.6475206000000001
0.5890000000000002,0.6481297632890658
0.5900000000000002,0.6484586615662217
0.5910000000000002,0.6485108689558522
0.5920000000000002,0.6483852312564126
0.5930000000000002,0.6479693037986379
0.5940000000000002,0.6473491715854206
0.5950000000000002,0.6469284426218689
0.5960000000000002,0.6465640172884728
0.5970000000000002,0.64634651
0.5980000000000002,0.6465439273653738
0.5990000000000002,0.6472804612351507
0.6000000000000002,0.6478422187648495
0.6010000000000002,0.6478356700656006
0.6020000000000002,0.64752293
0.6030000000000002,0.6473242627997561
0.6040000000000002,0.6476042460119995
0.6050000000000002,0.6481379793253339
0.6060000000000002,0.6478906324736247
0.6070000000000002,0.647676587300473
0.6080000000000002,0.6474066276648167
0.6090000000000002,0.6467898685027748
0.6100000000000002,0.6469991779066582
0.6110000000000002,0.6470394699999998
0.6120000000000002,0.6465623407945079
0.6130000000000002,0.6466417939946403
0.6140000000000002,0.6468415260053598
0.6150000000000002,0.6467786406289062
0.6160000000000002,0.6462389199999999
0.6170000000000002,0.6458703939290393
0.6180000000000002,0.6460668483932804
0.6190000000000002,0.6463466244044799
0.6200000000000002,0.64579326
0.6210000000000002,0.6457810390772908
0.6220000000000002,0.6456887626963651
0.6230000000000002,0.6453235809554522
0.6240000000000002,0.6457236359992201
0.6250000000000002,0.64582282
0.6260000000000002,0.6456576587190743
0.6270000000000002,0.6455295489635516
0.6280000000000002,0.6448283340242986
0.6290000000000002,0.6449366789163892
0.6300000000000002,0.64583892
0.6310000000000002,0.6457184565239737
0.6320000000000002,0.6455446552140394
0.6330000000000002,0.6454009428742288
0.6340000000000002,0.6455217000000001
0.6350000000000002,0.6462585321756218
0.6360000000000002,0.6464760847682092
0.6370000000000002,0.6462144952317906
0.6380000000000002,0.6463673684711847
0.6390000000000002,0.64645743
0.6400000000000002,0.6466730224718495
0.6410000000000002,0.6469201975362231
0.6420000000000002,0.6468380716425179
0.6430000000000002,0.6469804585760858
0.6440000000000002,0.6470598572008721
0.6450000000000002,0.6467799519633018
0.6460000000000002,0.6468781170550473
0.6470000000000002,0.6469961388197765
0.6480000000000002,0.6468977299999998
0.6490000000000002,0.6466416090367904
0.6500000000000002,0.6465452905555779
0.6510000000000002,0.6465730694444222
0.6520000000000002,0.6465731899988001
0.6530000000000002,0.64650685
0.6540000000000002,0.6466959743034429
0.6550000000000002,0.6469111346002699
0.6560000000000002,0.6467311435998199
0.6570000000000003,0.646549521816218
0.6580000000000003,0.6464673896315963
0.6590000000000003,0.6464305458828059
0.6600000000000003,0.6462246861757911
0.6610000000000003,0.6460434818120362
0.6620000000000003,0.64590287
0.6630000000000003,0.6457065868314366
0.6640000000000003,0.6453897418611071
0.6650000000000003,0.6454517787592621
0.6660000000000003,0.6456384681330813
0.6670000000000003,0.64532369
0.6680000000000003,0.6451526309583521
0.6690000000000003,0.6452005485624719
0.6700000000000003,0.6452849483119831
0.6710000000000003,0.64504629
0.6720000000000003,0.6449361992310922
0.6730000000000003,0.644859304048238
0.6740000000000003,0.6445617159517618
0.6750000000000003,0.6441435241819417
0.6760000000000003,0.64393514
0.6770000000000003,0.643998501052121
0.6780000000000003,0.6441037131237438
0.6790000000000003,0.6442078379175041
0.6800000000000003,0.6441116909615096
0.6810000000000003,0.6439240619866199
0.6820000000000003,0.644122722781061
0.6830000000000003,0.6442617758284086
0.6840000000000003,0.6442847295409954
0.6850000000000003,0.64427888
0.6860000000000003,0.6441912083244832
0.6870000000000003,0.6440236540694372
0.6880000000000003,0.6437271259305627
0.6890000000000003,0.6433379138921388
0.6900000000000003,0.64325762
0.6910000000000003,0.6432686361555614
0.6920000000000003,0.643076413779511
0.6930000000000003,0.6428690641469926
0.6940000000000003,0.6433238954515547
0.6950000000000003,0.6438534259587594
0.6960000000000003,0.6434492978806058
0.6970000000000003,0.6428433281790908
0.6980000000000003,0.6424324541086821
0.6990000000000003,0.64239365
0.7000000000000003,0.6424248181558815
0.7010000000000003,0.6422404041278348
0.7020000000000003,0.6419467958721651
0.7030000000000003,0.6417350221177212
0.7040000000000003,0.64158112
0.7050000000000003,0.6413968719413192
0.7060000000000003,0.6409939288636567
0.7070000000000003,0.6402893840908952
0.7080000000000003,0.6396548199999997
0.7090000000000003,0.6389080245920458
0.7100000000000003,0.6383672419381031
0.7110000000000003,0.6384641470928454
0.7120000000000003,0.6376308883328664
0.7130000000000003,0.6363255399999996
0.7140000000000003,0.6351901781574628
0.7150000000000003,0.6340059323728809
0.7160000000000003,0.6330850284180787
0.7170000000000003,0.6325323655265551
0.7180000000000003,0.6319735460822605
0.7190000000000003,0.6305817796496171
0.7200000000000003,0.6295642605255733
0.7210000000000003,0.6292528562276621
0.7220000000000003,0.6287032399999999
0.7230000000000003,0.6283110356136561
0.7240000000000003,0.6278723976050956
0.7250000000000003,0.6272526523949039
0.7260000000000003,0.6266683958425582
0.7270000000000003,0.62630695
0.7280000000000003,0.6261544186427728
0.7290000000000003,0.6260186914639267
0.7300000000000003,0.6257341556907153
0.7310000000000003,0.6252997543440434
0.7320000000000003,0.6248408580377803
0.7330000000000003,0.6246446443579822
0.7340000000000003,0.6248625434630269
0.7350000000000003,0.6250070885545711
0.7360000000000003,0.6247118099999999
0.7370000000000003,0.6243555466520664
0.7380000000000003,0.6240207592668293
0.7390000000000003,0.6239841007331706
0.7400000000000003,0.6243541762991631
0.7410000000000003,0.6246168600000002
0.7420000000000003,0.6248627355266554
0.7430000000000003,0.6251390724982752
0.7440000000000003,0.6255556816678167
0.7450000000000003,0.6264868400000003
0.7460000000000003,0.6275883987571879
0.7470000000000003,0.6284641146048701
0.7480000000000003,0.6291943580926956
0.7490000000000003,0.6302297596458932
0.7500000000000003,0.6314032100000003
0.7510000000000003,0.6323442572539454
0.7520000000000003,0.6330696386845659
0.7530000000000003,0.6333591242102896
0.7540000000000003,0.6334215993752937
0.7550000000000003,0.63366604
0.7560000000000003,0.633815536661067
0.7570000000000003,0.6341485900083996
0.7580000000000003,0.6345576518187184
0.7590000000000003,0.634547
0.7600000000000003,0.6346869501508015
0.7610000000000003,0.634702024626215
0.7620000000000003,0.6344333353737851
0.7630000000000003,0.6345156991762917
0.7640000000000003,0.63480037
0.7650000000000003,0.6349611264355286
0.7660000000000003,0.6346046717387128
0.7670000000000003,0.6339959621741911
0.7680000000000003,0.6337961019985199
0.7690000000000003,0.6340104890779907
0.7700000000000004,0.6339182883500825
0.7710000000000004,0.6338357924748762
0.7720000000000004,0.6335821225367506
0.7730000000000004,0.6330953799999999
0.7740000000000004,0.6326757693943938
0.7750000000000004,0.6326152098820047
0.7760000000000004,0.6326093101179953
0.7770000000000004,0.6323422226709265
0.7780000000000004,0.6322498899999999
0.7790000000000004,0.6320121788704886
0.7800000000000004,0.6314557005315732
0.7810000000000004,0.6308067529789508
0.7820000000000004,0.6307516705507055
0.7830000000000004,0.6305621253269531
0.7840000000000004,0.6300948263307834
0.7850000000000004,0.6299113655038248
0.7860000000000004,0.6291324577892554
0.7870000000000004,0.6286336800000001
0.7880000000000004,0.6288081359164182
0.7890000000000004,0.6283997721640916
0.7900000000000004,0.6278052418906053
0.7910000000000004,0.6270932671197709
0.7920000000000004,0.6263534999999999
0.7930000000000004,0.6258866794456277
0.7940000000000004,0.6258589608315583
0.7950000000000004,0.6259493781915819
0.7960000000000004,0.6255097399999997
0.7970000000000004,0.624728076112561
0.7980000000000004,0.6243393362009519
0.7990000000000004,0.6241493837990479
0.8000000000000004,0.6232937685562853
0.8010000000000004,0.6235946400000001
0.8020000000000004,0.6237923413959275
0.8030000000000004,0.6229319387220635
0.8040000000000004,0.6222226741852905
0.8050000000000004,0.6219200530261301
0.8060000000000004,0.6219032386248862
0.8070000000000004,0.6217657227537622
0.8080000000000004,0.6214034108693565
0.8090000000000004,0.6209268695308952
0.8100000000000004,0.62065065
0.8110000000000004,0.6207433289962899
0.8120000000000004,0.6206429586946521
0.8130000000000004,0.6205776913053477
0.8140000000000004,0.6206949888269883
0.8150000000000004,0.62088645
0.8160000000000004,0.6208257027401273
0.8170000000000004,0.6204627116568171
0.8180000000000004,0.6201846055621217
0.8190000000000004,0.6206584552613528
0.8200000000000004,0.6212514620767208
0.8210000000000004,0.6214591236773159
0.8220000000000004,0.6211429894840257
0.8230000000000004,0.6209622618072359
0.8240000000000004,0.62095714
0.8250000000000004,0.6210043421434216
0.8260000000000004,0.6212186983276673
0.8270000000000004,0.6221350816723334
0.8280000000000004,0.6224790165607658
0.8290000000000004,0.6222351800000001
0.8300000000000004,0.6224023799719001
0.8310000000000004,0.6229009611891405
0.8320000000000004,0.6229405992072397
0.8330000000000004,0.62245095
0.8340000000000004,0.6223665540304404
0.8350000000000004,0.6227695970854459
0.8360000000000004,0.6231238693718315
0.8370000000000004,0.6230159410794216
0.8380000000000004,0.6226383399999997
0.8390000000000004,0.6221142360988219
0.8400000000000004,0.6217241233967301
0.8410000000000004,0.6215040144021798
0.8420000000000004,0.6211094939452393
0.8430000000000004,0.6208141976640765
0.8440000000000004,0.6205806055036247
0.8450000000000004,0.6203557867445627
0.8460000000000004,0.6202705517046171
0.8470000000000004,0.6201820999999996
0.8480000000000004,0.6195130175157747
0.8490000000000004,0.6182646136332546
0.8500000000000004,0.6179462763667452
0.8510000000000004,0.6171909075537754
0.8520000000000004,0.6159471899999996
0.8530000000000004,0.6151996856451127
0.8540000000000004,0.6147641828126591
0.8550000000000004,0.6138579381248933
0.8560000000000004,0.6125375132043315
0.8570000000000004,0.6115794079888794
0.8580000000000004,0.6103783005389727
0.8590000000000004,0.60940524919154
0.8600000000000004,0.6086546275061498
0.8610000000000004,0.6075816799999996
0.8620000000000004,0.6065512182851824
0.8630000000000004,0.6053797348944038
0.8640000000000004,0.6041244551055952
0.8650000000000004,0.6030952402921025
0.8660000000000004,0.6017618199999992
0.8670000000000004,0.6000433835978352
0.8680000000000004,0.5982232847586614
0.8690000000000004,0.5967152401608913
0.8700000000000004,0.594904959999999
0.8710000000000004,0.5925351759051579
0.8720000000000004,0.5901257079462019
0.8730000000000004,0.5885230180806953
0.8740000000000004,0.5857638375921508
0.8750000000000004,0.582672059999999
0.8760000000000004,0.5803591909749181
0.8770000000000004,0.5774566875155228
0.8780000000000004,0.5747072049896493
0.8790000000000004,0.5719289477825766
0.8800000000000004,0.5692443299999994
0.8810000000000004,0.5680035677735108
0.8820000000000005,0.5668922433397325
0.8830000000000005,0.5654033697776971
0.8840000000000005,0.5639959599999997
0.8850000000000005,0.5633952525875254
0.8860000000000005,0.5626540106889723
0.8870000000000005,0.5621884593110273
0.8880000000000005,0.5625078668057683
0.8890000000000005,0.5616165399999998
0.8900000000000005,0.5610435559194182
0.8910000000000005,0.5606354734021293
0.8920000000000005,0.5594155443985795
0.8930000000000005,0.5591386627686276
0.8940000000000005,0.5593692749424497
0.8950000000000005,0.5598635174930255
0.8960000000000005,0.5602381687604622
0.8970000000000005,0.5596714056679131
0.8980000000000005,0.5596869000000003
0.8990000000000005,0.5602322777302772
0.9000000000000005,0.5600053178566858
0.9010000000000004,0.5603981521433145
0.9020000000000004,0.5604867891136912
0.9030000000000004,0.5602530800000001
0.9040000000000004,0.5604335061195611
0.9050000000000004,0.560239492741263
0.9060000000000004,0.5603308681724914
0.9070000000000004,0.5609500938076384
0.9080000000000004,0.561991349405095
0.9090000000000004,0.5639318520799966
0.9100000000000004,0.5655358518800069
0.9110000000000004,0.5670270750878025
0.9120000000000004,0.5701562200000017
0.9130000000000004,0.5738739754714112
0.9140000000000004,0.5774210927436642
0.9150000000000004,0.5801792148375594
0.9160000000000004,0.5823131586606877
0.9170000000000004,0.5846206500000012
0.9180000000000004,0.5873817597246146
0.9190000000000004,0.5893679904130804
0.9200000000000004,0.58951836699357
0.9210000000000004,0.5916170500000009
0.9220000000000004,0.5933144790319907
0.9230000000000004,0.5942177029850815
0.9240000000000004,0.5963669570149204
0.9250000000000004,0.5980982626870277
0.9260000000000004,0.5990737100000002
0.9270000000000004,0.5994483253413071
0.9280000000000004,0.5999824666008704
0.9290000000000004,0.6008691622660871
0.9300000000000004,0.6016659020326207
0.9310000000000004,0.6023774201955024
0.9320000000000004,0.6033969651746417
0.9330000000000004,0.6041556972380384
0.9340000000000004,0.6046240806325065
0.9350000000000004,0.6042534099999997
0.9360000000000004,0.6035631465696665
0.9370000000000004,0.6052200810119596
0.9380000000000004,0.6052706789880404
0.9390000000000004,0.60386438406324
0.9400000000000004,0.60395318
0.9410000000000004,0.6039817439143396
0.9420000000000004,0.6046774514417281
0.9430000000000004,0.6050588423721815
0.9440000000000004,0.6045048855397551
0.9450000000000004,0.6051336441622412
0.9460000000000004,0.6045498667554619
0.9470000000000004,0.6038876398668063
0.9480000000000004,0.604529373582272
0.9490000000000004,0.6037175100000001
0.9500000000000004,0.6038774891559919
0.9510000000000004,0.6047930727476902
0.9520000000000004,0.6049304572523101
0.9530000000000004,0.6038590807140066
0.9540000000000004,0.6029961099999999
0.9550000000000004,0.602672350676507
0.9560000000000004,0.6032061990403487
0.9570000000000004,0.604507543973102
0.9580000000000004,0.603488329999999
0.9590000000000004,0.6017854205138051
0.9600000000000004,0.6018368277886114
0.9610000000000004,0.603226258317085
0.9620000000000004,0.6031383908791176
0.9630000000000004,0.6015748999999989
0.9640000000000004,0.5995628068033355
0.9650000000000004,0.5982431653058344
0.9660000000000004,0.5977533597961099
0.9670000000000004,0.5977699798336984
0.9680000000000004,0.5978046082457823
0.9690000000000004,0.5976291762998847
0.9700000000000004,0.5969441705501721
0.9710000000000004,0.5944662595592942
0.9720000000000004,0.5924835800000005
0.9730000000000004,0.5933081982744821
0.9740000000000004,0.5921356534496616
0.9750000000000004,0.5913081365503375
0.9760000000000004,0.5900541025404248
0.9770000000000004,0.5879846800000001
0.9780000000000004,0.5881950231303622
0.9790000000000004,0.5875080272026391
0.9800000000000004,0.5857481151982391
0.9810000000000004,0.5846526709543091
0.9820000000000004,0.5852286633081322
0.9830000000000004,0.5835594422687846
0.9840000000000004,0.5801728815968185
0.9850000000000004,0.5777095246332914
0.9860000000000004,0.5779439799999997
0.9870000000000004,0.5772883120326194
0.9880000000000004,0.5754915936140551
0.9890000000000004,0.5746722963859441
0.9900000000000004,0.5755153215694161
0.9910000000000004,0.5728743100000004
0.9920000000000004,0.5737632134200348
0.9930000000000004,0.5749340500212963
0.9940000000000004,0.5706014266524648
0.9950000000000006,0.56857204
0.9960000000000006,0.5686281404268049
0.9970000000000006,0.5696708019227039
0.9980000000000006,0.5697669371159443
0.9990000000000006,0.5682780248895971
1.0000000000000004,0.5675941699999993
1.0010000000000006,0.5660967799999993
1.002000000000001,0.5651187899999994
1.0030000000000006,0.5642234699999996
1.0040000000000004,0.5637538558154179
1.0050000000000006,0.5627120099999988
1.006000000000001,0.5608662399999996
1.0070000000000006,0.5603510700000001
1.0080000000000005,0.5607219299999997
1.0090000000000006,0.5600438017298267
1.010000000000001,0.5593610999999997
1.0110000000000006,0.5589989999999992
1.0120000000000005,0.5578424299999998
1.0130000000000006,0.5572919800000002
1.014000000000001,0.5576993992580744
1.0150000000000006,0.55789149
1.0160000000000005,0.5579046000000001
1.0170000000000006,0.55804467
1.018000000000001,0.5581094000000002
1.0190000000000006,0.5584997109689033
1.0200000000000005,0.5584123099999998
1.0210000000000006,0.5578571599999999
1.022000000000001,0.5576960999999997
1.0230000000000006,0.55744326
1.0240000000000005,0.5574875500000004
1.0250000000000006,0.55819404
1.0260000000000007,0.5581267499999997
1.0270000000000006,0.5575952499999999
1.0280000000000005,0.5574193599999997
1.0290000000000006,0.5566983199999999
1.0300000000000007,0.5565363800000003
1.0310000000000006,0.5567897600000006
1.0320000000000005,0.5575443845675434
1.0330000000000006,0.5578900600000003
1.0340000000000007,0.5584619000000001
1.0350000000000006,0.5584237599999996
1.0360000000000005,0.5577377100000002
1.0370000000000006,0.5578703512348766
1.0380000000000007,0.5580826999999999
1.0390000000000006,0.5583161700000006
1.0400000000000005,0.55954039
1.0410000000000006,0.5596099499999992
1.0420000000000007,0.5584835326417351
1.0430000000000006,0.5582237199999996
1.0440000000000005,0.55767483
1.0450000000000006,0.5576605200000004
1.0460000000000007,0.5583320300000005
1.0470000000000006,0.5592416190410965
1.0480000000000005,0.5598098000000004
1.0490000000000006,0.5603217500000002
1.0500000000000007,0.5609188100000003
1.0510000000000006,0.5614504800000003
1.0520000000000005,0.5620099900000004
1.0530000000000006,0.5629378600000002
1.0540000000000007,0.5633048999999998
1.0550000000000006,0.5630448297880214
1.0560000000000005,0.5634427100000001
1.0570000000000006,0.5638172000000002
1.0580000000000007,0.5643064400000007
1.0590000000000006,0.5653994100000004
1.0600000000000005,0.5662486181951806
1.0610000000000006,0.5664305700000001
1.0620000000000007,0.5666525999999997
1.0630000000000006,0.5663995099999998
1.0640000000000005,0.56606215
1.0650000000000006,0.5659419420207978
1.0660000000000007,0.5656425400000002
1.0670000000000006,0.5658691500000006
1.0680000000000005,0.5666894300000002
1.0690000000000006,0.5668699700000002
1.0700000000000007,0.5672157654204583
1.0710000000000006,0.5671938699999995
1.0720000000000005,0.5664739000000001
1.0730000000000006,0.5661839799999998
1.0740000000000007,0.5659213699999999
1.0750000000000006,0.5657278300000003
1.0760000000000003,0.5660218000000002
1.0770000000000006,0.5661126999999999
1.0780000000000007,0.5660832042865714
1.0790000000000006,0.56622607
1.0800000000000003,0.5662957399999999
1.0810000000000006,0.5661138300000002
1.0820000000000007,0.5662332200000002
1.0830000000000006,0.5666326451024898
1.0840000000000003,0.5667836700000001
1.0850000000000006,0.5671385499999999
1.0860000000000007,0.5670316799999997
1.0870000000000006,0.5666869299999997
1.0880000000000003,0.5662358851044893
1.0890000000000006,0.5653924899999995
1.0900000000000007,0.5644935399999997
1.0910000000000006,0.5642089199999998
1.0920000000000003,0.56392854
1.0930000000000006,0.5638791349405059
1.0940000000000007,0.5639601899999999
1.0950000000000006,0.5637874599999997
1.0960000000000003,0.5633100299999996
1.0970000000000006,0.5626128299999993
1.0980000000000008,0.5616764999999992
1.0990000000000006,0.5608068699999991
1.1000000000000003,0.5595208399999996
1.1010000000000006,0.5585946999999994
1.1020000000000008,0.5578581699999995
1.1030000000000006,0.5570553499999994
1.1040000000000003,0.5562665499999998
1.1050000000000006,0.5557971599999993
1.1060000000000008,0.5547821603739619
1.1070000000000009,0.5536858999999994
1.1080000000000003,0.5526078899999991
1.1090000000000009,0.5512996899999993
1.1100000000000008,0.5502272199999994
1.1110000000000009,0.5492292762333759
1.1120000000000003,0.5481916099999995
1.1130000000000009,0.546890679999999
1.1140000000000008,0.545410219999999
1.1150000000000009,0.5439482899999988
1.1160000000000003,0.5421025845705418
1.1170000000000009,0.5400643299999983
1.1180000000000008,0.5376201899999977
1.1190000000000009,0.5350019299999978
1.1200000000000006,0.5318119499999984
1.1210000000000009,0.5281282183731604
1.1220000000000008,0.5241472699999973
1.1230000000000009,0.5199187999999973
1.1240000000000006,0.5158583499999981
1.1250000000000009,0.5115885099999974
1.1260000000000008,0.507565439999997
1.127000000000001,0.5042292499999977
1.1280000000000006,0.5008699299999985
1.129000000000001,0.4985548152384749
1.1300000000000008,0.49670719999999796
1.131000000000001,0.4944498199999988
1.1320000000000006,0.4926387999999989
1.133000000000001,0.4900944499999979
1.1340000000000008,0.4868933454394538
1.135000000000001,0.4838477399999979
1.1360000000000006,0.4806732799999977
1.137000000000001,0.4771562499999977
1.1380000000000008,0.4736878599999971
1.139000000000001,0.4704461041755805
1.1400000000000006,0.467273919999998
1.141000000000001,0.4641492399999982
1.1420000000000008,0.4615047599999982
1.143000000000001,0.4587313799999978
1.1440000000000006,0.4553390292350744
1.145000000000001,0.4516145899999968
1.1460000000000008,0.44689294999999535
1.147000000000001,0.4416189499999968
1.1480000000000006,0.4367496099999964
1.149000000000001,0.4312484599999972
1.1500000000000008,0.4269644599999966
1.1510000000000007,0.4231359399999978
1.1520000000000006,0.4199247099999989
1.1530000000000007,0.417537659999999
1.1540000000000008,0.4159997099999996
1.1550000000000007,0.41533178000000015
1.1560000000000006,0.4155463000000009
1.1570000000000007,0.41712006469253204
1.1580000000000008,0.4188669900000017
1.1590000000000007,0.4207148300000013
1.1600000000000006,0.42265719000000057
1.1610000000000007,0.4234727600000002
1.1620000000000008,0.4238163531016894
1.1630000000000007,0.42324736999999896
1.1640000000000006,0.4217218199999992
1.1650000000000007,0.4197857399999979
1.1660000000000008,0.4166351599999978
1.1670000000000007,0.4141491486011384
1.1680000000000006,0.4112637599999985
1.1690000000000007,0.4090306199999992
1.1700000000000008,0.4078560799999996
1.1710000000000007,0.4073317900000004
1.1720000000000006,0.4077927339056097
1.1730000000000007,0.4085595000000004
1.1740000000000008,0.4092655800000004
1.1750000000000007,0.4098003499999999
1.1760000000000006,0.40973186
1.1770000000000007,0.40966147
1.1780000000000008,0.4095816000000004
1.1790000000000007,0.4100962000000009
1.1800000000000006,0.4114469270962914
1.1810000000000007,0.4135178900000021
1.1820000000000008,0.4167180100000033
1.1830000000000007,0.4203130000000023
1.1840000000000006,0.4237685200000017
1.1850000000000007,0.4276189232336792
1.1860000000000008,0.4312512600000029
1.1870000000000007,0.4344466300000018
1.1880000000000006,0.4372377700000016
1.1890000000000007,0.43967909000000144
1.1900000000000008,0.4418387040385979
1.1910000000000007,0.4435143800000014
1.1920000000000006,0.4450788200000008
1.1930000000000007,0.4463000900000008
1.1940000000000008,0.44758886000000137
1.1950000000000007,0.44917427145885547
