wave,70_30
0.4920000000000001,0.8411892651030846
0.4930000000000001,0.8411173902598051
0.4940000000000001,0.8410458609939492
0.4950000000000001,0.8409746748564177
0.4960000000000001,0.8409038294213449
0.4970000000000001,0.8408333222858484
0.4980000000000001,0.8407631510697287
0.4990000000000001,0.8406933134152137
0.5000000000000001,0.8406238069866873
0.5010000000000001,0.84055563582571
0.5020000000000001,0.8404877925870727
0.5030000000000001,0.8404202749939903
0.5040000000000001,0.8403530807908624
0.5050000000000001,0.8402862077430276
0.5060000000000001,0.8402196536365187
0.5070000000000001,0.8401534162778204
0.5080000000000001,0.8400874934936241
0.5090000000000001,0.840021883130611
0.5100000000000001,0.839956583055197
0.5110000000000001,0.8398905236188343
0.5120000000000001,0.8398247692654579
0.5130000000000001,0.8397593179229887
0.5140000000000001,0.8396941675381616
0.5150000000000001,0.8396293160763227
0.5160000000000001,0.8395647615211826
0.5170000000000001,0.8395005018746492
0.5180000000000001,0.8394365351566015
0.5190000000000001,0.8393728594046799
0.5200000000000001,0.8393094726740953
0.5210000000000001,0.8392473863650871
0.5220000000000001,0.8391855864920696
0.5230000000000001,0.8391240711563127
0.5240000000000001,0.8390628384759709
0.5250000000000001,0.8390018865857981
0.5260000000000001,0.8389412136370551
0.5270000000000001,0.838880817797268
0.5280000000000001,0.8388206972500788
0.5290000000000001,0.838760850195039
0.5300000000000001,0.8387012748474554
0.5310000000000001,0.838642980633763
0.5320000000000001,0.8385849557755043
0.5330000000000001,0.8385271985287068
0.5340000000000001,0.8384697071645492
0.5350000000000001,0.8384124799691489
0.5360000000000001,0.8383555152433966
0.5370000000000001,0.8382988113028337
0.5380000000000001,0.8382423664774535
0.5390000000000001,0.8381861791115749
0.5400000000000001,0.8381302475636642
0.5410000000000001,0.838073479533727
0.5420000000000001,0.8380169632767107
0.5430000000000001,0.8379606971954394
0.5440000000000002,0.8379046797062524
0.5450000000000002,0.8378489092389014
0.5460000000000002,0.8377933842363783
0.5470000000000002,0.8377381031547875
0.5480000000000002,0.8376830644631877
0.5490000000000002,0.8376282666434793
0.5500000000000002,0.8375737081902666
0.5510000000000002,0.837519353875452
0.5520000000000002,0.8374652361015222
0.5530000000000002,0.8374113533993355
0.5540000000000002,0.8373577043119527
0.5550000000000002,0.837304287394477
0.5560000000000002,0.837251101213941
0.5570000000000002,0.8371981443491805
0.5580000000000002,0.8371454153907019
0.5590000000000002,0.8370929129406008
0.5600000000000002,0.8370406356123681
0.5610000000000002,0.8369896102377195
0.5620000000000002,0.8369388083156927
0.5630000000000002,0.8368882284889579
0.5640000000000002,0.8368378694112161
0.5650000000000002,0.836787729747055
0.5660000000000002,0.8367378081718666
0.5670000000000002,0.8366881033717101
0.5680000000000002,0.8366386140432414
0.5690000000000002,0.8365893388935641
0.5700000000000002,0.8365402766401522
0.5710000000000002,0.836491389069481
0.5720000000000002,0.8364427120142817
0.5730000000000002,0.8363942442215004
0.5740000000000002,0.8363459844479948
0.5750000000000002,0.8362979314605274
0.5760000000000002,0.8362500840355954
0.5770000000000002,0.8362024409593689
0.5780000000000002,0.8361550010275848
0.5790000000000002,0.8361077630454442
0.5800000000000002,0.8360607258275391
0.5810000000000002,0.8360138565332531
0.5820000000000002,0.835967185788856
0.5830000000000002,0.8359207124357058
0.5840000000000002,0.8358744353241698
0.5850000000000002,0.8358283533135595
0.5860000000000002,0.8357824652720033
0.5870000000000002,0.8357367700764335
0.5880000000000002,0.8356912666124177
0.5890000000000002,0.8356459537741474
0.5900000000000002,0.8356008304642886
0.5910000000000002,0.8355558822940778
0.5920000000000002,0.8355111215357133
0.5930000000000002,0.8354665471165909
0.5940000000000002,0.8354221579722515
0.5950000000000002,0.8353779530463898
0.5960000000000002,0.8353339312906933
0.5970000000000002,0.8352900916648369
0.5980000000000002,0.8352464331363503
0.5990000000000002,0.8352029546805616
0.6000000000000002,0.835159655280532
0.6010000000000002,0.8351163774424285
0.6020000000000002,0.8350732772580006
0.6030000000000002,0.835030353729317
0.6040000000000002,0.8349876058659138
0.6050000000000002,0.8349450326847274
0.6060000000000002,0.834902633210028
0.6070000000000002,0.8348604064733425
0.6080000000000002,0.8348183515133978
0.6090000000000002,0.83477646737604
0.6100000000000002,0.8347347531141802
0.6110000000000002,0.8346929818101376
0.6120000000000002,0.8346513793696514
0.6130000000000002,0.8346099448612407
0.6140000000000002,0.8345686773602464
0.6150000000000002,0.834527575948799
0.6160000000000002,0.8344866397157539
0.6170000000000002,0.8344458677565989
0.6180000000000002,0.8344052591734485
0.6190000000000002,0.834364813074935
0.6200000000000002,0.8343245285761538
0.6210000000000002,0.8342843504082498
0.6220000000000002,0.8342443322926101
0.6230000000000002,0.8342044733622043
0.6240000000000002,0.8341647727562662
0.6250000000000002,0.834125229620232
0.6260000000000002,0.8340858431056515
0.6270000000000002,0.834046612370174
0.6280000000000002,0.8340075365774753
0.6290000000000002,0.833968614897212
0.6300000000000002,0.8339298465049444
0.6310000000000002,0.8338923283770389
0.6320000000000002,0.8338549625751539
0.6330000000000002,0.8338177482901248
0.6340000000000002,0.8337806847185333
0.6350000000000002,0.8337437710626081
0.6360000000000002,0.8337070065302298
0.6370000000000002,0.8336703903348585
0.6380000000000002,0.8336339216954534
0.6390000000000002,0.8335975998364797
0.6400000000000002,0.8335614239878171
0.6410000000000002,0.8335241795481881
0.6420000000000002,0.8334870793447627
0.6430000000000002,0.8334501226231591
0.6440000000000002,0.8334133086342863
0.6450000000000002,0.8333766366342179
0.6460000000000002,0.8333401058842039
0.6470000000000002,0.8333037156505784
0.6480000000000002,0.8332674652047589
0.6490000000000002,0.8332313538231747
0.6500000000000002,0.8331953807872278
0.6510000000000002,0.833160562550561
0.6520000000000002,0.833125882181831
0.6530000000000002,0.833091338973466
0.6540000000000002,0.8330569322227542
0.6550000000000002,0.833022661231761
0.6560000000000002,0.8329885253073103
0.6570000000000003,0.8329545237609335
0.6580000000000003,0.8329206559088257
0.6590000000000003,0.8328869210718249
0.6600000000000003,0.8328533185753552
0.6610000000000003,0.8328198477493869
0.6620000000000003,0.8327865079284128
0.6630000000000003,0.8327532984514006
0.6640000000000003,0.8327202186617473
0.6650000000000003,0.8326872679072541
0.6660000000000003,0.8326544455400904
0.6670000000000003,0.8326217509167402
0.6680000000000003,0.8326186522944337
0.6690000000000003,0.8326855230154084
0.6700000000000003,0.8327522284891753
0.6710000000000003,0.8328177840266777
0.6720000000000003,0.8328831759473434
0.6730000000000003,0.8329484048674974
0.6740000000000003,0.8330134714002752
0.6750000000000003,0.83307837615568
0.6760000000000003,0.8331431197405507
0.6770000000000003,0.8332077027586426
0.6780000000000003,0.8332721258106169
0.6790000000000003,0.8333363894940405
0.6800000000000003,0.8334004944034509
0.6810000000000003,0.8334651207531856
0.6820000000000003,0.8335295897236875
0.6830000000000003,0.8335939019005337
0.6840000000000003,0.833658057866329
0.6850000000000003,0.8337220582007359
0.6860000000000003,0.833785903480464
0.6870000000000003,0.8338495942793295
0.6880000000000003,0.8339131311682225
0.6890000000000003,0.8339765147151784
0.6900000000000003,0.8340397454853432
0.6910000000000003,0.834102108878982
0.6920000000000003,0.8341643219860709
0.6930000000000003,0.8342263853590437
0.6940000000000003,0.834288299547567
0.6950000000000003,0.8343500650985476
0.6960000000000003,0.8344116825561733
0.6970000000000003,0.8344731524618991
0.6980000000000003,0.8345344753544662
0.6990000000000003,0.8345956517699795
0.7000000000000003,0.8346566822418375
0.7010000000000003,0.8347174181721382
0.7020000000000003,0.8347780095008797
0.7030000000000003,0.8348384567526859
0.7040000000000003,0.8348987604496094
0.7050000000000003,0.8349589211111165
0.7060000000000003,0.8350189392541052
0.7070000000000003,0.8350788153929457
0.7080000000000003,0.8351385500394539
0.7090000000000003,0.8351981437029342
0.7100000000000003,0.8352575968902195
0.7110000000000003,0.8353167254498811
0.7120000000000003,0.8353757148868401
0.7130000000000003,0.8354345656994333
0.7140000000000003,0.8354932783835897
0.7150000000000003,0.8355518534328039
0.7160000000000003,0.835610291338157
0.7170000000000003,0.8356685925883607
0.7180000000000003,0.8357267576697617
0.7190000000000003,0.8357847870663213
0.7200000000000003,0.8358426812596637
0.7210000000000003,0.8359005262608543
0.7220000000000003,0.8359582353747439
0.7230000000000003,0.8360158090802166
0.7240000000000003,0.8360732478538635
0.7250000000000003,0.8361305521699804
0.7260000000000003,0.836187722500591
0.7270000000000003,0.8362447593154608
0.7280000000000003,0.8363016630820878
0.7290000000000003,0.8363584342657515
0.7300000000000003,0.8364150733294982
0.7310000000000003,0.8364713948652008
0.7320000000000003,0.8365275870134853
0.7330000000000003,0.8365836502261472
0.7340000000000003,0.8366395849528108
0.7350000000000003,0.8366953916409898
0.7360000000000003,0.8367510707360545
0.7370000000000003,0.8368066226812811
0.7380000000000003,0.8368620479178317
0.7390000000000003,0.8369173468848015
0.7400000000000003,0.836972520019198
0.7410000000000003,0.8370274623940066
0.7420000000000003,0.8370822813474488
0.7430000000000003,0.8371369773063035
0.7440000000000003,0.8371915506953603
0.7450000000000003,0.8372460019373861
0.7460000000000003,0.8373003314532005
0.7470000000000003,0.8373545396616352
0.7480000000000003,0.8374086269795484
0.7490000000000003,0.8374625938218772
0.7500000000000003,0.8375164406015985
0.7510000000000003,0.8375681657419898
0.7520000000000003,0.8376197739502862
0.7530000000000003,0.8376712656265054
0.7540000000000003,0.8377226411688156
0.7550000000000003,0.8377739009735194
0.7560000000000003,0.8378250454350926
0.7570000000000003,0.8378760749461869
0.7580000000000003,0.8379269898976253
0.7590000000000003,0.8379777906784286
0.7600000000000003,0.8380284776758222
0.7610000000000003,0.8380780285111238
0.7620000000000003,0.8381274682020241
0.7630000000000003,0.8381767971249765
0.7640000000000003,0.8382260156546946
0.7650000000000003,0.8382751241641772
0.7660000000000003,0.8383241230247064
0.7670000000000003,0.8383730126058606
0.7680000000000003,0.8384217932755371
0.7690000000000003,0.8384704653999412
0.7700000000000004,0.8385190293436047
0.7710000000000004,0.838567066111304
0.7720000000000004,0.8386149961860119
0.7730000000000004,0.8386628199251018
0.7740000000000004,0.8387105376843151
0.7750000000000004,0.8387581498177707
0.7760000000000004,0.8388056566779905
0.7770000000000004,0.8388530586158868
0.7780000000000004,0.8389003559807957
0.7790000000000004,0.8389475491204628
0.7800000000000004,0.8389946383810724
0.7810000000000004,0.8390416933681051
0.7820000000000004,0.8390886450387133
0.7830000000000004,0.8391354937347831
0.7840000000000004,0.8391822397966759
0.7850000000000004,0.8392288835631971
0.7860000000000004,0.8392754253716366
0.7870000000000004,0.8393218655577994
0.7880000000000004,0.8393682044559716
0.7890000000000004,0.8394144423989447
0.7900000000000004,0.8394605797180312
0.7910000000000004,0.839506616743062
0.7920000000000004,0.8395525538024116
0.7930000000000004,0.8395983912229781
0.7940000000000004,0.8396441293302126
0.7950000000000004,0.8396897684481459
0.7960000000000004,0.8397353088993427
0.7970000000000004,0.839780751004951
0.7980000000000004,0.8398260950847091
0.7990000000000004,0.8398713414569334
0.8000000000000004,0.8399164904385408
0.8010000000000004,0.839964944045857
0.8020000000000004,0.8400132949668087
0.8030000000000004,0.8400615435305797
0.8040000000000004,0.8401096900649323
0.8050000000000004,0.8401577348961825
0.8060000000000004,0.8402056783492369
0.8070000000000004,0.8402535207475924
0.8080000000000004,0.8403012624133281
0.8090000000000004,0.8403489036671437
0.8100000000000004,0.8403964448283335
0.8110000000000004,0.8404459579757724
0.8120000000000004,0.8404953694637904
0.8130000000000004,0.8405446796139474
0.8140000000000004,0.8405938887464225
0.8150000000000004,0.8406429971800163
0.8160000000000004,0.8406920052321546
0.8170000000000004,0.8407409132189192
0.8180000000000004,0.8407897214550228
0.8190000000000004,0.8408384302538185
0.8200000000000004,0.8408870399273651
0.8210000000000004,0.8409348280224573
0.8220000000000004,0.8409825175358503
0.8230000000000004,0.8410301087753828
0.8240000000000004,0.8410776020475994
0.8250000000000004,0.8411249976577074
0.8260000000000004,0.8411722959096671
0.8270000000000004,0.8412194971061213
0.8280000000000004,0.841266601548433
0.8290000000000004,0.8413136095367062
0.8300000000000004,0.8413605213697577
0.8310000000000004,0.8414060103570242
0.8320000000000004,0.8414514059797696
0.8330000000000004,0.8414967085272222
0.8340000000000004,0.8415419182874146
0.8350000000000004,0.8415870355471601
0.8360000000000004,0.8416320605920664
0.8370000000000004,0.8416769937065331
0.8380000000000004,0.8417218351737953
0.8390000000000004,0.8417665852758551
0.8400000000000004,0.8418112442935728
0.8410000000000004,0.8418472587170942
0.8420000000000004,0.841883197327143
0.8430000000000004,0.8419190603612128
0.8440000000000004,0.8419548480558022
0.8450000000000004,0.8419905606463891
0.8460000000000004,0.8420261983674779
0.8470000000000004,0.8420617614525545
0.8480000000000004,0.8420972501341448
0.8490000000000004,0.8421326646437928
0.8500000000000004,0.8421680052120595
0.8510000000000004,0.8422043219876698
0.8520000000000004,0.842240564659727
0.8530000000000004,0.8422767334579859
0.8540000000000004,0.8423128286111978
0.8550000000000004,0.8423488503471989
0.8560000000000004,0.84238479889284
0.8570000000000004,0.8424206744740481
0.8580000000000004,0.8424564773158019
0.8590000000000004,0.8424922076421424
0.8600000000000004,0.8425278656761843
0.8610000000000004,0.8425565870772318
0.8620000000000004,0.8425852477252707
0.8630000000000004,0.8426138478094229
0.8640000000000004,0.8426423875180331
0.8650000000000004,0.8426708670386114
0.8660000000000004,0.8426992865579193
0.8670000000000004,0.8427276462619346
0.8680000000000004,0.8427559463358585
0.8690000000000004,0.8427841869641033
0.8700000000000004,0.8428123683303228
0.8710000000000004,0.8428340858698047
0.8720000000000004,0.8428557565821118
0.8730000000000004,0.8428773806138352
0.8740000000000004,0.8428989581109452
0.8750000000000004,0.8429204892187976
0.8760000000000004,0.8429419740821502
0.8770000000000004,0.8429634128451551
0.8780000000000004,0.8429848056513348
0.8790000000000004,0.843006152643633
0.8800000000000004,0.8430274539644086
0.8810000000000004,0.8430528328447476
0.8820000000000005,0.8430781585690073
0.8830000000000005,0.843103431300102
0.8840000000000005,0.8431286512002613
0.8850000000000005,0.843153818431052
0.8860000000000005,0.843178933153373
0.8870000000000005,0.8432039955274477
0.8880000000000005,0.8432290057128733
0.8890000000000005,0.8432539638685683
0.8900000000000005,0.8432788701528111
0.8910000000000005,0.8433138746265245
0.8920000000000005,0.8433488109782152
0.8930000000000005,0.8433836794094569
0.8940000000000005,0.843418480120995
0.8950000000000005,0.8434532133128302
0.8960000000000005,0.8434878791840967
0.8970000000000005,0.8435224779331972
0.8980000000000005,0.8435570097576932
0.8990000000000005,0.8435914748544039
0.9000000000000005,0.8436258734193365
0.9010000000000004,0.8436604191504782
0.9020000000000004,0.843694897200931
0.9030000000000004,0.8437293077680391
0.9040000000000004,0.8437636510483498
0.9050000000000004,0.8437979272376573
0.9060000000000004,0.8438321365309717
0.9070000000000004,0.843866279122548
0.9080000000000004,0.8439003552058577
0.9090000000000004,0.8439343649736301
0.9100000000000004,0.8439683086178371
0.9110000000000004,0.8440003315215783
0.9120000000000004,0.8440322917419891
0.9130000000000004,0.8440641894609162
0.9140000000000004,0.8440960248595446
0.9150000000000004,0.8441277981183123
0.9160000000000004,0.844159509416948
0.9170000000000004,0.8441911589345078
0.9180000000000004,0.8442227468493186
0.9190000000000004,0.8442542733390266
0.9200000000000004,0.8442857385805924
0.9210000000000004,0.8443160252101324
0.9220000000000004,0.8443462539635287
0.9230000000000004,0.8443764250081994
0.9240000000000004,0.8444065385109099
0.9250000000000004,0.8444365946377788
0.9260000000000004,0.8444665935542989
0.9270000000000004,0.8444965354252794
0.9280000000000004,0.8445264204149329
0.9290000000000004,0.844556248686808
0.9300000000000004,0.8445860204038326
0.9310000000000004,0.8446131900086302
0.9320000000000004,0.8446403064855489
0.9330000000000004,0.8446673699872741
0.9340000000000004,0.8446943806658918
0.9350000000000004,0.8447213386729128
0.9360000000000004,0.8447482441592691
0.9370000000000004,0.8447750972752816
0.9380000000000004,0.8448018981707133
0.9390000000000004,0.8448286469947395
0.9400000000000004,0.8448553438959757
0.9410000000000004,0.8448798786824294
0.9420000000000004,0.8449043654229509
0.9430000000000004,0.8449288042550936
0.9440000000000004,0.8449531953158762
0.9450000000000004,0.8449775387418141
0.9460000000000004,0.845001834668883
0.9470000000000004,0.8450260832325422
0.9480000000000004,0.8450502845677166
0.9490000000000004,0.8450744388088216
0.9500000000000004,0.8450985460897669
0.9510000000000004,0.8450925436604905
0.9520000000000004,0.8450865541526301
0.9530000000000004,0.8450805775222141
0.9540000000000004,0.8450746137254834
0.9550000000000004,0.8450686627188557
0.9560000000000004,0.8450627244589646
0.9570000000000004,0.8450567989026339
0.9580000000000004,0.8450508860068786
0.9590000000000004,0.8450449857288969
0.9600000000000004,0.8450390980261002
0.9610000000000004,0.8450268884111279
0.9620000000000004,0.8450147042718177
0.9630000000000004,0.8450025455222145
0.9640000000000004,0.8449904120767666
0.9650000000000004,0.8449783038502862
0.9660000000000004,0.8449662207579726
0.9670000000000004,0.8449541627154001
0.9680000000000004,0.8449421296385149
0.9690000000000004,0.8449301214436482
0.9700000000000004,0.8449181380474892
0.9710000000000004,0.8449004658000268
0.9720000000000004,0.8448828323599955
0.9730000000000004,0.8448652375964459
0.9740000000000004,0.8448476813790158
0.9750000000000004,0.8448301635779291
0.9760000000000004,0.8448126840640098
0.9770000000000004,0.8447952427086344
0.9780000000000004,0.8447778393837699
0.9790000000000004,0.8447604739619495
0.9800000000000004,0.8447431463162822
0.9810000000000004,0.8447202334213539
0.9820000000000004,0.8446973702681279
0.9830000000000004,0.8446745566873025
0.9840000000000004,0.8446517925103469
0.9850000000000004,0.8446290775695052
0.9860000000000004,0.8446064116977645
0.9870000000000004,0.8445837947288866
0.9880000000000004,0.8445612264973614
0.9890000000000004,0.8445387068384447
0.9900000000000004,0.8445162355881208
0.9910000000000004,0.8444709824876364
0.9920000000000004,0.8444258360072895
0.9930000000000004,0.8443807957562279
0.9940000000000004,0.8443358613455573
0.9950000000000006,0.8442910323883065
0.9960000000000006,0.8442463084993992
0.9970000000000006,0.8442016892956806
0.9980000000000006,0.8441571743958824
0.9990000000000006,0.844112763420603
1.0000000000000004,0.8440684559923082
1.0010000000000006,0.8439999079085005
1.002000000000001,0.8439315344513391
1.0030000000000006,0.8438633349257714
1.0040000000000004,0.8437953086405565
1.0050000000000006,0.8437274549082263
1.006000000000001,0.8436597730450819
1.0070000000000006,0.8435922623711399
1.0080000000000005,0.8435249222101439
1.0090000000000006,0.8434577518895073
1.010000000000001,0.8433907507402739
1.0110000000000006,0.8433589713579672
1.0120000000000005,0.8433272616663059
1.0130000000000006,0.8432956214271531
1.014000000000001,0.8432640504034623
1.0150000000000006,0.8432325483592665
1.0160000000000005,0.8432011150596861
1.0170000000000006,0.843169750270894
1.018000000000001,0.8431384537601421
1.0190000000000006,0.8431072252957487
1.0200000000000005,0.8430760646470774
1.0210000000000006,0.8430915225725382
1.022000000000001,0.8431069511755643
1.0230000000000006,0.8431223505353527
1.0240000000000005,0.8431377207308081
1.0250000000000006,0.8431530618405401
1.0260000000000007,0.8431683739428808
1.0270000000000006,0.8431836571158811
1.0280000000000005,0.8431989114372922
1.0290000000000006,0.8432141369846142
1.0300000000000007,0.8432293338350446
1.0310000000000006,0.8432671969140328
1.0320000000000005,0.8433049985222212
1.0330000000000006,0.8433427388132702
1.0340000000000007,0.843380417940309
1.0350000000000006,0.8434180360559522
1.0360000000000005,0.8434555933122965
1.0370000000000006,0.8434930898609154
1.0380000000000007,0.8435305258528811
1.0390000000000006,0.8435679014387496
1.0400000000000005,0.843605216768569
1.0410000000000006,0.8436846904019135
1.0420000000000007,0.843764062608533
1.0430000000000006,0.8438433336177533
1.0440000000000005,0.8439225036581678
1.0450000000000006,0.8440015729576482
1.0460000000000007,0.8440805417433397
1.0470000000000006,0.8441594102416581
1.0480000000000005,0.8442381786782847
1.0490000000000006,0.844316847278219
1.0500000000000007,0.8443954162657223
1.0510000000000006,0.8444873430294646
1.0520000000000005,0.8445791639798517
1.0530000000000006,0.844670879355801
1.0540000000000007,0.844762489395479
1.0550000000000006,0.8448539943363108
1.0560000000000005,0.8449453944149908
1.0570000000000006,0.8450366898674624
1.0580000000000007,0.8451278809289374
1.0590000000000006,0.8452189678339065
1.0600000000000005,0.8453099508161125
1.0610000000000006,0.8453847123401598
1.0620000000000007,0.8454593786103818
1.0630000000000006,0.8455339498384353
1.0640000000000005,0.8456084262353009
1.0650000000000006,0.8456828080113568
1.0660000000000007,0.8457570953762373
1.0670000000000006,0.8458312885389685
1.0680000000000005,0.8459053877079237
1.0690000000000006,0.8459793930908159
1.0700000000000007,0.8460533048946965
1.0710000000000006,0.846106680219583
1.0720000000000005,0.8461599799060769
1.0730000000000006,0.8462132041272106
1.0740000000000007,0.8462663530554837
1.0750000000000006,0.8463194268628551
1.0760000000000003,0.8463724257207168
1.0770000000000006,0.8464253497999368
1.0780000000000007,0.8464781992708399
1.0790000000000006,0.8465309743031958
1.0800000000000003,0.846583675066259
1.0810000000000006,0.8466193423776918
1.0820000000000007,0.8466549534741666
1.0830000000000006,0.8466905084890131
1.0840000000000003,0.8467260075551386
1.0850000000000006,0.8467614508049965
1.0860000000000007,0.8467968383706492
1.0870000000000006,0.8468321703837028
1.0880000000000003,0.8468674469753505
1.0890000000000006,0.8469026682763551
1.0900000000000007,0.8469378344170748
1.0910000000000006,0.8469782401109633
1.0920000000000003,0.8470185845740328
1.0930000000000006,0.8470588679477596
1.0940000000000007,0.8470990903731825
1.0950000000000006,0.8471392519908757
1.0960000000000003,0.8471793529409707
1.0970000000000006,0.8472193933631844
1.0980000000000008,0.8472593733967544
1.0990000000000006,0.8472992931804914
1.1000000000000003,0.8473391528527812
1.1010000000000006,0.8473562398865246
1.1020000000000008,0.8473732983733735
1.1030000000000006,0.847390328384542
1.1040000000000003,0.8474073299910286
1.1050000000000006,0.8474243032635798
1.1060000000000008,0.847441248272716
1.1070000000000009,0.847458165088711
1.1080000000000003,0.8474750537816083
1.1090000000000009,0.847491914421221
1.1100000000000008,0.8475087470771312
1.1110000000000009,0.8475245796078194
1.1120000000000003,0.8475403847537517
1.1130000000000009,0.8475561625824763
1.1140000000000008,0.8475719131613308
1.1150000000000009,0.8475876365574133
1.1160000000000003,0.8476033328376067
1.1170000000000009,0.8476190020685861
1.1180000000000008,0.8476346443167696
1.1190000000000009,0.8476502596484021
1.1200000000000006,0.8476658481294712
1.1210000000000009,0.8476399447385639
1.1220000000000008,0.8476140917270596
1.1230000000000009,0.8475882889412399
1.1240000000000006,0.8475625362280009
1.1250000000000009,0.847536833434873
1.1260000000000008,0.8475111804100041
1.127000000000001,0.8474855770021448
1.1280000000000006,0.8474600230606883
1.129000000000001,0.8474345184356279
1.1300000000000008,0.8474090629775406
1.131000000000001,0.8473862194071616
1.1320000000000006,0.8473634191746479
1.133000000000001,0.8473406621505213
1.1340000000000008,0.847317948205842
1.135000000000001,0.8472952772121706
1.1360000000000006,0.8472726490415692
1.137000000000001,0.8472500635666428
1.1380000000000008,0.8472275206604524
1.139000000000001,0.8472050201966186
1.1400000000000006,0.8471825620492076
1.141000000000001,0.8472042214073104
1.1420000000000008,0.8472258467872925
1.143000000000001,0.8472474382694501
1.1440000000000006,0.8472689959338183
1.145000000000001,0.8472905198601837
1.1460000000000008,0.8473120101280659
1.147000000000001,0.847333466816749
1.1480000000000006,0.8473548900052603
1.149000000000001,0.847376279772371
1.1500000000000008,0.847397636196609
1.1510000000000007,0.8472392657861206
1.1520000000000006,0.8470813758505763
1.1530000000000007,0.8469239638997139
1.1540000000000008,0.8467670274625424
1.1550000000000007,0.8466105640870872
1.1560000000000006,0.8464545713402383
1.1570000000000007,0.846299046807487
1.1580000000000008,0.8461439880927922
1.1590000000000007,0.8459893928183588
1.1600000000000006,0.8458352586244551
1.1610000000000007,0.8456692740862335
1.1620000000000008,0.8455037994125216
1.1630000000000007,0.8453388319120898
1.1640000000000006,0.8451743689149679
1.1650000000000007,0.8450104077722452
1.1660000000000008,0.8448469458557895
1.1670000000000007,0.8446839805580705
1.1680000000000006,0.8445215092919309
1.1690000000000007,0.8443595294903355
1.1700000000000008,0.8441980386062006
1.1710000000000007,0.84400573170316
1.1720000000000006,0.843814052078654
1.1730000000000007,0.8436229961473798
1.1740000000000008,0.8434325603550779
1.1750000000000007,0.8432427411782377
1.1760000000000006,0.8430535351237283
1.1770000000000007,0.8428649387283814
1.1780000000000008,0.8426769485587
1.1790000000000007,0.8424895612104655
1.1800000000000006,0.8423027733084213
1.1810000000000007,0.8421024778605207
1.1820000000000008,0.8419028430111632
1.1830000000000007,0.8417038649228928
1.1840000000000006,0.8415055397921904
1.1850000000000007,0.8413078638490631
1.1860000000000008,0.8411108333566384
1.1870000000000007,0.8409144446107504
1.1880000000000006,0.8407186939395501
