Model: , Shkurtov mixing model of optical constants
Timestamp: ,2022-09-20 10:28:47
,Compound,Molecular Formula,Grainsize (micron),Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Tholin He 21,N2-CH4,100,100.0,100K,0.4 to 3.5 micron ,"He, 2021",

wave,Tholin He 21
0.4,0.02770748737001938
0.401,0.027795287891649423
0.402,0.02748773532467652
0.40299999999999997,0.02712089726256295
0.40399999999999997,0.026726142104561035
0.405,0.02638643635052773
0.406,0.02596516856495157
0.407,0.02558478576997203
0.408,0.02526315465356177
0.409,0.02485962457210178
0.41,0.024568711280004152
0.411,0.024295349376767916
0.412,0.024045949978539483
0.413,0.023815836461746898
0.414,0.02361636175552917
0.415,0.023436340191562266
0.416,0.02324371095520661
0.417,0.0230965218936241
0.418,0.022916775430413594
0.419,0.02280751749709964
0.42,0.022681273082028497
0.421,0.022556271506346093
0.422,0.022418797712859373
0.423,0.02233172548861262
0.424,0.022209758986765138
0.425,0.022099508168906823
0.4260000000000001,0.02198958270701823
0.4270000000000001,0.021899198026961386
0.4280000000000001,0.021807965182247813
0.4290000000000001,0.021717680601284428
0.4300000000000001,0.021658827909828204
0.4310000000000001,0.021571853129898955
0.4320000000000001,0.021502007507262277
0.4330000000000001,0.021430822473529787
0.4340000000000001,0.02138315861304463
0.4350000000000001,0.021329804910841688
0.4360000000000001,0.021234369269386377
0.4370000000000001,0.021163530661876706
0.4380000000000001,0.021102594310377754
0.4390000000000001,0.021042220625108854
0.4400000000000001,0.020978569726555207
0.4410000000000001,0.0209203095459074
0.4420000000000001,0.020858921363501537
0.4430000000000001,0.020803624331239945
0.4440000000000001,0.020755752541244732
0.4450000000000001,0.02071117982152515
0.4460000000000001,0.02065959849341681
0.4470000000000001,0.02060954855419439
0.4480000000000001,0.020562049161057416
0.4490000000000001,0.020528035912597886
0.4500000000000001,0.0204748759419644
0.4510000000000001,0.020435223425259608
0.4520000000000001,0.02039383644754622
0.4530000000000001,0.020350373351917028
0.4540000000000001,0.02031389214745616
0.4550000000000001,0.02027266763986546
0.4560000000000001,0.020235684035050383
0.4570000000000001,0.020197675196904186
0.4580000000000001,0.020163089038145898
0.4590000000000001,0.020127860579052026
0.4600000000000001,0.02009576241815836
0.4610000000000001,0.020054648144963494
0.4620000000000001,0.020028478235747826
0.4630000000000001,0.019988918002002976
0.4640000000000001,0.019956597544826593
0.4650000000000001,0.01992523151523784
0.4660000000000001,0.019897372167083205
0.4670000000000001,0.019870492675448048
0.4680000000000001,0.01983387512536794
0.4690000000000001,0.019804755032016175
0.4700000000000001,0.019772729610416206
0.4710000000000001,0.019742148442738028
0.4720000000000001,0.01971953965873041
0.4730000000000001,0.019690750534003598
0.4740000000000001,0.019667630366132727
0.4750000000000001,0.01964233451021613
0.4760000000000001,0.019611345615356157
0.4770000000000001,0.01958721376169592
0.4780000000000001,0.01956046995168137
0.4790000000000001,0.019537039429462055
0.4800000000000001,0.019515140350858218
0.4810000000000001,0.019489052216144387
0.4820000000000001,0.01946478304061472
