Model: , Shkurtov mixing model of optical constants
Timestamp: ,2022-09-20 10:20:43
,Compound,Molecular Formula,Grainsize (micron),Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Tholin Mahjoub 12 5%,CH4,100,100.0,293K,0.37-1.0 micron,"Mahjoub, 2012",https://doi.org/10.1016/j.icarus.2012.08.017

wave,Tholin Mahjoub 12 5%
0.4,0.02039461127730746
0.401,0.02039461127730746
0.402,0.02039461127730746
0.40299999999999997,0.02039461127730746
0.40399999999999997,0.02039461127730746
0.405,0.02039461127730746
0.406,0.02039461127730746
0.407,0.02039461127730746
0.408,0.02039461127730746
0.409,0.02039461127730746
0.41,0.02039461127730746
0.411,0.020345847823399765
0.412,0.020297155174379355
0.413,0.020248533337177577
0.414,0.020199982318633403
0.415,0.020151502125461462
0.416,0.02010309276428046
0.417,0.020054754241588313
0.418,0.020006486563769244
0.419,0.01995828973710445
0.42,0.019910163767761446
0.421,0.01995828973710445
0.422,0.020006486563769244
0.423,0.02005475424158476
0.424,0.02010309276428046
0.425,0.020151502125461462
0.4260000000000001,0.020199982318633403
0.4270000000000001,0.020248533337177577
0.4280000000000001,0.020297155174379355
0.4290000000000001,0.020345847823403318
0.4300000000000001,0.02039461127730746
0.4310000000000001,0.020297155174375803
0.4320000000000001,0.020199982318633403
0.4330000000000001,0.02010309276428046
0.4340000000000001,0.020006486563769244
0.4350000000000001,0.019910163767757894
0.4360000000000001,0.01981412442513175
0.4370000000000001,0.01971836858296072
0.4380000000000001,0.01962289628652414
0.4390000000000001,0.01952770757926814
0.4400000000000001,0.01943280250283408
0.4410000000000001,0.01943280250283408
0.4420000000000001,0.01943280250283408
0.4430000000000001,0.01943280250283408
0.4440000000000001,0.01943280250283408
0.4450000000000001,0.01943280250283408
0.4460000000000001,0.01943280250283408
0.4470000000000001,0.01943280250283408
0.4480000000000001,0.01943280250283408
0.4490000000000001,0.01943280250283408
0.4500000000000001,0.01943280250283408
0.4510000000000001,0.01938545633868216
0.4520000000000001,0.019338181097019458
0.4530000000000001,0.019290976782528446
0.4540000000000001,0.01924384339978147
0.4550000000000001,0.019196780953233628
0.4560000000000001,0.01914978944722634
0.4570000000000001,0.01910286888598023
0.4580000000000001,0.01905601927359868
0.4590000000000001,0.019009240614071388
0.4600000000000001,0.018962532911270813
0.4610000000000001,0.018915896168945068
0.4620000000000001,0.018869330390739236
0.4630000000000001,0.0188228355801634
0.4640000000000001,0.018776411740613952
0.4650000000000001,0.0187300588753736
0.4660000000000001,0.01868377698760071
0.4670000000000001,0.01863756608033995
0.4680000000000001,0.018591426156504554
0.4690000000000001,0.018545357218904712
0.4700000000000001,0.018499359270212068
0.4710000000000001,0.018499359270212068
0.4720000000000001,0.018499359270212068
0.4730000000000001,0.018499359270212068
0.4740000000000001,0.018499359270212068
0.4750000000000001,0.018499359270212068
0.4760000000000001,0.018499359270212068
0.4770000000000001,0.018499359270212068
0.4780000000000001,0.018499359270212068
0.4790000000000001,0.018499359270212068
0.4800000000000001,0.018499359270212068
0.4810000000000001,0.018499359270212068
0.4820000000000001,0.018499359270212068
0.4830000000000001,0.018499359270212068
0.4840000000000001,0.018499359270212068
0.4850000000000001,0.018499359270212068
0.4860000000000001,0.018499359270212068
0.4870000000000001,0.018499359270212068
0.4880000000000001,0.018499359270212068
0.4890000000000001,0.018499359270212068
0.4900000000000001,0.018499359270212068
0.4910000000000001,0.018499359270212068
0.4920000000000001,0.018499359270212068
0.4930000000000001,0.018499359270212068
0.4940000000000001,0.018499359270212068
0.4950000000000001,0.018499359270212068
0.4960000000000001,0.018499359270212068
0.4970000000000001,0.018499359270212068
0.4980000000000001,0.018499359270212068
0.4990000000000001,0.018499359270212068
0.5000000000000001,0.018499359270212068
0.5010000000000001,0.018453432312988127
0.5020000000000001,0.018407576349673604
0.5030000000000001,0.01836179138258842
0.5040000000000001,0.018316077413917498
0.5050000000000001,0.018270434445746275
0.5060000000000001,0.018224862480021642
0.5070000000000001,0.018179361518569692
0.5080000000000001,0.01813393156309928
0.5090000000000001,0.01808857261519492
0.5100000000000001,0.01804328467631322
0.5110000000000001,0.018043284676309668
0.5120000000000001,0.01804328467631322
0.5130000000000001,0.018043284676309668
0.5140000000000001,0.01804328467631322
0.5150000000000001,0.01804328467631322
0.5160000000000001,0.01804328467631322
0.5170000000000001,0.01804328467631322
0.5180000000000001,0.018043284676316773
0.5190000000000001,0.018043284676320326
0.5200000000000001,0.01804328467632388
0.5210000000000001,0.01804328467632743
0.5220000000000001,0.018043284676334537
0.5230000000000001,0.018043284676341642
0.5240000000000001,0.018043284676348748
0.5250000000000001,0.01804328467636296
0.5260000000000001,0.018043284676380722
0.5270000000000001,0.018043284676402038
0.5280000000000001,0.018043284676434013
0.5290000000000001,0.018043284676473093
0.5300000000000001,0.018043284676526383
0.5310000000000001,0.017998067748013824
0.5320000000000001,0.017952921831074775
0.5330000000000001,0.01790784692678926
0.5340000000000001,0.017862843036127174
0.5350000000000001,0.0178179101599234
0.5360000000000001,0.017773048298892036
0.5370000000000001,0.01772825745361928
0.5380000000000001,0.017683537624559875
0.5390000000000001,0.017638888812054887
0.5400000000000001,0.01759431101631037
0.5410000000000001,0.01754980423747199
0.5420000000000001,0.017505368475443817
0.5430000000000001,0.017461003730051772
0.5440000000000002,0.017416710001008084
0.5450000000000002,0.017372487287882876
0.5460000000000002,0.017328335590121924
0.5470000000000002,0.01728425490705021
0.5480000000000002,0.017240245237861274
0.5490000000000002,0.017196306581617193
0.5500000000000002,0.01715243893725571
0.5510000000000002,0.017152438937667824
0.5520000000000002,0.017152438938143888
0.5530000000000002,0.01715243893869811
0.5540000000000002,0.017152438939334047
0.5550000000000002,0.017152438940076564
0.5560000000000002,0.01715243894093632
0.5570000000000002,0.01715243894193108
0.5580000000000002,0.017152438943078607
0.5590000000000002,0.017152438944407322
0.5600000000000002,0.017152438945945647
0.5610000000000002,0.017152438948308202
0.5620000000000002,0.017152438951168136
0.5630000000000002,0.017152438954610716
0.5640000000000002,0.017152438958763838
0.5650000000000002,0.017152438963762506
0.5660000000000002,0.017152438969780803
0.5670000000000002,0.017152438977021234
0.5680000000000002,0.017152438985725382
0.5690000000000002,0.01715243899618102
0.5700000000000002,0.01715243900873631
0.5710000000000002,0.01715243901278285
0.5720000000000002,0.017152439017035448
0.5730000000000002,0.017152439021508314
0.5740000000000002,0.01715243902620145
0.5750000000000002,0.01715243903113617
0.5760000000000002,0.017152439036316025
0.5770000000000002,0.01715243904175523
0.5780000000000002,0.017152439047467993
0.5790000000000002,0.01715243905346142
0.5800000000000002,0.017152439059749724
0.5810000000000002,0.017152439075172055
0.5820000000000002,0.01715243909243469
0.5830000000000002,0.017152439111747242
0.5840000000000002,0.01715243913334419
0.5850000000000002,0.017152439157491983
0.5860000000000002,0.01715243918448195
0.5870000000000002,0.017152439214630277
0.5880000000000002,0.017152439248295792
0.5890000000000002,0.017152439285876397
0.5900000000000002,0.01715243932781263
0.5910000000000002,0.01715243935627697
0.5920000000000002,0.017152439386691753
0.5930000000000002,0.017152439419191978
0.5940000000000002,0.017152439453905544
0.5950000000000002,0.01715243949097811
0.5960000000000002,0.017152439530562447
0.5970000000000002,0.01715243957281487
0.5980000000000002,0.017152439617905912
0.5990000000000002,0.017152439666020314
0.6000000000000002,0.017152439717342816
0.6010000000000002,0.01715243980783754
0.6020000000000002,0.017152439908443284
0.6030000000000002,0.017152440020247184
0.6040000000000002,0.017152440144453607
0.6050000000000002,0.017152440282391268
0.6060000000000002,0.017152440435523886
0.6070000000000002,0.01715244060546084
0.6080000000000002,0.01715244079398559
0.6090000000000002,0.01715244100306279
0.6100000000000002,0.01715244123484183
0.6110000000000002,0.017152441338708968
0.6120000000000002,0.017152441446906863
0.6130000000000002,0.01715244155959539
0.6140000000000002,0.017152441676945074
0.6150000000000002,0.017152441799137108
0.6160000000000002,0.017152441926349127
0.6170000000000002,0.017152442058772976
0.6180000000000002,0.017152442196600504
0.6190000000000002,0.017152442340034213
0.6200000000000002,0.017152442489280162
0.6210000000000002,0.017152442720391292
0.6220000000000002,0.017152442965713277
0.6230000000000002,0.017152443226066794
0.6240000000000002,0.017152443502322257
0.6250000000000002,0.01715244379538916
0.6260000000000002,0.017152444106233844
0.6270000000000002,0.017152444435872383
0.6280000000000002,0.01715244478537059
0.6290000000000002,0.01715244515585468
0.6300000000000002,0.017152445548514805
0.6310000000000002,0.017152445964590868
0.6320000000000002,0.01715244640539737
0.6330000000000002,0.017152446872326976
0.6340000000000002,0.01715244736682564
0.6350000000000002,0.017152447890428135
0.6360000000000002,0.017152448444747392
0.6370000000000002,0.0171524490314674
0.6380000000000002,0.01715244965237872
0.6390000000000002,0.01715245030935364
0.6400000000000002,0.017152451004353253
0.6410000000000002,0.017152451739452346
0.6420000000000002,0.01715245251682518
0.6430000000000002,0.017152453338752593
0.6440000000000002,0.017152454207636225
0.6450000000000002,0.0171524551259985
0.6460000000000002,0.017152456096479085
0.6470000000000002,0.017152457121863307
0.6480000000000002,0.01715245820506439
0.6490000000000002,0.017152459349144777
0.6500000000000002,0.01715246055731967
0.6510000000000002,0.01715246139514548
0.6520000000000002,0.017152462262721713
0.6530000000000002,0.017152463161000497
0.6540000000000002,0.017152464090962383
0.6550000000000002,0.017152465053623445
0.6560000000000002,0.01715246605002463
0.6570000000000003,0.017152467081231748
0.6580000000000003,0.017152468148346145
0.6590000000000003,0.017152469252501135
0.6600000000000003,0.017152470394854902
0.6610000000000003,0.01715247157660471
0.6620000000000003,0.0171524727989798
0.6630000000000003,0.017152474063241385
0.6640000000000003,0.017152475370686204
0.6650000000000003,0.017152476722646526
0.6660000000000003,0.017152478120493697
0.6670000000000003,0.017152479565634593
0.6680000000000003,0.017152481059511615
0.6690000000000003,0.017152482603609798
0.6700000000000003,0.017152484199453255
0.6710000000000003,0.017152485848608734
0.6720000000000003,0.01715248755268206
0.6730000000000003,0.017152489313325248
0.6740000000000003,0.01715249113223294
0.6750000000000003,0.017152493011145964
0.6760000000000003,0.017152494951844233
0.6770000000000003,0.017152496956164498
0.6780000000000003,0.017152499025986145
0.6790000000000003,0.01715250116324185
0.6800000000000003,0.017152503369910477
0.6810000000000003,0.017152506890859343
0.6820000000000003,0.01715251059308187
0.6830000000000003,0.017152514485328396
0.6840000000000003,0.017152518576743603
0.6850000000000003,0.017152522876880738
0.6860000000000003,0.017152527395722927
0.6870000000000003,0.01715253214369028
0.6880000000000003,0.01715253713167897
0.6890000000000003,0.017152542371057677
0.6900000000000003,0.017152547873703128
0.6910000000000003,0.017152551583649256
0.6920000000000003,0.017152555408728176
0.6930000000000003,0.017152559352155095
0.6940000000000003,0.01715256341721272
0.6950000000000003,0.01715256760728323
0.6960000000000003,0.01715257192581987
0.6970000000000003,0.017152576376357587
0.6980000000000003,0.017152580962527253
0.6990000000000003,0.017152585688041455
0.7000000000000003,0.01715259055670515
0.7010000000000003,0.01715259557241211
0.7020000000000003,0.017152600739148482
0.7030000000000003,0.01715260606100344
0.7040000000000003,0.017152611542154972
0.7050000000000003,0.017152617186887653
0.7060000000000003,0.01715262299958198
0.7070000000000003,0.017152628984725027
0.7080000000000003,0.017152635146910455
0.7090000000000003,0.017152641490838505
0.7100000000000003,0.017152648021315997
0.7110000000000003,0.017152654743266993
0.7120000000000003,0.01715266166172924
0.7130000000000003,0.01715266878186128
0.7140000000000003,0.017152676108928233
0.7150000000000003,0.017152683648330225
0.7160000000000003,0.01715269140558462
0.7170000000000003,0.01715269938633668
0.7180000000000003,0.017152707596359562
0.7190000000000003,0.017152716041564986
0.7200000000000003,0.01715272472798901
0.7210000000000003,0.017152733661813357
0.7220000000000003,0.017152742849347646
0.7230000000000003,0.017152752297057816
0.7240000000000003,0.01715276201154481
0.7250000000000003,0.017152771999562333
0.7260000000000003,0.01715278226800976
0.7270000000000003,0.01715279282394988
0.7280000000000003,0.017152803674594708
0.7290000000000003,0.01715281482731612
0.7300000000000003,0.017152826289649425
0.7310000000000003,0.017152838069296905
0.7320000000000003,0.017152850174134926
0.7330000000000003,0.017152862612199726
0.7340000000000003,0.01715287539171584
0.7350000000000003,0.017152888521081877
0.7360000000000003,0.017152902008877646
0.7370000000000003,0.017152915863871243
