Model: , Shkurtov mixing model of optical constants
Timestamp: ,2022-09-20 10:24:30
,Compound,Molecular Formula,Grainsize (micron),Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Tholin Tran 03 B,C24.3HxN	,100,100.0,293K,0.2-2.5 micron.,"Tran, 2003",https://doi.org/10.1016/S0019-1035(03)00209-5

wave,Tholin Tran 03 B
0.4,0.01586941933966557
0.401,0.015877761356200892
0.402,0.01588610620926545
0.40299999999999997,0.015894453898905425
0.40399999999999997,0.015902804425163453
0.405,0.01591115778807861
0.406,0.015919513987697087
0.407,0.015927873024054406
0.408,0.015936234897200308
0.409,0.015944599607166765
0.41,0.015952967153999964
0.411,0.01596133753773543
0.412,0.015969710758419353
0.413,0.01597808681609081
0.414,0.015986465710788877
0.415,0.015994847442549087
0.416,0.016003232011417623
0.417,0.016011619417430012
0.418,0.016020009660625334
0.419,0.01602840274104267
0.42,0.016036798658721096
0.421,0.016045197413699697
0.422,0.016053599006013997
0.423,0.016062003435703076
0.424,0.016070410702806015
0.425,0.01607882080735834
0.4260000000000001,0.016087233749402685
0.4270000000000001,0.01609564952896747
0.4280000000000001,0.016104068146091777
0.4290000000000001,0.016112489600814683
0.4300000000000001,0.01612091389317527
0.4310000000000001,0.01612934102320196
0.4320000000000001,0.016137770990937383
0.4330000000000001,0.016146203796413516
0.4340000000000001,0.016154639439665885
0.4350000000000001,0.01616307792073357
0.4360000000000001,0.016171519239648546
0.4370000000000001,0.016179963396442787
0.4380000000000001,0.016188410391155372
0.4390000000000001,0.016196860223818277
0.4400000000000001,0.016205312894467028
0.4410000000000001,0.0162137684031336
0.4420000000000001,0.01622222674985707
0.4430000000000001,0.016230687934662313
0.4440000000000001,0.016239151957588405
0.4450000000000001,0.01624761881866732
0.4460000000000001,0.016256088517934586
0.4470000000000001,0.016264561055415072
0.4480000000000001,0.016273036431147858
0.4490000000000001,0.01628151464516492
0.4500000000000001,0.016289995697491122
0.4510000000000001,0.01629847958816555
0.4520000000000001,0.016306966317220173
0.4530000000000001,0.016315455884679864
0.4540000000000001,0.016323948290580148
0.4550000000000001,0.016332443534953
0.4560000000000001,0.01634094161782329
0.4570000000000001,0.016349442539230097
0.4580000000000001,0.016357946299194737
0.4590000000000001,0.016366452897752737
0.4600000000000001,0.016374962334928966
0.4610000000000001,0.016383474610758952
0.4620000000000001,0.016391989725267564
0.4630000000000001,0.016400507678486775
0.4640000000000001,0.01640902847044501
0.4650000000000001,0.016417552101167132
0.4660000000000001,0.01642607857068512
0.4670000000000001,0.016434607879027396
0.4680000000000001,0.016443140026218828
0.4690000000000001,0.01645167501229139
0.4700000000000001,0.016460212837266397
0.4710000000000001,0.01646875350117938
0.4720000000000001,0.01647729700405165
0.4730000000000001,0.016485843345911633
0.4740000000000001,0.01649439252678775
0.4750000000000001,0.016502944546704867
0.4760000000000001,0.016511499405687857
0.4770000000000001,0.01652005710376514
0.4780000000000001,0.016528617640958032
0.4790000000000001,0.016537181017298508
0.4800000000000001,0.016545747232807884
0.4810000000000001,0.01655431628751458
0.4820000000000001,0.016562888181439916
0.4830000000000001,0.016571462914605206
0.4840000000000001,0.016580040487045977
0.4850000000000001,0.01658862089877644
0.4860000000000001,0.01659720414982857
0.4870000000000001,0.01660579024022013
0.4880000000000001,0.01661437916997599
0.4890000000000001,0.016622970939121018
0.4900000000000001,0.01663156554767653
0.4910000000000001,0.016640162995667396
0.4920000000000001,0.016648763283118484
0.4930000000000001,0.016657366410047558
0.4940000000000001,0.016665972376475935
0.4950000000000001,0.016674581182432036
0.4960000000000001,0.016683192827933624
0.4970000000000001,0.01669180731300557
0.4980000000000001,0.016700424637665634
0.4990000000000001,0.016709044801935136
0.5000000000000001,0.016717667805838943
0.5010000000000001,0.01672629364939482
0.5020000000000001,0.01673492233262408
0.5030000000000001,0.01674355385554449
0.5040000000000001,0.01675218821818092
0.5050000000000001,0.01676082542055468
0.5060000000000001,0.01676946546267999
0.5070000000000001,0.016778108344578158
0.5080000000000001,0.016786754066270504
0.5090000000000001,0.01679540262777124
0.5100000000000001,0.01680405402910523
0.5110000000000001,0.016812708270290244
0.5120000000000001,0.01682136535134049
0.5130000000000001,0.016830025272277283
0.5140000000000001,0.016838688033118387
0.5150000000000001,0.01684735363388512
0.5160000000000001,0.01685602207458814
0.5170000000000001,0.016864693355252314
0.5180000000000001,0.0168733674758883
0.5190000000000001,0.016882044436513866
0.5200000000000001,0.016890724237150323
0.5210000000000001,0.016899406877811884
0.5220000000000001,0.01690809235851276
0.5230000000000001,0.016916780679270715
0.5240000000000001,0.016925471840107065
0.5250000000000001,0.016934165841028914
0.5260000000000001,0.016942862682054027
0.5270000000000001,0.01695156236320372
0.5280000000000001,0.0169602648844851
0.5290000000000001,0.016968970245915926
0.5300000000000001,0.016977678447513966
0.5310000000000001,0.016986389489286324
0.5320000000000001,0.016995103371254316
0.5330000000000001,0.017003820093432154
0.5340000000000001,0.017012539655830494
0.5350000000000001,0.01702126205846355
0.5360000000000001,0.01702998730134553
0.5370000000000001,0.01703871538448709
0.5380000000000001,0.017047446307906
0.5390000000000001,0.01705618007160936
0.5400000000000001,0.017064916675611386
0.5410000000000001,0.017073656119929836
0.5420000000000001,0.01708239840457182
0.5430000000000001,0.017091143529547992
0.5440000000000002,0.017099891494872566
0.5450000000000002,0.0171086423005562
0.5460000000000002,0.0171173959466131
0.5470000000000002,0.01712615243305393
0.5480000000000002,0.017134911759882243
0.5490000000000002,0.01714367392711935
0.5500000000000002,0.017152438934765257
