Model: , Shkurtov mixing model of optical constants
Timestamp: ,2022-09-20 10:28:04
,Compound,Molecular Formula,Grainsize (micron),Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Tholin Jovanovic P400,N2-CH4,100,100.0,293K,270-2100 nm,"Jovanovi´c, 2021",https://doi.org/10.1016/j.icarus.2021.114398

wave,Tholin Jovanovic P400
0.4,0.02607569856934333
0.401,0.02605315132235475
0.402,0.026030615187508488
0.40299999999999997,0.0260080901659272
0.40399999999999997,0.025985576258722887
0.405,0.025963073467007547
0.406,0.025940581791889628
0.407,0.025918101234488233
0.408,0.0258956317958976
0.409,0.025873173477229727
0.41,0.025850726279585956
0.411,0.025828290204064075
0.412,0.025805865251761873
0.413,0.025783451423773585
0.414,0.025761048721197
0.415,0.0257386571451228
0.416,0.02571627669663812
0.417,0.02569390737682653
0.418,0.025671549186782272
0.419,0.025649202127578263
0.42,0.025626866200298082
0.421,0.025593383184094876
0.422,0.025559925220779434
0.423,0.025526492313964866
0.424,0.02549308446726073
0.425,0.02545970168426237
0.4260000000000001,0.025426343968554477
0.4270000000000001,0.02539301132371108
0.4280000000000001,0.025359703753291996
0.4290000000000001,0.025326421260853493
0.4300000000000001,0.025293163849934075
0.4310000000000001,0.025259931524061585
0.4320000000000001,0.025226724286749658
0.4330000000000001,0.025193542141508374
0.4340000000000001,0.02516038509183005
0.4350000000000001,0.025127253141203454
0.4360000000000001,0.02509414629309248
0.4370000000000001,0.025061064550964574
0.4380000000000001,0.02502800791826232
0.4390000000000001,0.024994976398431845
0.4400000000000001,0.024961969994894417
0.4410000000000001,0.024928988711064193
0.4420000000000001,0.024896032550348224
0.4430000000000001,0.0248631015161358
0.4440000000000001,0.02483019561180555
0.4450000000000001,0.024797314840736107
0.4460000000000001,0.024764459206270573
0.4470000000000001,0.024731628711769815
0.4480000000000001,0.024698823360555622
0.4490000000000001,0.024666043155956885
0.4500000000000001,0.024633288101288286
0.4510000000000001,0.024611465371982888
0.4520000000000001,0.024589653822868485
0.4530000000000001,0.024567853454911415
